seq_no=0,	ch0=1447, ch1=  40, ch2=2693, ch3= 448, ch4=  58, ch5= 137, ts=1714037854143726,	delta=1714037854143726,
seq_no=2494,	ch0=   0, ch1=2371, ch2=2456, ch3=  55, ch4=  43, ch5= 193, ts=1714037856226725,	delta=858,
seq_no=2495,	ch0=  40, ch1=2022, ch2=2662, ch3=  87, ch4=   0, ch5= 182, ts=1714037856227560,	delta=835,
seq_no=2496,	ch0=  25, ch1=1609, ch2=2700, ch3= 105, ch4=   0, ch5= 177, ts=1714037856228398,	delta=838,
seq_no=2497,	ch0= 268, ch1=1176, ch2=2646, ch3= 156, ch4=   0, ch5= 231, ts=1714037856229238,	delta=840,
seq_no=2498,	ch0= 629, ch1= 825, ch2=2735, ch3= 209, ch4=   0, ch5= 101, ts=1714037856230077,	delta=839,
seq_no=2499,	ch0=1116, ch1= 394, ch2=2726, ch3= 193, ch4=   0, ch5= 106, ts=1714037856230930,	delta=853,
seq_no=2500,	ch0=1315, ch1= 122, ch2=2689, ch3= 126, ch4=   0, ch5=  75, ts=1714037856231766,	delta=836,
seq_no=2501,	ch0=1796, ch1=   2, ch2=2672, ch3= 224, ch4=   8, ch5=  58, ts=1714037856232608,	delta=842,
seq_no=2502,	ch0=2188, ch1=   3, ch2=2560, ch3= 225, ch4=  26, ch5=  18, ts=1714037856233450,	delta=842,
seq_no=2503,	ch0=2391, ch1=  18, ch2=2144, ch3= 218, ch4=  57, ch5=   2, ts=1714037856234289,	delta=839,
seq_no=2504,	ch0=2390, ch1=  86, ch2=1677, ch3= 207, ch4= 107, ch5=   0, ts=1714037856235141,	delta=852,
seq_no=2505,	ch0=2460, ch1= 331, ch2=1216, ch3= 198, ch4= 126, ch5=   0, ts=1714037856235975,	delta=834,
seq_no=2506,	ch0=2465, ch1= 671, ch2= 753, ch3= 169, ch4= 147, ch5=   0, ts=1714037856236818,	delta=843,
seq_no=2507,	ch0=2462, ch1=1070, ch2= 392, ch3= 151, ch4= 169, ch5=   0, ts=1714037856237714,	delta=896,
seq_no=2508,	ch0=2442, ch1=1506, ch2= 100, ch3= 106, ch4= 178, ch5=   6, ts=1714037856238517,	delta=803,
seq_no=2509,	ch0=2406, ch1=1938, ch2=   2, ch3=  37, ch4= 170, ch5=  28, ts=1714037856239360,	delta=843,
seq_no=2510,	ch0=2255, ch1=2327, ch2=  90, ch3=  23, ch4= 207, ch5=  43, ts=1714037856240194,	delta=834,
seq_no=2511,	ch0=1914, ch1=2491, ch2=   0, ch3=  16, ch4= 168, ch5=   0, ts=1714037856241032,	delta=838,
seq_no=2512,	ch0=1492, ch1=2540, ch2=  89, ch3=  25, ch4= 207, ch5= 102, ts=1714037856241873,	delta=841,
seq_no=2513,	ch0=1061, ch1=2555, ch2= 380, ch3=   0, ch4= 157, ch5= 146, ts=1714037856242720,	delta=847,
seq_no=2514,	ch0= 680, ch1=2551, ch2= 761, ch3=   0, ch4= 134, ch5= 173, ts=1714037856243557,	delta=837,
seq_no=2515,	ch0= 338, ch1=2551, ch2=1218, ch3=   0, ch4=  96, ch5= 181, ts=1714037856244398,	delta=841,
seq_no=2516,	ch0=  68, ch1=2529, ch2=1683, ch3=  18, ch4=  77, ch5= 192, ts=1714037856245237,	delta=839,
seq_no=2517,	ch0=   0, ch1=2496, ch2=2141, ch3=  34, ch4=  48, ch5= 187, ts=1714037856246080,	delta=843,
seq_no=2518,	ch0=   0, ch1=2312, ch2=2559, ch3=  46, ch4=  11, ch5= 211, ts=1714037856246933,	delta=853,
seq_no=2519,	ch0=   0, ch1=1918, ch2=2591, ch3= 104, ch4=   0, ch5= 288, ts=1714037856247767,	delta=834,
seq_no=2520,	ch0=  82, ch1=1558, ch2=2707, ch3= 143, ch4=   0, ch5= 161, ts=1714037856248608,	delta=841,
seq_no=2521,	ch0= 345, ch1=1051, ch2=2726, ch3= 165, ch4=   0, ch5= 162, ts=1714037856249450,	delta=842,
seq_no=2522,	ch0= 640, ch1= 668, ch2=2739, ch3= 207, ch4=   0, ch5= 175, ts=1714037856250289,	delta=839,
seq_no=2523,	ch0=1079, ch1= 326, ch2=2716, ch3= 210, ch4=  14, ch5= 117, ts=1714037856251140,	delta=851,
seq_no=2524,	ch0=1515, ch1=  97, ch2=2689, ch3= 227, ch4=   0, ch5=  16, ts=1714037856251974,	delta=834,
seq_no=2525,	ch0=1890, ch1=   5, ch2=2659, ch3= 229, ch4=  18, ch5=  48, ts=1714037856252819,	delta=845,
seq_no=2526,	ch0=2275, ch1=  10, ch2=2467, ch3= 223, ch4=  44, ch5=  21, ts=1714037856253661,	delta=842,
seq_no=2527,	ch0=2406, ch1=   5, ch2=2019, ch3= 224, ch4=  77, ch5=  10, ts=1714037856254503,	delta=842,
seq_no=2528,	ch0=2439, ch1= 129, ch2=1554, ch3= 204, ch4= 106, ch5=   0, ts=1714037856255360,	delta=857,
seq_no=2529,	ch0=2459, ch1= 403, ch2=1102, ch3= 178, ch4= 125, ch5=   0, ts=1714037856256190,	delta=830,
seq_no=2530,	ch0=2455, ch1= 767, ch2= 689, ch3= 155, ch4= 139, ch5=   0, ts=1714037856257032,	delta=842,
seq_no=2531,	ch0=2460, ch1=1189, ch2= 314, ch3= 114, ch4= 165, ch5=   0, ts=1714037856257874,	delta=842,
seq_no=2532,	ch0=2433, ch1=1616, ch2=   3, ch3=  90, ch4= 178, ch5=   6, ts=1714037856258726,	delta=852,
seq_no=2533,	ch0=2390, ch1=2061, ch2=   0, ch3=  69, ch4= 181, ch5=   5, ts=1714037856259558,	delta=832,
seq_no=2534,	ch0=2185, ch1=2368, ch2=   1, ch3=  27, ch4= 114, ch5=  43, ts=1714037856260448,	delta=890,
seq_no=2535,	ch0=1731, ch1=2511, ch2=  36, ch3=  29, ch4= 171, ch5= 124, ts=1714037856261248,	delta=800,
seq_no=2536,	ch0=1367, ch1=2512, ch2= 257, ch3=   0, ch4= 147, ch5= 112, ts=1714037856262088,	delta=840,
seq_no=2537,	ch0= 966, ch1=2554, ch2= 488, ch3=   0, ch4= 138, ch5= 133, ts=1714037856262934,	delta=846,
seq_no=2538,	ch0= 582, ch1=2568, ch2= 875, ch3=   2, ch4= 122, ch5= 164, ts=1714037856263765,	delta=831,
seq_no=2539,	ch0= 262, ch1=2550, ch2=1316, ch3=  11, ch4=  98, ch5= 193, ts=1714037856264606,	delta=841,
seq_no=2540,	ch0=  12, ch1=2522, ch2=1778, ch3=  18, ch4=  68, ch5= 204, ts=1714037856265449,	delta=843,
seq_no=2541,	ch0=   0, ch1=2478, ch2=2242, ch3=  36, ch4=  26, ch5= 194, ts=1714037856266292,	delta=843,
seq_no=2542,	ch0=   0, ch1=2176, ch2=2616, ch3=  64, ch4=  82, ch5= 185, ts=1714037856267145,	delta=853,
seq_no=2543,	ch0=  90, ch1=1800, ch2=2676, ch3= 100, ch4=   0, ch5= 188, ts=1714037856267968,	delta=823,
seq_no=2544,	ch0= 122, ch1=1384, ch2=2712, ch3= 145, ch4=   0, ch5= 174, ts=1714037856268809,	delta=841,
seq_no=2545,	ch0= 413, ch1= 960, ch2=2723, ch3= 168, ch4=   0, ch5= 158, ts=1714037856269650,	delta=841,
seq_no=2546,	ch0= 762, ch1= 691, ch2=2735, ch3= 196, ch4=   0, ch5=  73, ts=1714037856270749,	delta=1099,
seq_no=2547,	ch0=1200, ch1= 229, ch2=2714, ch3= 227, ch4=   0, ch5=  82, ts=1714037856271387,	delta=638,
seq_no=2548,	ch0=1548, ch1=   1, ch2=2700, ch3= 249, ch4=   0, ch5=  78, ts=1714037856272201,	delta=814,
seq_no=2549,	ch0=1987, ch1=   5, ch2=2656, ch3= 224, ch4=  20, ch5=  37, ts=1714037856273034,	delta=833,
seq_no=2550,	ch0=2343, ch1=  10, ch2=2385, ch3= 215, ch4=  41, ch5=  12, ts=1714037856273871,	delta=837,
seq_no=2551,	ch0=2419, ch1=  20, ch2=1924, ch3= 216, ch4=  66, ch5=   0, ts=1714037856274725,	delta=854,
seq_no=2552,	ch0=2448, ch1= 201, ch2=1452, ch3= 203, ch4= 122, ch5=   0, ts=1714037856275556,	delta=831,
seq_no=2553,	ch0=2467, ch1= 507, ch2=1004, ch3= 177, ch4= 142, ch5=   0, ts=1714037856276395,	delta=839,
seq_no=2554,	ch0=2464, ch1= 861, ch2= 594, ch3= 149, ch4= 165, ch5=   1, ts=1714037856277236,	delta=841,
seq_no=2555,	ch0=2452, ch1=1281, ch2= 230, ch3= 121, ch4= 178, ch5=   0, ts=1714037856278079,	delta=843,
seq_no=2556,	ch0=2432, ch1=1728, ch2=   0, ch3=  72, ch4= 183, ch5=  10, ts=1714037856278933,	delta=854,
seq_no=2557,	ch0=2256, ch1=2127, ch2=   0, ch3=  90, ch4= 177, ch5=  37, ts=1714037856279762,	delta=829,
seq_no=2558,	ch0=2071, ch1=2459, ch2=   9, ch3=   9, ch4= 182, ch5=  38, ts=1714037856280604,	delta=842,
seq_no=2559,	ch0=1679, ch1=2508, ch2=   0, ch3=   6, ch4= 168, ch5= 153, ts=1714037856281445,	delta=841,
seq_no=2560,	ch0=1264, ch1=2499, ch2= 215, ch3=   5, ch4= 187, ch5= 114, ts=1714037856282288,	delta=843,
seq_no=2561,	ch0= 860, ch1=2558, ch2= 558, ch3=   8, ch4= 146, ch5= 154, ts=1714037856283141,	delta=853,
seq_no=2562,	ch0= 502, ch1=2566, ch2= 972, ch3=   2, ch4= 117, ch5= 174, ts=1714037856283975,	delta=834,
seq_no=2563,	ch0= 192, ch1=2544, ch2=1448, ch3=   4, ch4=  74, ch5= 185, ts=1714037856284815,	delta=840,
seq_no=2564,	ch0=   0, ch1=2511, ch2=1906, ch3=  22, ch4=  43, ch5= 193, ts=1714037856285657,	delta=842,
seq_no=2565,	ch0=  42, ch1=2451, ch2=2329, ch3=  43, ch4=   2, ch5= 188, ts=1714037856286496,	delta=839,
seq_no=2566,	ch0=   0, ch1=2119, ch2=2643, ch3= 108, ch4=   5, ch5= 184, ts=1714037856287341,	delta=845,
seq_no=2567,	ch0=   0, ch1=1719, ch2=2701, ch3= 118, ch4=   0, ch5= 182, ts=1714037856288187,	delta=846,
seq_no=2568,	ch0= 198, ch1=1284, ch2=2719, ch3= 152, ch4=   0, ch5= 148, ts=1714037856289028,	delta=841,
seq_no=2569,	ch0= 521, ch1= 812, ch2=2727, ch3= 199, ch4=  32, ch5= 136, ts=1714037856289865,	delta=837,
seq_no=2570,	ch0= 788, ch1= 489, ch2=2716, ch3= 251, ch4=   0, ch5= 129, ts=1714037856290717,	delta=852,
seq_no=2571,	ch0=1269, ch1= 234, ch2=2729, ch3= 192, ch4=   4, ch5=  93, ts=1714037856291552,	delta=835,
seq_no=2572,	ch0=1691, ch1=   0, ch2=2638, ch3= 227, ch4=   0, ch5=  61, ts=1714037856292406,	delta=854,
seq_no=2573,	ch0=2092, ch1=   8, ch2=2624, ch3= 230, ch4=  17, ch5=  28, ts=1714037856293235,	delta=829,
seq_no=2574,	ch0=2368, ch1=  17, ch2=2264, ch3= 226, ch4=  56, ch5=   6, ts=1714037856294077,	delta=842,
seq_no=2575,	ch0=2432, ch1=  21, ch2=1807, ch3= 219, ch4=  92, ch5=   0, ts=1714037856294930,	delta=853,
seq_no=2576,	ch0=2449, ch1= 247, ch2=1336, ch3= 203, ch4= 119, ch5=   0, ts=1714037856295763,	delta=833,
seq_no=2577,	ch0=2448, ch1= 577, ch2= 893, ch3= 168, ch4= 141, ch5=   0, ts=1714037856296603,	delta=840,
seq_no=2578,	ch0=2461, ch1= 950, ch2= 489, ch3= 134, ch4= 133, ch5=   0, ts=1714037856297444,	delta=841,
seq_no=2579,	ch0=2447, ch1=1388, ch2= 168, ch3= 106, ch4= 149, ch5=   9, ts=1714037856298285,	delta=841,
seq_no=2580,	ch0=2415, ch1=1836, ch2=   3, ch3=  64, ch4= 168, ch5=  10, ts=1714037856299137,	delta=852,
seq_no=2581,	ch0=2368, ch1=2231, ch2=   0, ch3=  34, ch4= 198, ch5=  82, ts=1714037856299973,	delta=836,
seq_no=2582,	ch0=2001, ch1=2303, ch2=  18, ch3=   5, ch4= 265, ch5=  50, ts=1714037856300814,	delta=841,
seq_no=2583,	ch0=1655, ch1=2533, ch2=  65, ch3=   8, ch4= 137, ch5=  96, ts=1714037856301654,	delta=840,
seq_no=2584,	ch0=1170, ch1=2558, ch2= 291, ch3=   0, ch4= 170, ch5= 129, ts=1714037856302496,	delta=842,
seq_no=2585,	ch0= 768, ch1=2560, ch2= 648, ch3=   0, ch4= 148, ch5= 155, ts=1714037856303493,	delta=997,
seq_no=2586,	ch0= 419, ch1=2552, ch2=1089, ch3=   9, ch4= 100, ch5= 177, ts=1714037856304223,	delta=730,
seq_no=2587,	ch0= 119, ch1=2535, ch2=1549, ch3=  20, ch4=  78, ch5= 182, ts=1714037856305040,	delta=817,
seq_no=2588,	ch0=   0, ch1=2507, ch2=2023, ch3=  25, ch4=  50, ch5= 196, ts=1714037856305875,	delta=835,
seq_no=2589,	ch0=   0, ch1=2409, ch2=2514, ch3=  53, ch4=  26, ch5= 197, ts=1714037856306724,	delta=849,
seq_no=2590,	ch0=   0, ch1=2029, ch2=2656, ch3=  91, ch4=   0, ch5= 141, ts=1714037856307555,	delta=831,
seq_no=2591,	ch0=  29, ch1=1571, ch2=2699, ch3= 134, ch4=  44, ch5= 177, ts=1714037856308397,	delta=842,
seq_no=2592,	ch0= 326, ch1=1182, ch2=2728, ch3= 148, ch4=   0, ch5= 169, ts=1714037856309280,	delta=883,
seq_no=2593,	ch0= 576, ch1= 808, ch2=2734, ch3= 148, ch4=   0, ch5= 177, ts=1714037856310085,	delta=805,
seq_no=2594,	ch0= 966, ch1= 423, ch2=2656, ch3= 209, ch4=   0, ch5= 193, ts=1714037856310932,	delta=847,
seq_no=2595,	ch0=1392, ch1= 177, ch2=2709, ch3= 240, ch4=   0, ch5=  57, ts=1714037856311761,	delta=829,
seq_no=2596,	ch0=1793, ch1=   2, ch2=2673, ch3= 230, ch4=  10, ch5=  48, ts=1714037856312601,	delta=840,
seq_no=2597,	ch0=2198, ch1=   0, ch2=2570, ch3= 230, ch4=  44, ch5=  22, ts=1714037856313446,	delta=845,
seq_no=2598,	ch0=2392, ch1=  17, ch2=2136, ch3= 219, ch4=  76, ch5=   5, ts=1714037856314286,	delta=840,
seq_no=2599,	ch0=2432, ch1=  73, ch2=1679, ch3= 204, ch4=  94, ch5=   0, ts=1714037856315137,	delta=851,
seq_no=2600,	ch0=2456, ch1= 328, ch2=1216, ch3= 192, ch4= 118, ch5=   0, ts=1714037856315970,	delta=833,
seq_no=2601,	ch0=2447, ch1= 659, ch2= 782, ch3= 176, ch4= 137, ch5=   0, ts=1714037856316814,	delta=844,
seq_no=2602,	ch0=2464, ch1=1077, ch2= 403, ch3= 125, ch4= 179, ch5=   0, ts=1714037856317655,	delta=841,
seq_no=2603,	ch0=2445, ch1=1491, ch2=  92, ch3= 100, ch4= 179, ch5=   5, ts=1714037856318498,	delta=843,
seq_no=2604,	ch0=2410, ch1=1899, ch2=   9, ch3=  64, ch4= 196, ch5=  18, ts=1714037856319341,	delta=843,
seq_no=2605,	ch0=2321, ch1=2302, ch2=  52, ch3=  48, ch4= 157, ch5=  38, ts=1714037856320182,	delta=841,
seq_no=2606,	ch0=1856, ch1=2502, ch2=   0, ch3=   0, ch4= 180, ch5=  70, ts=1714037856321026,	delta=844,
seq_no=2607,	ch0=1480, ch1=2536, ch2=  79, ch3=   0, ch4= 165, ch5= 210, ts=1714037856321868,	delta=842,
seq_no=2608,	ch0=1067, ch1=2555, ch2= 386, ch3=   0, ch4= 146, ch5= 142, ts=1714037856322719,	delta=851,
seq_no=2609,	ch0= 679, ch1=2559, ch2= 769, ch3=   2, ch4= 132, ch5= 157, ts=1714037856323553,	delta=834,
seq_no=2610,	ch0= 335, ch1=2552, ch2=1210, ch3=   9, ch4= 114, ch5= 182, ts=1714037856324390,	delta=837,
seq_no=2611,	ch0=  64, ch1=2528, ch2=1674, ch3=  14, ch4=  69, ch5= 192, ts=1714037856325235,	delta=845,
seq_no=2612,	ch0=   0, ch1=2496, ch2=2145, ch3=  29, ch4=  30, ch5= 199, ts=1714037856326077,	delta=842,
seq_no=2613,	ch0=   0, ch1=2307, ch2=2550, ch3=  64, ch4=   0, ch5= 196, ts=1714037856326928,	delta=851,
seq_no=2614,	ch0=   0, ch1=1916, ch2=2668, ch3= 149, ch4=   0, ch5= 182, ts=1714037856327762,	delta=834,
seq_no=2615,	ch0=  73, ch1=1509, ch2=2705, ch3= 122, ch4=   0, ch5= 171, ts=1714037856328602,	delta=840,
seq_no=2616,	ch0= 334, ch1=1078, ch2=2736, ch3= 162, ch4=   0, ch5= 211, ts=1714037856329449,	delta=847,
seq_no=2617,	ch0= 668, ch1= 590, ch2=2734, ch3= 173, ch4=  64, ch5= 123, ts=1714037856330291,	delta=842,
seq_no=2618,	ch0=1148, ch1= 332, ch2=2715, ch3= 206, ch4=   0, ch5= 107, ts=1714037856331139,	delta=848,
seq_no=2619,	ch0=1472, ch1=  64, ch2=2700, ch3= 192, ch4=   4, ch5=  89, ts=1714037856331974,	delta=835,
seq_no=2620,	ch0=1890, ch1=  16, ch2=2592, ch3= 225, ch4=   9, ch5=  49, ts=1714037856332814,	delta=840,
seq_no=2621,	ch0=2279, ch1=   5, ch2=2480, ch3= 221, ch4=  32, ch5=  24, ts=1714037856333660,	delta=846,
seq_no=2622,	ch0=2400, ch1=  25, ch2=2030, ch3= 219, ch4=  77, ch5=   0, ts=1714037856334497,	delta=837,
seq_no=2623,	ch0=2446, ch1= 132, ch2=1565, ch3= 211, ch4= 114, ch5=   1, ts=1714037856335340,	delta=843,
seq_no=2624,	ch0=2463, ch1= 401, ch2=1103, ch3= 192, ch4= 139, ch5=   0, ts=1714037856336330,	delta=990,
seq_no=2625,	ch0=2467, ch1= 769, ch2= 672, ch3= 158, ch4= 149, ch5=   0, ts=1714037856337058,	delta=728,
seq_no=2626,	ch0=2457, ch1=1171, ch2= 305, ch3= 123, ch4= 174, ch5=   0, ts=1714037856337881,	delta=823,
seq_no=2627,	ch0=2421, ch1=1612, ch2=   9, ch3=  86, ch4= 170, ch5=  16, ts=1714037856338728,	delta=847,
seq_no=2628,	ch0=2397, ch1=2079, ch2=  10, ch3=  29, ch4= 157, ch5=   9, ts=1714037856339561,	delta=833,
seq_no=2629,	ch0=2184, ch1=2400, ch2=   0, ch3=  18, ch4= 158, ch5= 132, ts=1714037856340399,	delta=838,
seq_no=2630,	ch0=1802, ch1=2499, ch2=  20, ch3=  45, ch4= 183, ch5=  48, ts=1714037856341238,	delta=839,
seq_no=2631,	ch0=1423, ch1=2541, ch2= 158, ch3=   1, ch4= 139, ch5= 111, ts=1714037856342080,	delta=842,
seq_no=2632,	ch0= 967, ch1=2556, ch2= 469, ch3=   0, ch4= 153, ch5= 146, ts=1714037856342930,	delta=850,
seq_no=2633,	ch0= 587, ch1=2556, ch2= 877, ch3=   0, ch4= 114, ch5= 167, ts=1714037856343763,	delta=833,
seq_no=2634,	ch0= 266, ch1=2547, ch2=1336, ch3=   5, ch4=  84, ch5= 196, ts=1714037856344604,	delta=841,
seq_no=2635,	ch0=   8, ch1=2520, ch2=1794, ch3=  21, ch4=  66, ch5= 192, ts=1714037856345443,	delta=839,
seq_no=2636,	ch0=   0, ch1=2476, ch2=2247, ch3=  25, ch4=  38, ch5= 193, ts=1714037856346286,	delta=843,
seq_no=2637,	ch0=   0, ch1=2213, ch2=2648, ch3=  69, ch4=  15, ch5= 188, ts=1714037856347138,	delta=852,
seq_no=2638,	ch0=   0, ch1=1805, ch2=2680, ch3= 109, ch4=   0, ch5= 213, ts=1714037856347973,	delta=835,
seq_no=2639,	ch0= 137, ch1=1350, ch2=2712, ch3= 140, ch4=  30, ch5= 171, ts=1714037856348814,	delta=841,
seq_no=2640,	ch0= 497, ch1= 960, ch2=2725, ch3= 178, ch4=   0, ch5= 154, ts=1714037856349654,	delta=840,
seq_no=2641,	ch0= 754, ch1= 608, ch2=2742, ch3= 166, ch4=   0, ch5= 147, ts=1714037856350501,	delta=847,
seq_no=2642,	ch0=1168, ch1= 251, ch2=2712, ch3= 211, ch4=   0, ch5= 150, ts=1714037856351342,	delta=841,
seq_no=2643,	ch0=1585, ch1=  11, ch2=2687, ch3= 232, ch4=   2, ch5=  64, ts=1714037856352185,	delta=843,
seq_no=2644,	ch0=1984, ch1=   0, ch2=2631, ch3= 226, ch4=  21, ch5=  36, ts=1714037856353026,	delta=841,
seq_no=2645,	ch0=2339, ch1=   4, ch2=2361, ch3= 227, ch4=  52, ch5=  12, ts=1714037856353865,	delta=839,
seq_no=2646,	ch0=2416, ch1=  27, ch2=1904, ch3= 216, ch4=  80, ch5=   2, ts=1714037856354714,	delta=849,
seq_no=2647,	ch0=2439, ch1= 187, ch2=1439, ch3= 197, ch4= 114, ch5=   2, ts=1714037856355549,	delta=835,
seq_no=2648,	ch0=2468, ch1= 485, ch2= 993, ch3= 174, ch4= 133, ch5=   0, ts=1714037856356391,	delta=842,
seq_no=2649,	ch0=2457, ch1= 857, ch2= 585, ch3= 153, ch4= 153, ch5=   0, ts=1714037856357232,	delta=841,
seq_no=2650,	ch0=2439, ch1=1293, ch2= 242, ch3= 109, ch4= 180, ch5=   0, ts=1714037856358074,	delta=842,
seq_no=2651,	ch0=2444, ch1=1723, ch2=   0, ch3=  74, ch4= 180, ch5=   8, ts=1714037856358961,	delta=887,
seq_no=2652,	ch0=2392, ch1=2174, ch2=   0, ch3=  51, ch4= 242, ch5=   0, ts=1714037856359769,	delta=808,
seq_no=2653,	ch0=2195, ch1=2456, ch2=  11, ch3=  36, ch4= 137, ch5=  50, ts=1714037856360605,	delta=836,
seq_no=2654,	ch0=1644, ch1=2511, ch2=  27, ch3=   0, ch4= 175, ch5=  88, ts=1714037856361448,	delta=843,
seq_no=2655,	ch0=1271, ch1=2544, ch2= 220, ch3=   0, ch4= 154, ch5= 123, ts=1714037856362288,	delta=840,
seq_no=2656,	ch0= 870, ch1=2560, ch2= 576, ch3=   0, ch4= 136, ch5= 153, ts=1714037856363139,	delta=851,
seq_no=2657,	ch0= 499, ch1=2559, ch2= 983, ch3=   4, ch4= 106, ch5= 169, ts=1714037856363975,	delta=836,
seq_no=2658,	ch0= 198, ch1=2553, ch2=1430, ch3=  10, ch4=  85, ch5= 185, ts=1714037856364814,	delta=839,
seq_no=2659,	ch0=   0, ch1=2525, ch2=1895, ch3=  21, ch4=  53, ch5= 196, ts=1714037856365657,	delta=843,
seq_no=2660,	ch0=   0, ch1=2449, ch2=2311, ch3=  38, ch4=  26, ch5= 154, ts=1714037856366498,	delta=841,
seq_no=2661,	ch0=   0, ch1=2072, ch2=2648, ch3=  73, ch4=  64, ch5= 196, ts=1714037856367339,	delta=841,
seq_no=2662,	ch0=  55, ch1=1696, ch2=2691, ch3= 114, ch4=   0, ch5= 192, ts=1714037856368183,	delta=844,
seq_no=2663,	ch0= 197, ch1=1274, ch2=2720, ch3= 137, ch4=   0, ch5= 164, ts=1714037856369166,	delta=983,
seq_no=2664,	ch0= 504, ch1= 887, ch2=2703, ch3= 181, ch4=   6, ch5= 241, ts=1714037856369901,	delta=735,
seq_no=2665,	ch0= 882, ch1= 560, ch2=2727, ch3= 229, ch4=   5, ch5=  98, ts=1714037856370734,	delta=833,
seq_no=2666,	ch0=1433, ch1= 165, ch2=2708, ch3= 201, ch4=   0, ch5=  88, ts=1714037856371556,	delta=822,
seq_no=2667,	ch0=1699, ch1=   1, ch2=2688, ch3= 244, ch4=  13, ch5=  64, ts=1714037856372396,	delta=840,
seq_no=2668,	ch0=2086, ch1=   4, ch2=2617, ch3= 216, ch4=  27, ch5=  31, ts=1714037856373235,	delta=839,
seq_no=2669,	ch0=2374, ch1=  11, ch2=2278, ch3= 210, ch4=  50, ch5=  14, ts=1714037856374077,	delta=842,
seq_no=2670,	ch0=2435, ch1=  34, ch2=1821, ch3= 213, ch4=  81, ch5=   0, ts=1714037856374927,	delta=850,
seq_no=2671,	ch0=2456, ch1= 259, ch2=1349, ch3= 196, ch4= 122, ch5=   0, ts=1714037856375757,	delta=830,
seq_no=2672,	ch0=2466, ch1= 585, ch2= 903, ch3= 174, ch4= 144, ch5=   0, ts=1714037856376606,	delta=849,
seq_no=2673,	ch0=2471, ch1= 971, ch2= 482, ch3= 137, ch4= 171, ch5=   0, ts=1714037856377448,	delta=842,
seq_no=2674,	ch0=2450, ch1=1365, ch2= 163, ch3=  98, ch4= 182, ch5=   0, ts=1714037856378287,	delta=839,
seq_no=2675,	ch0=2415, ch1=1820, ch2=   9, ch3=  64, ch4= 167, ch5=  13, ts=1714037856379161,	delta=874,
seq_no=2676,	ch0=2287, ch1=2224, ch2=   0, ch3=   0, ch4= 172, ch5=  18, ts=1714037856379985,	delta=824,
seq_no=2677,	ch0=1989, ch1=2471, ch2=  86, ch3=   8, ch4= 201, ch5=  73, ts=1714037856380823,	delta=838,
seq_no=2678,	ch0=1623, ch1=2511, ch2=   1, ch3=   0, ch4= 158, ch5=  11, ts=1714037856381659,	delta=836,
seq_no=2679,	ch0=1164, ch1=2552, ch2= 296, ch3=   0, ch4= 158, ch5= 123, ts=1714037856382500,	delta=841,
seq_no=2680,	ch0= 775, ch1=2559, ch2= 650, ch3=   5, ch4= 135, ch5= 153, ts=1714037856383361,	delta=861,
seq_no=2681,	ch0= 420, ch1=2552, ch2=1080, ch3=   0, ch4= 110, ch5= 181, ts=1714037856384189,	delta=828,
seq_no=2682,	ch0= 129, ch1=2534, ch2=1554, ch3=   6, ch4=  73, ch5= 195, ts=1714037856385031,	delta=842,
seq_no=2683,	ch0=   0, ch1=2487, ch2=2025, ch3=  27, ch4=  39, ch5= 195, ts=1714037856385871,	delta=840,
seq_no=2684,	ch0=  21, ch1=2409, ch2=2435, ch3= 118, ch4=  13, ch5= 188, ts=1714037856386722,	delta=851,
seq_no=2685,	ch0=   0, ch1=2031, ch2=2656, ch3=  64, ch4=   0, ch5= 180, ts=1714037856387553,	delta=831,
seq_no=2686,	ch0=  20, ch1=1614, ch2=2691, ch3= 132, ch4=   5, ch5= 176, ts=1714037856388392,	delta=839,
seq_no=2687,	ch0= 264, ch1=1270, ch2=2723, ch3= 160, ch4=   0, ch5= 140, ts=1714037856389237,	delta=845,
seq_no=2688,	ch0= 614, ch1= 743, ch2=2728, ch3= 176, ch4=   0, ch5= 152, ts=1714037856390077,	delta=840,
seq_no=2689,	ch0= 913, ch1= 418, ch2=2753, ch3= 229, ch4=   0, ch5= 156, ts=1714037856390927,	delta=850,
seq_no=2690,	ch0=1330, ch1= 110, ch2=2704, ch3= 217, ch4=   1, ch5=  89, ts=1714037856391761,	delta=834,
seq_no=2691,	ch0=1791, ch1=   6, ch2=2672, ch3= 231, ch4=  12, ch5=  49, ts=1714037856392600,	delta=839,
seq_no=2692,	ch0=2174, ch1=   7, ch2=2570, ch3= 224, ch4=  22, ch5=  22, ts=1714037856393445,	delta=845,
seq_no=2693,	ch0=2385, ch1=  17, ch2=2157, ch3= 224, ch4=  64, ch5=   0, ts=1714037856394289,	delta=844,
seq_no=2694,	ch0=2433, ch1=  70, ch2=1699, ch3= 224, ch4=  97, ch5=   0, ts=1714037856395139,	delta=850,
seq_no=2695,	ch0=2455, ch1= 320, ch2=1223, ch3= 192, ch4= 125, ch5=   0, ts=1714037856395971,	delta=832,
seq_no=2696,	ch0=2468, ch1= 664, ch2= 788, ch3= 166, ch4= 157, ch5=   0, ts=1714037856396812,	delta=841,
seq_no=2697,	ch0=2459, ch1=1056, ch2= 424, ch3= 128, ch4= 170, ch5=   0, ts=1714037856397656,	delta=844,
