seq_no=0,	ch0= 704, ch1=  20, ch2= 420, ch3= 105, ch4=  34, ch5=   0, ts=1714036060259952,	delta=1714036060259952,
seq_no=2867,	ch0= 421, ch1=   0, ch2= 758, ch3= 146, ch4=   2, ch5=  35, ts=1714036062671289,	delta=848,
seq_no=2868,	ch0= 516, ch1=   0, ch2= 663, ch3= 142, ch4=  14, ch5=  20, ts=1714036062672125,	delta=836,
seq_no=2869,	ch0= 613, ch1=   0, ch2= 576, ch3= 150, ch4=  30, ch5=   5, ts=1714036062672961,	delta=836,
seq_no=2870,	ch0= 658, ch1=   0, ch2= 459, ch3= 140, ch4=  50, ch5=   2, ts=1714036062673803,	delta=842,
seq_no=2871,	ch0= 736, ch1=  65, ch2= 335, ch3= 125, ch4=  69, ch5=   0, ts=1714036062674654,	delta=851,
seq_no=2872,	ch0= 761, ch1= 125, ch2= 142, ch3= 112, ch4=  96, ch5=  64, ts=1714036062675488,	delta=834,
seq_no=2873,	ch0= 791, ch1= 305, ch2= 100, ch3= 111, ch4= 117, ch5=   0, ts=1714036062676331,	delta=843,
seq_no=2874,	ch0= 728, ch1= 306, ch2=  29, ch3=  41, ch4=  39, ch5=   0, ts=1714036062677170,	delta=839,
seq_no=2875,	ch0= 666, ch1= 456, ch2=   0, ch3=  34, ch4= 117, ch5=   9, ts=1714036062678012,	delta=842,
seq_no=2876,	ch0= 599, ch1= 555, ch2=   0, ch3=  20, ch4= 113, ch5=  18, ts=1714036062678863,	delta=851,
seq_no=2877,	ch0= 509, ch1= 641, ch2=   0, ch3=   5, ch4= 117, ch5=  36, ts=1714036062679697,	delta=834,
seq_no=2878,	ch0= 401, ch1= 711, ch2=   0, ch3=   0, ch4= 106, ch5=  64, ts=1714036062680534,	delta=837,
seq_no=2879,	ch0= 293, ch1= 766, ch2=  78, ch3=   0, ch4=  82, ch5=  82, ts=1714036062681377,	delta=843,
seq_no=2880,	ch0= 197, ch1= 789, ch2= 173, ch3=   0, ch4=  69, ch5=  99, ts=1714036062682219,	delta=842,
seq_no=2881,	ch0=  82, ch1= 781, ch2= 264, ch3=   0, ch4=  50, ch5= 111, ts=1714036062683069,	delta=850,
seq_no=2882,	ch0=  36, ch1= 747, ch2= 462, ch3=   0, ch4=  33, ch5= 117, ts=1714036062683905,	delta=836,
seq_no=2883,	ch0=   0, ch1= 687, ch2= 484, ch3=   8, ch4=  14, ch5= 164, ts=1714036062684744,	delta=839,
seq_no=2884,	ch0=  13, ch1= 662, ch2= 600, ch3=  56, ch4=   2, ch5= 100, ts=1714036062685582,	delta=838,
seq_no=2885,	ch0=   0, ch1= 470, ch2= 710, ch3=  37, ch4=   0, ch5= 111, ts=1714036062686425,	delta=843,
seq_no=2886,	ch0=   0, ch1= 405, ch2= 777, ch3= 149, ch4=   0, ch5= 116, ts=1714036062687274,	delta=849,
seq_no=2887,	ch0=  66, ch1= 294, ch2= 838, ch3=  93, ch4=   0, ch5=  97, ts=1714036062688109,	delta=835,
seq_no=2888,	ch0= 153, ch1= 198, ch2= 856, ch3= 113, ch4=   0, ch5=  79, ts=1714036062688951,	delta=842,
seq_no=2889,	ch0= 229, ch1= 104, ch2= 849, ch3= 129, ch4=   0, ch5=  64, ts=1714036062689791,	delta=840,
seq_no=2890,	ch0= 339, ch1=  34, ch2= 806, ch3= 137, ch4=   0, ch5=  40, ts=1714036062690640,	delta=849,
seq_no=2891,	ch0= 437, ch1=   0, ch2= 737, ch3= 146, ch4=   1, ch5=  21, ts=1714036062691475,	delta=835,
seq_no=2892,	ch0= 527, ch1=   0, ch2= 647, ch3= 149, ch4=   0, ch5=   0, ts=1714036062692316,	delta=841,
seq_no=2893,	ch0= 617, ch1=   0, ch2= 550, ch3= 145, ch4=  21, ch5=   0, ts=1714036062693168,	delta=852,
seq_no=2894,	ch0= 687, ch1=  20, ch2= 431, ch3= 130, ch4=  50, ch5=   0, ts=1714036062693996,	delta=828,
seq_no=2895,	ch0= 746, ch1=  78, ch2= 314, ch3= 121, ch4=  68, ch5=   0, ts=1714036062694847,	delta=851,
seq_no=2896,	ch0= 774, ch1=  93, ch2= 198, ch3= 122, ch4= 142, ch5=   0, ts=1714036062695847,	delta=1000,
seq_no=2897,	ch0= 828, ch1= 253, ch2= 138, ch3=  82, ch4=  73, ch5=   0, ts=1714036062696558,	delta=711,
seq_no=2898,	ch0= 691, ch1= 373, ch2=  18, ch3=   0, ch4= 116, ch5=   0, ts=1714036062697378,	delta=820,
seq_no=2899,	ch0= 650, ch1= 477, ch2=   0, ch3=  34, ch4= 118, ch5=   0, ts=1714036062698212,	delta=834,
seq_no=2900,	ch0= 571, ch1= 579, ch2=   0, ch3=  18, ch4= 114, ch5=  18, ts=1714036062699059,	delta=847,
seq_no=2901,	ch0= 480, ch1= 669, ch2=   0, ch3=   1, ch4= 112, ch5=  38, ts=1714036062699891,	delta=832,
seq_no=2902,	ch0= 372, ch1= 740, ch2=  20, ch3=   0, ch4= 106, ch5=  64, ts=1714036062700733,	delta=842,
seq_no=2903,	ch0= 269, ch1= 777, ch2=  96, ch3=   0, ch4=  93, ch5=  86, ts=1714036062701571,	delta=838,
seq_no=2904,	ch0= 168, ch1= 786, ch2= 192, ch3=   0, ch4=  76, ch5=  92, ts=1714036062702414,	delta=843,
seq_no=2905,	ch0=  89, ch1= 778, ch2= 328, ch3=   0, ch4=  57, ch5= 154, ts=1714036062703260,	delta=846,
seq_no=2906,	ch0=   9, ch1= 848, ch2= 403, ch3=   1, ch4=  41, ch5=  92, ts=1714036062704097,	delta=837,
seq_no=2907,	ch0=   0, ch1= 639, ch2= 527, ch3=  13, ch4=  67, ch5= 118, ts=1714036062704938,	delta=841,
seq_no=2908,	ch0=  81, ch1= 580, ch2= 682, ch3=  38, ch4=   0, ch5= 106, ts=1714036062705779,	delta=841,
seq_no=2909,	ch0=   0, ch1= 495, ch2= 766, ch3=  89, ch4=   0, ch5= 146, ts=1714036062706738,	delta=959,
seq_no=2910,	ch0=   0, ch1= 398, ch2= 801, ch3=  58, ch4=   0, ch5=  83, ts=1714036062707475,	delta=737,
seq_no=2911,	ch0=  73, ch1= 273, ch2= 843, ch3= 104, ch4=   0, ch5=  90, ts=1714036062708311,	delta=836,
seq_no=2912,	ch0= 157, ch1= 166, ch2= 864, ch3= 114, ch4=   0, ch5=  84, ts=1714036062709149,	delta=838,
seq_no=2913,	ch0= 258, ch1=  82, ch2= 847, ch3= 132, ch4=   0, ch5=  64, ts=1714036062709987,	delta=838,
seq_no=2914,	ch0= 356, ch1=  14, ch2= 805, ch3= 141, ch4=   0, ch5=  38, ts=1714036062710839,	delta=852,
seq_no=2915,	ch0= 459, ch1=   0, ch2= 738, ch3= 149, ch4=   5, ch5=  20, ts=1714036062711673,	delta=834,
seq_no=2916,	ch0= 542, ch1=   0, ch2= 629, ch3= 146, ch4=  28, ch5=   9, ts=1714036062712510,	delta=837,
seq_no=2917,	ch0= 653, ch1=   0, ch2= 514, ch3= 141, ch4=  41, ch5=   0, ts=1714036062713353,	delta=843,
seq_no=2918,	ch0= 711, ch1=  34, ch2= 377, ch3= 141, ch4=  64, ch5=   0, ts=1714036062714195,	delta=842,
seq_no=2919,	ch0= 749, ch1=  94, ch2= 277, ch3= 117, ch4=  76, ch5=   0, ts=1714036062715046,	delta=851,
seq_no=2920,	ch0= 689, ch1= 167, ch2= 210, ch3= 138, ch4=  85, ch5=  24, ts=1714036062715878,	delta=832,
seq_no=2921,	ch0= 730, ch1= 314, ch2= 101, ch3=  57, ch4= 101, ch5=   0, ts=1714036062716758,	delta=880,
seq_no=2922,	ch0= 705, ch1= 390, ch2=   0, ch3=  53, ch4= 106, ch5=  93, ts=1714036062717565,	delta=807,
seq_no=2923,	ch0= 646, ch1= 498, ch2=   0, ch3=  32, ch4= 118, ch5=   8, ts=1714036062718405,	delta=840,
seq_no=2924,	ch0= 556, ch1= 590, ch2=   0, ch3=  17, ch4= 125, ch5=  29, ts=1714036062719253,	delta=848,
seq_no=2925,	ch0= 460, ch1= 664, ch2=   0, ch3=   0, ch4= 109, ch5=  46, ts=1714036062720084,	delta=831,
seq_no=2926,	ch0= 362, ch1= 736, ch2=  29, ch3=   0, ch4= 102, ch5=  66, ts=1714036062720929,	delta=845,
seq_no=2927,	ch0= 249, ch1= 774, ch2= 105, ch3=   0, ch4=  85, ch5=  85, ts=1714036062721769,	delta=840,
seq_no=2928,	ch0= 150, ch1= 790, ch2= 186, ch3=   0, ch4=  71, ch5= 148, ts=1714036062722649,	delta=880,
seq_no=2929,	ch0=  66, ch1= 714, ch2= 307, ch3=   0, ch4= 121, ch5= 111, ts=1714036062723456,	delta=807,
seq_no=2930,	ch0= 100, ch1= 711, ch2= 425, ch3=   0, ch4=   4, ch5= 124, ts=1714036062724293,	delta=837,
seq_no=2931,	ch0=   0, ch1= 651, ch2= 550, ch3=  36, ch4=  10, ch5= 130, ts=1714036062725132,	delta=839,
seq_no=2932,	ch0=   0, ch1= 618, ch2= 676, ch3=   2, ch4=   0, ch5= 142, ts=1714036062725974,	delta=842,
seq_no=2933,	ch0=   0, ch1= 480, ch2= 787, ch3=  53, ch4=   0, ch5= 107, ts=1714036062726822,	delta=848,
seq_no=2934,	ch0=  38, ch1= 349, ch2= 765, ch3=  84, ch4=   0, ch5=  38, ts=1714036062727657,	delta=835,
seq_no=2935,	ch0=  96, ch1= 247, ch2= 841, ch3=  98, ch4=   0, ch5=  97, ts=1714036062728656,	delta=999,
seq_no=2936,	ch0= 183, ch1= 162, ch2= 864, ch3= 112, ch4=   0, ch5=  84, ts=1714036062729372,	delta=716,
seq_no=2937,	ch0= 281, ch1=  68, ch2= 835, ch3= 124, ch4=   0, ch5=  69, ts=1714036062730196,	delta=824,
seq_no=2938,	ch0= 388, ch1=   8, ch2= 779, ch3= 137, ch4=   0, ch5=  33, ts=1714036062731042,	delta=846,
seq_no=2939,	ch0= 490, ch1=   0, ch2= 694, ch3= 142, ch4=  13, ch5=  14, ts=1714036062731871,	delta=829,
seq_no=2940,	ch0= 595, ch1=   0, ch2= 587, ch3= 146, ch4=  32, ch5=   1, ts=1714036062732708,	delta=837,
seq_no=2941,	ch0= 670, ch1=   0, ch2= 482, ch3= 139, ch4=  52, ch5=   0, ts=1714036062733549,	delta=841,
seq_no=2942,	ch0= 719, ch1=  42, ch2= 377, ch3= 118, ch4=  58, ch5=   0, ts=1714036062734388,	delta=839,
seq_no=2943,	ch0= 736, ch1= 117, ch2= 256, ch3=  96, ch4=  74, ch5=   0, ts=1714036062735240,	delta=852,
seq_no=2944,	ch0= 746, ch1= 209, ch2= 244, ch3=  77, ch4= 130, ch5=   0, ts=1714036062736075,	delta=835,
seq_no=2945,	ch0= 785, ch1= 320, ch2=  29, ch3=  66, ch4=  98, ch5=   0, ts=1714036062736913,	delta=838,
seq_no=2946,	ch0= 694, ch1= 293, ch2=   0, ch3=  31, ch4= 201, ch5=   0, ts=1714036062737756,	delta=843,
seq_no=2947,	ch0= 626, ch1= 517, ch2=   0, ch3=  17, ch4= 114, ch5=  10, ts=1714036062738639,	delta=883,
seq_no=2948,	ch0= 535, ch1= 613, ch2=   0, ch3=   2, ch4= 108, ch5=  30, ts=1714036062739444,	delta=805,
seq_no=2949,	ch0= 437, ch1= 693, ch2=   0, ch3=   0, ch4= 101, ch5=  55, ts=1714036062740282,	delta=838,
seq_no=2950,	ch0= 334, ch1= 754, ch2=  54, ch3=   0, ch4=  91, ch5=  75, ts=1714036062741121,	delta=839,
seq_no=2951,	ch0= 229, ch1= 783, ch2= 136, ch3=   0, ch4=  78, ch5=  99, ts=1714036062741963,	delta=842,
seq_no=2952,	ch0= 135, ch1= 759, ch2= 228, ch3=   0, ch4=  93, ch5= 100, ts=1714036062742810,	delta=847,
seq_no=2953,	ch0= 110, ch1= 770, ch2= 344, ch3=   1, ch4=  29, ch5= 114, ts=1714036062743646,	delta=836,
seq_no=2954,	ch0=   0, ch1= 707, ch2= 466, ch3=   0, ch4=  29, ch5= 125, ts=1714036062744487,	delta=841,
seq_no=2955,	ch0=   0, ch1= 631, ch2= 617, ch3=  21, ch4=  12, ch5= 114, ts=1714036062745326,	delta=839,
seq_no=2956,	ch0=  43, ch1= 552, ch2= 640, ch3=  46, ch4=   0, ch5= 138, ts=1714036062746169,	delta=843,
seq_no=2957,	ch0=  21, ch1= 491, ch2= 744, ch3=  73, ch4=   0, ch5=  85, ts=1714036062747017,	delta=848,
seq_no=2958,	ch0=  47, ch1= 292, ch2= 812, ch3=  67, ch4=   0, ch5=  90, ts=1714036062747851,	delta=834,
seq_no=2959,	ch0= 116, ch1= 229, ch2= 852, ch3= 105, ch4=   0, ch5=  86, ts=1714036062748693,	delta=842,
seq_no=2960,	ch0= 201, ch1= 130, ch2= 853, ch3= 123, ch4=   0, ch5=  64, ts=1714036062749535,	delta=842,
seq_no=2961,	ch0= 301, ch1=  57, ch2= 832, ch3= 142, ch4=   0, ch5=  40, ts=1714036062750374,	delta=839,
seq_no=2962,	ch0= 405, ch1=   0, ch2= 769, ch3= 151, ch4=   0, ch5=  26, ts=1714036062751225,	delta=851,
seq_no=2963,	ch0= 501, ch1=   0, ch2= 684, ch3= 141, ch4=   8, ch5=   5, ts=1714036062752063,	delta=838,
seq_no=2964,	ch0= 601, ch1=   0, ch2= 592, ch3= 142, ch4=  26, ch5=   0, ts=1714036062752902,	delta=839,
seq_no=2965,	ch0= 660, ch1=   0, ch2= 476, ch3= 133, ch4=  40, ch5=   0, ts=1714036062753743,	delta=841,
seq_no=2966,	ch0= 728, ch1=  66, ch2= 358, ch3= 124, ch4=  64, ch5=   0, ts=1714036062754618,	delta=875,
seq_no=2967,	ch0= 755, ch1= 132, ch2= 241, ch3= 109, ch4=  87, ch5=   0, ts=1714036062755429,	delta=811,
seq_no=2968,	ch0= 786, ch1= 285, ch2= 122, ch3= 105, ch4= 101, ch5=   0, ts=1714036062756270,	delta=841,
seq_no=2969,	ch0= 715, ch1= 285, ch2=  49, ch3=  54, ch4=  44, ch5=   0, ts=1714036062757111,	delta=841,
seq_no=2970,	ch0= 576, ch1= 431, ch2=   5, ch3= 101, ch4= 112, ch5=  53, ts=1714036062757949,	delta=838,
seq_no=2971,	ch0= 596, ch1= 535, ch2=   0, ch3=  22, ch4= 117, ch5=  25, ts=1714036062758799,	delta=850,
seq_no=2972,	ch0= 507, ch1= 626, ch2=   0, ch3=   8, ch4= 114, ch5=  34, ts=1714036062759636,	delta=837,
seq_no=2973,	ch0= 409, ch1= 706, ch2=   5, ch3=   0, ch4= 107, ch5=  64, ts=1714036062760476,	delta=840,
seq_no=2974,	ch0= 314, ch1= 761, ch2=  71, ch3=   0, ch4= 100, ch5=  79, ts=1714036062761473,	delta=997,
seq_no=2975,	ch0= 207, ch1= 783, ch2= 150, ch3=   0, ch4=  90, ch5=  93, ts=1714036062762188,	delta=715,
seq_no=2976,	ch0=  90, ch1= 773, ch2= 260, ch3=   0, ch4=  53, ch5= 108, ts=1714036062763021,	delta=833,
seq_no=2977,	ch0=  34, ch1= 752, ch2= 448, ch3=   0, ch4=  50, ch5= 128, ts=1714036062763849,	delta=828,
seq_no=2978,	ch0=   0, ch1= 690, ch2= 470, ch3=   8, ch4=  21, ch5= 137, ts=1714036062764687,	delta=838,
seq_no=2979,	ch0=   0, ch1= 651, ch2= 590, ch3=  26, ch4=  18, ch5= 117, ts=1714036062765564,	delta=877,
seq_no=2980,	ch0=   0, ch1= 489, ch2= 685, ch3=  25, ch4=   0, ch5= 122, ts=1714036062766371,	delta=807,
seq_no=2981,	ch0=   0, ch1= 393, ch2= 757, ch3= 133, ch4=   0, ch5= 138, ts=1714036062767216,	delta=845,
seq_no=2982,	ch0=  34, ch1= 326, ch2= 838, ch3=  64, ch4=   0, ch5= 133, ts=1714036062768050,	delta=834,
seq_no=2983,	ch0= 129, ch1= 199, ch2= 857, ch3= 106, ch4=   0, ch5=  83, ts=1714036062768892,	delta=842,
seq_no=2984,	ch0= 226, ch1= 108, ch2= 844, ch3= 121, ch4=   0, ch5=  69, ts=1714036062769732,	delta=840,
seq_no=2985,	ch0= 330, ch1=  43, ch2= 807, ch3= 133, ch4=   0, ch5=  49, ts=1714036062770623,	delta=891,
seq_no=2986,	ch0= 436, ch1=   0, ch2= 736, ch3= 141, ch4=   5, ch5=  29, ts=1714036062771420,	delta=797,
seq_no=2987,	ch0= 539, ch1=   0, ch2= 656, ch3= 146, ch4=  16, ch5=  21, ts=1714036062772261,	delta=841,
seq_no=2988,	ch0= 610, ch1=   0, ch2= 552, ch3= 138, ch4=  37, ch5=   8, ts=1714036062773100,	delta=839,
seq_no=2989,	ch0= 693, ch1=  14, ch2= 408, ch3= 125, ch4=  52, ch5=   0, ts=1714036062773940,	delta=840,
seq_no=2990,	ch0= 736, ch1=  75, ch2= 309, ch3= 129, ch4=  77, ch5=   0, ts=1714036062774788,	delta=848,
seq_no=2991,	ch0= 771, ch1= 137, ch2= 197, ch3= 101, ch4=  93, ch5=   0, ts=1714036062775621,	delta=833,
seq_no=2992,	ch0= 642, ch1= 234, ch2= 100, ch3= 139, ch4=  88, ch5=   0, ts=1714036062776476,	delta=855,
seq_no=2993,	ch0= 692, ch1= 401, ch2=  50, ch3=  25, ch4=  97, ch5=  22, ts=1714036062777306,	delta=830,
seq_no=2994,	ch0= 660, ch1= 481, ch2=  32, ch3=  22, ch4= 122, ch5=   5, ts=1714036062778144,	delta=838,
seq_no=2995,	ch0= 586, ch1= 568, ch2=   0, ch3=  14, ch4= 112, ch5=  26, ts=1714036062778994,	delta=850,
seq_no=2996,	ch0= 496, ch1= 657, ch2=   0, ch3=   2, ch4= 106, ch5=  44, ts=1714036062779829,	delta=835,
seq_no=2997,	ch0= 388, ch1= 724, ch2=  18, ch3=   0, ch4=  97, ch5=  67, ts=1714036062780669,	delta=840,
seq_no=2998,	ch0= 280, ch1= 771, ch2=  89, ch3=   0, ch4=  85, ch5=  86, ts=1714036062781513,	delta=844,
seq_no=2999,	ch0= 181, ch1= 791, ch2= 184, ch3=   0, ch4=  67, ch5= 103, ts=1714036062782352,	delta=839,
seq_no=3000,	ch0=  93, ch1= 773, ch2= 256, ch3=   0, ch4=  47, ch5= 192, ts=1714036062783201,	delta=849,
seq_no=3001,	ch0=  29, ch1= 815, ch2= 392, ch3=  14, ch4=  36, ch5= 101, ts=1714036062784036,	delta=835,
seq_no=3002,	ch0=   0, ch1= 638, ch2= 516, ch3=  10, ch4=  47, ch5= 119, ts=1714036062784877,	delta=841,
seq_no=3003,	ch0=  42, ch1= 591, ch2= 626, ch3=  30, ch4=   0, ch5= 124, ts=1714036062785718,	delta=841,
seq_no=3004,	ch0=   0, ch1= 507, ch2= 716, ch3=   0, ch4=   0, ch5= 114, ts=1714036062786600,	delta=882,
seq_no=3005,	ch0=   0, ch1= 363, ch2= 901, ch3=  66, ch4=   0, ch5= 117, ts=1714036062787405,	delta=805,
seq_no=3006,	ch0=  91, ch1= 281, ch2= 794, ch3=  97, ch4=   0, ch5= 165, ts=1714036062788245,	delta=840,
seq_no=3007,	ch0= 161, ch1= 178, ch2= 859, ch3= 111, ch4=   0, ch5=  75, ts=1714036062789087,	delta=842,
seq_no=3008,	ch0= 250, ch1=  97, ch2= 844, ch3= 129, ch4=   0, ch5=  64, ts=1714036062789929,	delta=842,
seq_no=3009,	ch0= 349, ch1=  24, ch2= 798, ch3= 141, ch4=   2, ch5=  33, ts=1714036062790778,	delta=849,
seq_no=3010,	ch0= 457, ch1=   0, ch2= 725, ch3= 147, ch4=   4, ch5=  16, ts=1714036062791610,	delta=832,
seq_no=3011,	ch0= 558, ch1=   0, ch2= 632, ch3= 148, ch4=   9, ch5=   1, ts=1714036062792450,	delta=840,
seq_no=3012,	ch0= 658, ch1=   0, ch2= 529, ch3= 148, ch4=  27, ch5=   0, ts=1714036062793290,	delta=840,
seq_no=3013,	ch0= 709, ch1=  25, ch2= 420, ch3= 138, ch4=  52, ch5=   0, ts=1714036062794316,	delta=1026,
seq_no=3014,	ch0= 752, ch1=  90, ch2= 299, ch3= 123, ch4=  72, ch5=   0, ts=1714036062795024,	delta=708,
seq_no=3015,	ch0= 749, ch1= 178, ch2= 192, ch3= 100, ch4=  97, ch5=   0, ts=1714036062795829,	delta=805,
seq_no=3016,	ch0= 746, ch1= 244, ch2= 197, ch3=  69, ch4= 125, ch5=   0, ts=1714036062796665,	delta=836,
seq_no=3017,	ch0= 752, ch1= 392, ch2=   0, ch3=  52, ch4= 138, ch5=  52, ts=1714036062797504,	delta=839,
seq_no=3018,	ch0= 664, ch1= 564, ch2=   0, ch3=  52, ch4= 112, ch5=   0, ts=1714036062798343,	delta=839,
seq_no=3019,	ch0= 556, ch1= 588, ch2=   0, ch3=  14, ch4= 113, ch5=  18, ts=1714036062799193,	delta=850,
seq_no=3020,	ch0= 462, ch1= 682, ch2=   0, ch3=   0, ch4= 110, ch5=  37, ts=1714036062800019,	delta=826,
seq_no=3021,	ch0= 359, ch1= 744, ch2=  32, ch3=   0, ch4= 101, ch5=  74, ts=1714036062800855,	delta=836,
seq_no=3022,	ch0= 253, ch1= 774, ch2= 106, ch3=   0, ch4=  88, ch5=  96, ts=1714036062801701,	delta=846,
seq_no=3023,	ch0= 156, ch1= 779, ch2= 209, ch3=   0, ch4=  73, ch5= 105, ts=1714036062802541,	delta=840,
seq_no=3024,	ch0=  76, ch1= 718, ch2= 308, ch3=   0, ch4= 109, ch5= 108, ts=1714036062803419,	delta=878,
seq_no=3025,	ch0=  89, ch1= 716, ch2= 437, ch3=   4, ch4=  25, ch5= 122, ts=1714036062804244,	delta=825,
seq_no=3026,	ch0=   0, ch1= 650, ch2= 541, ch3=   0, ch4=  11, ch5= 129, ts=1714036062805074,	delta=830,
seq_no=3027,	ch0=   0, ch1= 564, ch2= 688, ch3=  29, ch4=   0, ch5= 122, ts=1714036062805915,	delta=841,
seq_no=3028,	ch0=   0, ch1= 448, ch2= 667, ch3=  57, ch4=   0, ch5= 194, ts=1714036062806769,	delta=854,
seq_no=3029,	ch0=  18, ch1= 439, ch2= 791, ch3= 117, ch4=   0, ch5=  69, ts=1714036062807599,	delta=830,
seq_no=3030,	ch0=  96, ch1= 206, ch2= 834, ch3= 101, ch4=   0, ch5=  84, ts=1714036062808440,	delta=841,
seq_no=3031,	ch0= 178, ch1= 154, ch2= 847, ch3= 116, ch4=   0, ch5=  76, ts=1714036062809278,	delta=838,
seq_no=3032,	ch0= 272, ch1=  73, ch2= 832, ch3= 129, ch4=   0, ch5=  58, ts=1714036062810131,	delta=853,
seq_no=3033,	ch0= 378, ch1=  13, ch2= 788, ch3= 138, ch4=   0, ch5=  43, ts=1714036062810977,	delta=846,
seq_no=3034,	ch0= 480, ch1=   0, ch2= 704, ch3= 145, ch4=   9, ch5=  25, ts=1714036062811808,	delta=831,
seq_no=3035,	ch0= 576, ch1=   0, ch2= 608, ch3= 141, ch4=  24, ch5=   5, ts=1714036062812647,	delta=839,
seq_no=3036,	ch0= 660, ch1=   0, ch2= 492, ch3= 138, ch4=  41, ch5=   0, ts=1714036062813487,	delta=840,
seq_no=3037,	ch0= 704, ch1=  21, ch2= 390, ch3= 137, ch4=  67, ch5=   0, ts=1714036062814327,	delta=840,
seq_no=3038,	ch0= 760, ch1= 121, ch2= 264, ch3= 111, ch4=  82, ch5=   0, ts=1714036062815180,	delta=853,
seq_no=3039,	ch0= 760, ch1= 181, ch2= 112, ch3=  82, ch4=  97, ch5=  38, ts=1714036062816012,	delta=832,
seq_no=3040,	ch0= 770, ch1= 400, ch2=  41, ch3= 100, ch4= 122, ch5=   0, ts=1714036062816854,	delta=842,
seq_no=3041,	ch0= 730, ch1= 366, ch2=   0, ch3=  39, ch4=  66, ch5=   0, ts=1714036062817690,	delta=836,
seq_no=3042,	ch0= 688, ch1= 505, ch2=   0, ch3=  27, ch4= 101, ch5=  10, ts=1714036062818534,	delta=844,
seq_no=3043,	ch0= 544, ch1= 610, ch2=   0, ch3=   5, ch4= 125, ch5=  34, ts=1714036062819385,	delta=851,
seq_no=3044,	ch0= 450, ch1= 686, ch2=   0, ch3=   0, ch4= 110, ch5=  50, ts=1714036062820225,	delta=840,
seq_no=3045,	ch0= 338, ch1= 746, ch2=  40, ch3=   0, ch4= 105, ch5=  72, ts=1714036062821060,	delta=835,
seq_no=3046,	ch0= 230, ch1= 780, ch2= 121, ch3=   0, ch4=  85, ch5=  96, ts=1714036062821900,	delta=840,
seq_no=3047,	ch0= 141, ch1= 791, ch2= 219, ch3=   0, ch4=  72, ch5= 107, ts=1714036062822748,	delta=848,
seq_no=3048,	ch0=   0, ch1= 756, ch2= 323, ch3=  37, ch4=  39, ch5= 117, ts=1714036062823583,	delta=835,
seq_no=3049,	ch0=   0, ch1= 717, ch2= 474, ch3=   0, ch4=  20, ch5= 141, ts=1714036062824429,	delta=846,
seq_no=3050,	ch0=   0, ch1= 644, ch2= 621, ch3=   9, ch4=   4, ch5= 129, ts=1714036062825269,	delta=840,
seq_no=3051,	ch0=   0, ch1= 548, ch2= 663, ch3=  28, ch4=   0, ch5=  90, ts=1714036062826107,	delta=838,
seq_no=3052,	ch0=   0, ch1= 360, ch2= 745, ch3=  64, ch4=  49, ch5= 102, ts=1714036062827132,	delta=1025,
seq_no=3053,	ch0= 144, ch1= 320, ch2= 864, ch3=  89, ch4=   0, ch5= 102, ts=1714036062827827,	delta=695,
seq_no=3054,	ch0=  77, ch1= 238, ch2= 851, ch3=  44, ch4=   0, ch5=  93, ts=1714036062828648,	delta=821,
seq_no=3055,	ch0= 197, ch1= 137, ch2= 852, ch3= 120, ch4=   0, ch5=  73, ts=1714036062829479,	delta=831,
seq_no=3056,	ch0= 299, ch1=  58, ch2= 832, ch3= 133, ch4=   0, ch5=  52, ts=1714036062830321,	delta=842,
seq_no=3057,	ch0= 407, ch1=   2, ch2= 769, ch3= 146, ch4=   0, ch5=  28, ts=1714036062831172,	delta=851,
seq_no=3058,	ch0= 517, ch1=   0, ch2= 689, ch3= 149, ch4=   2, ch5=   9, ts=1714036062832003,	delta=831,
seq_no=3059,	ch0= 609, ch1=   0, ch2= 591, ch3= 149, ch4=  30, ch5=   0, ts=1714036062832843,	delta=840,
seq_no=3060,	ch0= 651, ch1=   0, ch2= 476, ch3= 132, ch4=  41, ch5=   0, ts=1714036062833683,	delta=840,
seq_no=3061,	ch0= 725, ch1=  57, ch2= 361, ch3= 128, ch4=  71, ch5=   0, ts=1714036062834524,	delta=841,
seq_no=3062,	ch0= 773, ch1= 131, ch2= 245, ch3= 108, ch4=  74, ch5=   0, ts=1714036062835376,	delta=852,
seq_no=3063,	ch0= 762, ch1= 180, ch2= 144, ch3= 100, ch4= 134, ch5=   0, ts=1714036062836211,	delta=835,
seq_no=3064,	ch0= 809, ch1= 313, ch2=  98, ch3=  69, ch4=  74, ch5=   0, ts=1714036062837049,	delta=838,
seq_no=3065,	ch0= 634, ch1= 440, ch2=   0, ch3=   0, ch4= 114, ch5=   0, ts=1714036062837949,	delta=900,
seq_no=3066,	ch0= 586, ch1= 546, ch2=  73, ch3=  23, ch4= 126, ch5=   9, ts=1714036062838764,	delta=815,
seq_no=3067,	ch0= 516, ch1= 630, ch2=   0, ch3=  11, ch4= 113, ch5=  25, ts=1714036062839581,	delta=817,
seq_no=3068,	ch0= 414, ch1= 706, ch2=   8, ch3=   0, ch4= 106, ch5=  50, ts=1714036062840422,	delta=841,
seq_no=3069,	ch0= 308, ch1= 764, ch2=  64, ch3=   0, ch4=  96, ch5=  73, ts=1714036062841257,	delta=835,
seq_no=3070,	ch0= 209, ch1= 789, ch2= 149, ch3=   0, ch4=  79, ch5=  87, ts=1714036062842099,	delta=842,
