seq_no=0,	ch0=1032, ch1= 370, ch2=2726, ch3=  43, ch4=  54, ch5=  70, ts=1713173707075776,	delta=1713173707075776,
seq_no=3125,	ch0= 696, ch1= 636, ch2=2718, ch3=   2, ch4= 100, ch5=  76, ts=1713173709698963,	delta=848,
seq_no=3126,	ch0= 379, ch1=1031, ch2=2717, ch3=  21, ch4= 104, ch5=  70, ts=1713173709699800,	delta=837,
seq_no=3127,	ch0=  96, ch1=1455, ch2=2700, ch3=  32, ch4= 116, ch5=  43, ts=1713173709700643,	delta=843,
seq_no=3128,	ch0=   0, ch1=1871, ch2=2672, ch3=  44, ch4= 106, ch5=  22, ts=1713173709701486,	delta=843,
seq_no=3129,	ch0=   0, ch1=2264, ch2=2580, ch3=  42, ch4= 105, ch5=  18, ts=1713173709702325,	delta=839,
seq_no=3130,	ch0=   0, ch1=2476, ch2=2150, ch3=  64, ch4= 113, ch5=  10, ts=1713173709703364,	delta=1039,
seq_no=3131,	ch0=  58, ch1=2528, ch2=1686, ch3= 100, ch4= 112, ch5=   0, ts=1713173709704050,	delta=686,
seq_no=3132,	ch0= 312, ch1=2528, ch2=1217, ch3=  99, ch4= 109, ch5=   1, ts=1713173709704864,	delta=814,
seq_no=3133,	ch0= 649, ch1=2557, ch2= 784, ch3= 118, ch4=  87, ch5=   0, ts=1713173709705701,	delta=837,
seq_no=3134,	ch0=1123, ch1=2560, ch2= 428, ch3= 133, ch4=  26, ch5=   0, ts=1713173709706536,	delta=835,
seq_no=3135,	ch0=1516, ch1=2532, ch2= 149, ch3= 137, ch4=  16, ch5=   0, ts=1713173709707654,	delta=1118,
seq_no=3136,	ch0=1807, ch1=2511, ch2=   0, ch3= 185, ch4=  10, ch5=   0, ts=1713173709708249,	delta=595,
seq_no=3137,	ch0=2147, ch1=2373, ch2=   0, ch3= 183, ch4=   0, ch5=  30, ts=1713173709709068,	delta=819,
seq_no=3138,	ch0=2392, ch1=2002, ch2=   5, ch3= 129, ch4=   0, ch5=  48, ts=1713173709709908,	delta=840,
seq_no=3139,	ch0=2440, ch1=1576, ch2=  85, ch3= 129, ch4=   0, ch5=  70, ts=1713173709710758,	delta=850,
seq_no=3140,	ch0=2460, ch1=1137, ch2= 378, ch3= 126, ch4=   0, ch5=  93, ts=1713173709711590,	delta=832,
seq_no=3141,	ch0=2464, ch1= 727, ch2= 752, ch3= 112, ch4=   0, ch5= 121, ts=1713173709712483,	delta=893,
seq_no=3142,	ch0=2460, ch1= 375, ch2=1180, ch3=  97, ch4=   0, ch5= 118, ts=1713173709713292,	delta=809,
seq_no=3143,	ch0=2447, ch1=  89, ch2=1592, ch3=  74, ch4=   0, ch5= 228, ts=1713173709714119,	delta=827,
seq_no=3144,	ch0=2402, ch1=  18, ch2=2079, ch3=  54, ch4=  13, ch5= 186, ts=1713173709714974,	delta=855,
seq_no=3145,	ch0=2224, ch1=  10, ch2=2514, ch3=  37, ch4=  26, ch5=  75, ts=1713173709715800,	delta=826,
seq_no=3146,	ch0=1836, ch1= 105, ch2=2669, ch3=  52, ch4=  58, ch5=  64, ts=1713173709716641,	delta=841,
seq_no=3147,	ch0=1429, ch1= 152, ch2=2704, ch3=  12, ch4=  53, ch5=  92, ts=1713173709717484,	delta=843,
seq_no=3148,	ch0=1054, ch1= 327, ch2=2721, ch3=  38, ch4= 134, ch5=  81, ts=1713173709718325,	delta=841,
seq_no=3149,	ch0= 706, ch1= 722, ch2=2722, ch3=  26, ch4=  75, ch5=  91, ts=1713173709719175,	delta=850,
seq_no=3150,	ch0= 305, ch1=1135, ch2=2728, ch3=  13, ch4= 104, ch5=  67, ts=1713173709720010,	delta=835,
seq_no=3151,	ch0=  45, ch1=1558, ch2=2702, ch3=  33, ch4= 111, ch5=  43, ts=1713173709720849,	delta=839,
seq_no=3152,	ch0=   0, ch1=1976, ch2=2659, ch3=  36, ch4= 107, ch5=  33, ts=1713173709721693,	delta=844,
seq_no=3153,	ch0=   0, ch1=2364, ch2=2481, ch3=  48, ch4= 116, ch5=   9, ts=1713173709722533,	delta=840,
seq_no=3154,	ch0=   0, ch1=2499, ch2=2054, ch3=  72, ch4= 115, ch5=   1, ts=1713173709723381,	delta=848,
seq_no=3155,	ch0=  97, ch1=2538, ch2=1588, ch3=  84, ch4= 105, ch5=   2, ts=1713173709724218,	delta=837,
seq_no=3156,	ch0= 368, ch1=2569, ch2=1123, ch3= 106, ch4= 105, ch5=   0, ts=1713173709725060,	delta=842,
seq_no=3157,	ch0= 718, ch1=2558, ch2= 694, ch3= 121, ch4=  89, ch5=   2, ts=1713173709725902,	delta=842,
seq_no=3158,	ch0=1167, ch1=2538, ch2= 291, ch3= 140, ch4=  69, ch5=  48, ts=1713173709726754,	delta=852,
seq_no=3159,	ch0=1526, ch1=2534, ch2=  34, ch3= 162, ch4=  52, ch5=   0, ts=1713173709727585,	delta=831,
seq_no=3160,	ch0=1968, ch1=2483, ch2=  13, ch3= 149, ch4=  18, ch5=   0, ts=1713173709728425,	delta=840,
seq_no=3161,	ch0=2319, ch1=2289, ch2=   9, ch3= 128, ch4=   0, ch5=  18, ts=1713173709729270,	delta=845,
seq_no=3162,	ch0=2407, ch1=1892, ch2=   5, ch3= 123, ch4=   0, ch5=  53, ts=1713173709730110,	delta=840,
seq_no=3163,	ch0=2445, ch1=1472, ch2= 147, ch3= 122, ch4=   1, ch5=  81, ts=1713173709730960,	delta=850,
seq_no=3164,	ch0=2465, ch1=1037, ch2= 463, ch3= 117, ch4=   5, ch5=  97, ts=1713173709731794,	delta=834,
seq_no=3165,	ch0=2463, ch1= 634, ch2= 850, ch3= 108, ch4=   0, ch5= 114, ts=1713173709732683,	delta=889,
seq_no=3166,	ch0=2419, ch1= 295, ch2=1299, ch3= 129, ch4=   0, ch5= 121, ts=1713173709733486,	delta=803,
seq_no=3167,	ch0=2434, ch1=  40, ch2=1768, ch3= 114, ch4=   0, ch5= 126, ts=1713173709734323,	delta=837,
seq_no=3168,	ch0=2380, ch1=  14, ch2=2211, ch3=  14, ch4=   9, ch5= 125, ts=1713173709735171,	delta=848,
seq_no=3169,	ch0=2124, ch1=  12, ch2=2604, ch3=  18, ch4=  25, ch5= 118, ts=1713173709736303,	delta=1132,
seq_no=3170,	ch0=1731, ch1=  19, ch2=2656, ch3=   8, ch4=  48, ch5= 103, ts=1713173709736896,	delta=593,
seq_no=3171,	ch0=1333, ch1= 192, ch2=2704, ch3=  20, ch4=  92, ch5= 121, ts=1713173709737701,	delta=805,
seq_no=3172,	ch0= 917, ch1= 441, ch2=2636, ch3=  17, ch4=  64, ch5= 215, ts=1713173709738539,	delta=838,
seq_no=3173,	ch0= 557, ch1= 825, ch2=2727, ch3=  20, ch4=  98, ch5=  85, ts=1713173709739379,	delta=840,
seq_no=3174,	ch0= 242, ch1=1238, ch2=2718, ch3=  17, ch4= 109, ch5=  72, ts=1713173709740222,	delta=843,
seq_no=3175,	ch0=   0, ch1=1657, ch2=2689, ch3=  29, ch4= 107, ch5=  49, ts=1713173709741058,	delta=836,
seq_no=3176,	ch0=   0, ch1=2078, ch2=2648, ch3=  36, ch4= 110, ch5=  28, ts=1713173709741902,	delta=844,
seq_no=3177,	ch0=   0, ch1=2432, ch2=2382, ch3=  49, ch4= 114, ch5=  14, ts=1713173709742751,	delta=849,
seq_no=3178,	ch0=   0, ch1=2510, ch2=1944, ch3=  75, ch4=  87, ch5=   9, ts=1713173709743585,	delta=834,
seq_no=3179,	ch0= 178, ch1=2529, ch2=1479, ch3= 103, ch4=  89, ch5=   0, ts=1713173709744424,	delta=839,
seq_no=3180,	ch0= 473, ch1=2547, ch2=1019, ch3= 111, ch4=  90, ch5=   0, ts=1713173709745266,	delta=842,
seq_no=3181,	ch0= 816, ch1=2554, ch2= 610, ch3= 129, ch4=  77, ch5=  11, ts=1713173709746108,	delta=842,
seq_no=3182,	ch0=1178, ch1=2558, ch2= 242, ch3=  64, ch4=  58, ch5=   0, ts=1713173709746959,	delta=851,
seq_no=3183,	ch0=1616, ch1=2553, ch2=  21, ch3= 107, ch4=  33, ch5=  13, ts=1713173709747793,	delta=834,
seq_no=3184,	ch0=2027, ch1=2450, ch2=   8, ch3= 117, ch4=   0, ch5=   1, ts=1713173709748637,	delta=844,
seq_no=3185,	ch0=2355, ch1=2204, ch2=   7, ch3= 129, ch4=   0, ch5=  34, ts=1713173709749475,	delta=838,
seq_no=3186,	ch0=2422, ch1=1784, ch2=   0, ch3= 141, ch4=   0, ch5=  57, ts=1713173709750316,	delta=841,
seq_no=3187,	ch0=2459, ch1=1337, ch2= 208, ch3= 136, ch4=   0, ch5=  76, ts=1713173709751167,	delta=851,
seq_no=3188,	ch0=2467, ch1= 925, ch2= 558, ch3= 128, ch4=   0, ch5=  95, ts=1713173709752001,	delta=834,
seq_no=3189,	ch0=2467, ch1= 546, ch2= 955, ch3= 100, ch4=   0, ch5= 115, ts=1713173709752843,	delta=842,
seq_no=3190,	ch0=2452, ch1= 313, ch2=1393, ch3=  84, ch4=   0, ch5=  96, ts=1713173709753683,	delta=840,
seq_no=3191,	ch0=2424, ch1=  54, ch2=1862, ch3=  71, ch4=   4, ch5= 106, ts=1713173709754528,	delta=845,
seq_no=3192,	ch0=2351, ch1=   0, ch2=2315, ch3=  41, ch4=  92, ch5= 103, ts=1713173709755377,	delta=849,
seq_no=3193,	ch0=2042, ch1=   0, ch2=2633, ch3=  27, ch4=  79, ch5= 118, ts=1713173709756213,	delta=836,
seq_no=3194,	ch0=1644, ch1=   0, ch2=2694, ch3=   9, ch4=   0, ch5= 116, ts=1713173709757054,	delta=841,
seq_no=3195,	ch0=1361, ch1= 214, ch2=2726, ch3=  20, ch4=  38, ch5= 115, ts=1713173709757893,	delta=839,
seq_no=3196,	ch0= 888, ch1= 553, ch2=2700, ch3=   9, ch4=  76, ch5=  91, ts=1713173709758745,	delta=852,
seq_no=3197,	ch0= 467, ch1= 928, ch2=2728, ch3=  20, ch4= 108, ch5=  89, ts=1713173709759581,	delta=836,
seq_no=3198,	ch0= 172, ch1=1350, ch2=2715, ch3=  25, ch4= 119, ch5=  64, ts=1713173709760423,	delta=842,
seq_no=3199,	ch0=   0, ch1=1765, ch2=2688, ch3=  40, ch4= 118, ch5=  40, ts=1713173709761266,	delta=843,
seq_no=3200,	ch0=   0, ch1=2168, ch2=2627, ch3=  47, ch4= 117, ch5=  16, ts=1713173709762105,	delta=839,
seq_no=3201,	ch0=   0, ch1=2470, ch2=2279, ch3=  64, ch4= 121, ch5=   0, ts=1713173709762955,	delta=850,
seq_no=3202,	ch0=   2, ch1=2529, ch2=1840, ch3=  80, ch4= 114, ch5=   0, ts=1713173709763790,	delta=835,
seq_no=3203,	ch0= 228, ch1=2544, ch2=1324, ch3=  96, ch4= 108, ch5=   0, ts=1713173709764632,	delta=842,
seq_no=3204,	ch0= 551, ch1=2557, ch2= 906, ch3=  96, ch4=  86, ch5=   2, ts=1713173709765473,	delta=841,
seq_no=3205,	ch0= 915, ch1=2572, ch2= 496, ch3= 133, ch4=  72, ch5=   0, ts=1713173709766313,	delta=840,
seq_no=3206,	ch0=1347, ch1=2540, ch2= 179, ch3= 125, ch4=  37, ch5=   0, ts=1713173709767164,	delta=851,
seq_no=3207,	ch0=1728, ch1=2345, ch2=  27, ch3= 125, ch4= 123, ch5=   0, ts=1713173709767998,	delta=834,
seq_no=3208,	ch0=2119, ch1=2335, ch2=   2, ch3= 149, ch4=  66, ch5=   4, ts=1713173709769021,	delta=1023,
seq_no=3209,	ch0=2381, ch1=2096, ch2=   8, ch3= 122, ch4=   0, ch5=  42, ts=1713173709769723,	delta=702,
seq_no=3210,	ch0=2426, ch1=1683, ch2=  23, ch3= 128, ch4=   4, ch5=  66, ts=1713173709770533,	delta=810,
seq_no=3211,	ch0=2457, ch1=1248, ch2= 293, ch3= 128, ch4=   0, ch5=  86, ts=1713173709771384,	delta=851,
seq_no=3212,	ch0=2467, ch1= 832, ch2= 642, ch3= 106, ch4=   0, ch5= 108, ts=1713173709772211,	delta=827,
seq_no=3213,	ch0=2456, ch1= 461, ch2=1065, ch3=  91, ch4=   0, ch5= 117, ts=1713173709773053,	delta=842,
seq_no=3214,	ch0=2445, ch1= 159, ch2=1508, ch3=  22, ch4=   0, ch5= 123, ts=1713173709773891,	delta=838,
seq_no=3215,	ch0=2416, ch1=  42, ch2=1963, ch3=  31, ch4=   7, ch5= 140, ts=1713173709774741,	delta=850,
seq_no=3216,	ch0=2315, ch1=  39, ch2=2409, ch3=  24, ch4=  18, ch5= 128, ts=1713173709775572,	delta=831,
seq_no=3217,	ch0=1933, ch1=   0, ch2=2694, ch3=  25, ch4=  43, ch5= 129, ts=1713173709776421,	delta=849,
seq_no=3218,	ch0=1530, ch1=  64, ch2=2698, ch3=  27, ch4=  66, ch5= 111, ts=1713173709777259,	delta=838,
seq_no=3219,	ch0=1128, ch1= 277, ch2=2703, ch3=  20, ch4=  90, ch5= 197, ts=1713173709778101,	delta=842,
seq_no=3220,	ch0= 764, ch1= 629, ch2=2719, ch3=  13, ch4=  96, ch5=  29, ts=1713173709778950,	delta=849,
seq_no=3221,	ch0= 395, ch1=1038, ch2=2723, ch3=  25, ch4= 117, ch5=  82, ts=1713173709779784,	delta=834,
seq_no=3222,	ch0=  98, ch1=1444, ch2=2707, ch3=  32, ch4= 126, ch5=  56, ts=1713173709780628,	delta=844,
seq_no=3223,	ch0=   0, ch1=1876, ch2=2673, ch3=  38, ch4= 107, ch5=  25, ts=1713173709781468,	delta=840,
seq_no=3224,	ch0=   0, ch1=2273, ch2=2592, ch3=  45, ch4= 114, ch5=   9, ts=1713173709782309,	delta=841,
seq_no=3225,	ch0=   0, ch1=2481, ch2=2177, ch3=  58, ch4= 106, ch5=   6, ts=1713173709783204,	delta=895,
seq_no=3226,	ch0=  54, ch1=2528, ch2=1728, ch3=  83, ch4= 102, ch5=   0, ts=1713173709783999,	delta=795,
seq_no=3227,	ch0= 266, ch1=2552, ch2=1248, ch3= 109, ch4= 100, ch5=   9, ts=1713173709784839,	delta=840,
seq_no=3228,	ch0= 614, ch1=2556, ch2= 803, ch3=  97, ch4=  82, ch5=   0, ts=1713173709785682,	delta=843,
seq_no=3229,	ch0= 993, ch1=2561, ch2= 437, ch3= 102, ch4=  64, ch5=   0, ts=1713173709786523,	delta=841,
seq_no=3230,	ch0=1408, ch1=2519, ch2= 216, ch3= 116, ch4=  53, ch5=   1, ts=1713173709787370,	delta=847,
seq_no=3231,	ch0=1825, ch1=2519, ch2=  90, ch3= 130, ch4=  58, ch5=  18, ts=1713173709788203,	delta=833,
seq_no=3232,	ch0=2211, ch1=2383, ch2=  46, ch3= 134, ch4=   8, ch5=  23, ts=1713173709789045,	delta=842,
seq_no=3233,	ch0=2392, ch1=1995, ch2=  10, ch3= 133, ch4=   0, ch5=  33, ts=1713173709789886,	delta=841,
seq_no=3234,	ch0=2439, ch1=1571, ch2=  88, ch3= 134, ch4=   0, ch5=  64, ts=1713173709790738,	delta=852,
seq_no=3235,	ch0=2458, ch1=1136, ch2= 374, ch3= 116, ch4=   0, ch5=  92, ts=1713173709791572,	delta=834,
seq_no=3236,	ch0=2467, ch1= 738, ch2= 748, ch3= 105, ch4=   0, ch5= 121, ts=1713173709792412,	delta=840,
seq_no=3237,	ch0=2460, ch1= 392, ch2=1170, ch3=  89, ch4=   1, ch5= 134, ts=1713173709793257,	delta=845,
seq_no=3238,	ch0=2438, ch1=  42, ch2=1620, ch3=  66, ch4=  91, ch5= 124, ts=1713173709794098,	delta=841,
seq_no=3239,	ch0=2400, ch1=   0, ch2=2085, ch3=  56, ch4=  52, ch5= 117, ts=1713173709794948,	delta=850,
seq_no=3240,	ch0=2240, ch1=   0, ch2=2532, ch3=  34, ch4=   0, ch5= 117, ts=1713173709795784,	delta=836,
seq_no=3241,	ch0=1989, ch1=   0, ch2=2677, ch3=  30, ch4=   0, ch5= 117, ts=1713173709796623,	delta=839,
seq_no=3242,	ch0=1504, ch1=  83, ch2=2679, ch3=  21, ch4=  46, ch5= 110, ts=1713173709797465,	delta=842,
seq_no=3243,	ch0= 937, ch1= 363, ch2=2752, ch3=  64, ch4=  82, ch5= 140, ts=1713173709798307,	delta=842,
seq_no=3244,	ch0= 634, ch1= 715, ch2=2727, ch3=   7, ch4= 100, ch5=  83, ts=1713173709799162,	delta=855,
seq_no=3245,	ch0= 306, ch1=1123, ch2=2723, ch3=  26, ch4= 109, ch5=  71, ts=1713173709799993,	delta=831,
seq_no=3246,	ch0=  45, ch1=1549, ch2=2699, ch3=  41, ch4= 118, ch5=  46, ts=1713173709800833,	delta=840,
seq_no=3247,	ch0=   0, ch1=1968, ch2=2661, ch3=  37, ch4= 106, ch5=  21, ts=1713173709801845,	delta=1012,
seq_no=3248,	ch0=   0, ch1=2354, ch2=2496, ch3=  41, ch4= 109, ch5=  10, ts=1713173709802554,	delta=709,
seq_no=3249,	ch0=   0, ch1=2496, ch2=2052, ch3=  64, ch4= 114, ch5=   0, ts=1713173709803395,	delta=841,
seq_no=3250,	ch0= 108, ch1=2531, ch2=1589, ch3=  88, ch4= 110, ch5=   0, ts=1713173709804217,	delta=822,
seq_no=3251,	ch0= 385, ch1=2556, ch2=1133, ch3= 113, ch4= 100, ch5=   0, ts=1713173709805049,	delta=832,
seq_no=3252,	ch0= 722, ch1=2556, ch2= 698, ch3= 118, ch4=  87, ch5=   5, ts=1713173709805890,	delta=841,
seq_no=3253,	ch0=1127, ch1=2555, ch2= 328, ch3= 153, ch4= 110, ch5=   0, ts=1713173709806741,	delta=851,
seq_no=3254,	ch0=1506, ch1=2536, ch2=  50, ch3= 128, ch4=   0, ch5=   0, ts=1713173709807572,	delta=831,
seq_no=3255,	ch0=2032, ch1=2503, ch2=  45, ch3= 139, ch4=   0, ch5=   5, ts=1713173709808462,	delta=890,
seq_no=3256,	ch0=2310, ch1=2307, ch2=  13, ch3= 133, ch4=   0, ch5=  33, ts=1713173709809268,	delta=806,
seq_no=3257,	ch0=2411, ch1=1912, ch2=   6, ch3= 125, ch4=   0, ch5=  68, ts=1713173709810104,	delta=836,
seq_no=3258,	ch0=2446, ch1=1475, ch2= 142, ch3= 126, ch4=   0, ch5=  88, ts=1713173709810955,	delta=851,
seq_no=3259,	ch0=2460, ch1=1038, ch2= 452, ch3= 123, ch4=   0, ch5=  91, ts=1713173709811783,	delta=828,
seq_no=3260,	ch0=2461, ch1= 641, ch2= 839, ch3= 115, ch4=   0, ch5= 110, ts=1713173709812623,	delta=840,
seq_no=3261,	ch0=2451, ch1= 305, ch2=1286, ch3=  74, ch4=   1, ch5= 123, ts=1713173709813462,	delta=839,
seq_no=3262,	ch0=2433, ch1=  46, ch2=1751, ch3=  57, ch4=   9, ch5= 128, ts=1713173709814307,	delta=845,
seq_no=3263,	ch0=2387, ch1=  24, ch2=2259, ch3=  46, ch4=  11, ch5= 125, ts=1713173709815158,	delta=851,
seq_no=3264,	ch0=2146, ch1=   9, ch2=2610, ch3=  38, ch4=  25, ch5= 116, ts=1713173709815990,	delta=832,
seq_no=3265,	ch0=1741, ch1=   0, ch2=2564, ch3=  41, ch4=  26, ch5= 212, ts=1713173709816832,	delta=842,
seq_no=3266,	ch0=1384, ch1= 173, ch2=2715, ch3=  25, ch4=  85, ch5= 166, ts=1713173709817673,	delta=841,
seq_no=3267,	ch0= 919, ch1= 540, ch2=2727, ch3=  25, ch4=  77, ch5=  37, ts=1713173709818515,	delta=842,
seq_no=3268,	ch0= 563, ch1= 816, ch2=2727, ch3=  11, ch4=  96, ch5=  93, ts=1713173709819367,	delta=852,
seq_no=3269,	ch0= 244, ch1=1228, ch2=2719, ch3=  18, ch4= 111, ch5=  68, ts=1713173709820194,	delta=827,
seq_no=3270,	ch0=   0, ch1=1645, ch2=2693, ch3=  32, ch4= 114, ch5=  43, ts=1713173709821035,	delta=841,
seq_no=3271,	ch0=   0, ch1=2061, ch2=2639, ch3=  32, ch4= 113, ch5=  21, ts=1713173709821874,	delta=839,
seq_no=3272,	ch0=   0, ch1=2432, ch2=2389, ch3=  53, ch4= 114, ch5=   5, ts=1713173709822814,	delta=940,
seq_no=3273,	ch0=   0, ch1=2519, ch2=1955, ch3=  73, ch4= 105, ch5=   0, ts=1713173709823582,	delta=768,
seq_no=3274,	ch0= 149, ch1=2536, ch2=1475, ch3=  95, ch4= 101, ch5=   5, ts=1713173709824417,	delta=835,
seq_no=3275,	ch0= 448, ch1=2555, ch2=1020, ch3=  83, ch4=  88, ch5=   0, ts=1713173709825255,	delta=838,
seq_no=3276,	ch0= 818, ch1=2562, ch2= 608, ch3= 121, ch4=  76, ch5=   4, ts=1713173709826091,	delta=836,
seq_no=3277,	ch0=1208, ch1=2528, ch2= 322, ch3= 115, ch4=  50, ch5=   0, ts=1713173709826946,	delta=855,
seq_no=3278,	ch0=1626, ch1=2544, ch2=  67, ch3= 117, ch4=  70, ch5=  18, ts=1713173709827778,	delta=832,
seq_no=3279,	ch0=2016, ch1=2488, ch2=  59, ch3= 128, ch4=  49, ch5=  21, ts=1713173709828621,	delta=843,
seq_no=3280,	ch0=2360, ch1=2204, ch2=   2, ch3= 135, ch4=   9, ch5=  33, ts=1713173709829460,	delta=839,
seq_no=3281,	ch0=2420, ch1=1812, ch2=  13, ch3= 130, ch4=   0, ch5=  41, ts=1713173709830303,	delta=843,
seq_no=3282,	ch0=2431, ch1=1366, ch2= 218, ch3= 128, ch4=   0, ch5=  73, ts=1713173709831152,	delta=849,
seq_no=3283,	ch0=2463, ch1= 947, ch2= 553, ch3= 116, ch4=   0, ch5= 101, ts=1713173709832029,	delta=877,
seq_no=3284,	ch0=2463, ch1= 562, ch2= 948, ch3= 103, ch4=   0, ch5= 116, ts=1713173709832834,	delta=805,
seq_no=3285,	ch0=2445, ch1= 280, ch2=1393, ch3=  76, ch4=   0, ch5= 116, ts=1713173709833671,	delta=837,
seq_no=3286,	ch0=2423, ch1=   0, ch2=1856, ch3=  68, ch4=  46, ch5= 121, ts=1713173709834860,	delta=1189,
seq_no=3287,	ch0=2368, ch1=   0, ch2=2302, ch3=  46, ch4=  37, ch5= 122, ts=1713173709835397,	delta=537,
seq_no=3288,	ch0=2052, ch1=   0, ch2=2636, ch3=  29, ch4=   1, ch5= 119, ts=1713173709836209,	delta=812,
seq_no=3289,	ch0=1743, ch1=   0, ch2=2700, ch3=  41, ch4=  25, ch5= 112, ts=1713173709837043,	delta=834,
seq_no=3290,	ch0=1102, ch1= 192, ch2=2696, ch3= 105, ch4=  58, ch5= 122, ts=1713173709837883,	delta=840,
seq_no=3291,	ch0= 784, ch1= 517, ch2=2723, ch3=  43, ch4=  82, ch5= 116, ts=1713173709838739,	delta=856,
seq_no=3292,	ch0= 470, ch1= 905, ch2=2727, ch3=  21, ch4= 102, ch5=  77, ts=1713173709839565,	delta=826,
seq_no=3293,	ch0= 170, ch1=1330, ch2=2707, ch3=  27, ch4= 114, ch5=  65, ts=1713173709840406,	delta=841,
seq_no=3294,	ch0=   0, ch1=1757, ch2=2687, ch3=  40, ch4= 115, ch5=  45, ts=1713173709841249,	delta=843,
seq_no=3295,	ch0=   0, ch1=2165, ch2=2639, ch3=  42, ch4= 113, ch5=   9, ts=1713173709842101,	delta=852,
seq_no=3296,	ch0=   0, ch1=2454, ch2=2296, ch3=  59, ch4= 108, ch5=   2, ts=1713173709842942,	delta=841,
seq_no=3297,	ch0=  11, ch1=2518, ch2=1844, ch3=  73, ch4= 105, ch5=   5, ts=1713173709843774,	delta=832,
seq_no=3298,	ch0= 237, ch1=2543, ch2=1359, ch3= 101, ch4= 105, ch5=   0, ts=1713173709844617,	delta=843,
seq_no=3299,	ch0= 545, ch1=2553, ch2= 920, ch3= 111, ch4=  94, ch5=   0, ts=1713173709845459,	delta=842,
seq_no=3300,	ch0= 907, ch1=2550, ch2= 511, ch3= 128, ch4= 124, ch5=   0, ts=1713173709846300,	delta=841,
seq_no=3301,	ch0=1320, ch1=2535, ch2= 173, ch3= 118, ch4=   0, ch5=   0, ts=1713173709847150,	delta=850,
seq_no=3302,	ch0=1864, ch1=2520, ch2=  24, ch3= 141, ch4=   0, ch5=   0, ts=1713173709847984,	delta=834,
seq_no=3303,	ch0=2173, ch1=2439, ch2=  53, ch3= 141, ch4=   0, ch5=  10, ts=1713173709848823,	delta=839,
seq_no=3304,	ch0=2374, ch1=2113, ch2=   5, ch3= 135, ch4=   4, ch5=  32, ts=1713173709849665,	delta=842,
seq_no=3305,	ch0=2427, ch1=1689, ch2=  17, ch3= 135, ch4=   0, ch5=  64, ts=1713173709850507,	delta=842,
seq_no=3306,	ch0=2446, ch1=1254, ch2= 278, ch3= 125, ch4=   0, ch5=  90, ts=1713173709851358,	delta=851,
seq_no=3307,	ch0=2464, ch1= 837, ch2= 618, ch3= 117, ch4=   0, ch5= 102, ts=1713173709852191,	delta=833,
seq_no=3308,	ch0=2464, ch1= 470, ch2=1040, ch3=  93, ch4=   0, ch5= 117, ts=1713173709853035,	delta=844,
seq_no=3309,	ch0=2446, ch1= 173, ch2=1495, ch3=  68, ch4=   0, ch5= 125, ts=1713173709853876,	delta=841,
seq_no=3310,	ch0=2424, ch1=   9, ch2=2053, ch3=  55, ch4=   8, ch5= 128, ts=1713173709854724,	delta=848,
seq_no=3311,	ch0=2321, ch1=  12, ch2=2463, ch3=  34, ch4=  18, ch5= 132, ts=1713173709855559,	delta=835,
seq_no=3312,	ch0=1957, ch1=  18, ch2=2572, ch3=  30, ch4=  34, ch5= 194, ts=1713173709856401,	delta=842,
seq_no=3313,	ch0=1570, ch1=  50, ch2=2663, ch3=  27, ch4=  73, ch5= 183, ts=1713173709857242,	delta=841,
seq_no=3314,	ch0=1138, ch1= 290, ch2=2720, ch3=  21, ch4=  64, ch5=  24, ts=1713173709858084,	delta=842,
seq_no=3315,	ch0= 766, ch1= 692, ch2=2728, ch3=  30, ch4=  91, ch5=  70, ts=1713173709858929,	delta=845,
seq_no=3316,	ch0= 402, ch1=1026, ch2=2722, ch3=  21, ch4= 105, ch5=  90, ts=1713173709859771,	delta=842,
seq_no=3317,	ch0= 113, ch1=1440, ch2=2712, ch3=  29, ch4= 115, ch5=  64, ts=1713173709860609,	delta=838,
seq_no=3318,	ch0=   0, ch1=1859, ch2=2676, ch3=  30, ch4= 109, ch5=  33, ts=1713173709861452,	delta=843,
seq_no=3319,	ch0=   0, ch1=2264, ch2=2590, ch3=  44, ch4= 117, ch5=  16, ts=1713173709862297,	delta=845,
seq_no=3320,	ch0=   0, ch1=2487, ch2=2184, ch3=  64, ch4= 117, ch5=   0, ts=1713173709863142,	delta=845,
seq_no=3321,	ch0=  27, ch1=2524, ch2=1729, ch3=  85, ch4= 119, ch5=   2, ts=1713173709863981,	delta=839,
seq_no=3322,	ch0= 277, ch1=2547, ch2=1268, ch3=  90, ch4= 105, ch5=   0, ts=1713173709864819,	delta=838,
seq_no=3323,	ch0= 606, ch1=2559, ch2= 823, ch3= 103, ch4=  82, ch5=   0, ts=1713173709865663,	delta=844,
seq_no=3324,	ch0= 978, ch1=2559, ch2= 516, ch3= 128, ch4=  92, ch5=   2, ts=1713173709866506,	delta=843,
seq_no=3325,	ch0=1402, ch1=2542, ch2= 186, ch3= 136, ch4=  56, ch5=   0, ts=1713173709867722,	delta=1216,
seq_no=3326,	ch0=1804, ch1=2477, ch2=   0, ch3= 137, ch4=  18, ch5= 104, ts=1713173709868255,	delta=533,
seq_no=3327,	ch0=2211, ch1=2403, ch2=   0, ch3= 128, ch4=   2, ch5=  44, ts=1713173709869049,	delta=794,
seq_no=3328,	ch0=2392, ch1=2009, ch2=   1, ch3= 124, ch4=   0, ch5=  41, ts=1713173709869882,	delta=833,
