seq_no=0,	ch0= 166, ch1=1575, ch2= 635, ch3=   0, ch4=  76, ch5= 150, ts=1714036499370456,	delta=1714036499370456,
seq_no=2639,	ch0= 581, ch1= 157, ch2=1703, ch3= 113, ch4=   0, ch5=  33, ts=1714036501589066,	delta=836,
seq_no=2640,	ch0= 788, ch1=  33, ch2=1601, ch3= 121, ch4=   0, ch5=  20, ts=1714036501589906,	delta=840,
seq_no=2641,	ch0= 985, ch1=   0, ch2=1444, ch3= 125, ch4=   3, ch5=   6, ts=1714036501590758,	delta=852,
seq_no=2642,	ch0=1183, ch1=   0, ch2=1245, ch3= 122, ch4=   8, ch5=   0, ts=1714036501591588,	delta=830,
seq_no=2643,	ch0=1336, ch1=   0, ch2=1019, ch3= 119, ch4=  25, ch5=   0, ts=1714036501592429,	delta=841,
seq_no=2644,	ch0=1445, ch1=  97, ch2= 841, ch3= 101, ch4=  42, ch5=   0, ts=1714036501593270,	delta=841,
seq_no=2645,	ch0=1533, ch1= 245, ch2= 535, ch3=  91, ch4=  50, ch5=   0, ts=1714036501594114,	delta=844,
seq_no=2646,	ch0=1544, ch1= 404, ch2= 341, ch3=  72, ch4= 103, ch5=   0, ts=1714036501594964,	delta=850,
seq_no=2647,	ch0=1576, ch1= 633, ch2= 212, ch3=  64, ch4=  41, ch5=   0, ts=1714036501595798,	delta=834,
seq_no=2648,	ch0=1344, ch1= 864, ch2=  33, ch3=   0, ch4=  68, ch5=   0, ts=1714036501596636,	delta=838,
seq_no=2649,	ch0=1253, ch1=1065, ch2=  82, ch3=  11, ch4=  77, ch5=   0, ts=1714036501597481,	delta=845,
seq_no=2650,	ch0=1090, ch1=1266, ch2=   0, ch3=  15, ch4=  75, ch5=  29, ts=1714036501598319,	delta=838,
seq_no=2651,	ch0= 889, ch1=1413, ch2=   0, ch3=   1, ch4=  68, ch5=  40, ts=1714036501599169,	delta=850,
seq_no=2652,	ch0= 683, ch1=1530, ch2= 108, ch3=   0, ch4=  66, ch5=  44, ts=1714036501600003,	delta=834,
seq_no=2653,	ch0= 486, ch1=1600, ch2= 285, ch3=   0, ch4=  49, ch5=  64, ts=1714036501600842,	delta=839,
seq_no=2654,	ch0= 292, ch1=1603, ch2= 491, ch3=   2, ch4=  41, ch5=  71, ts=1714036501601685,	delta=843,
seq_no=2655,	ch0= 131, ch1=1555, ch2= 720, ch3=  13, ch4=  13, ch5=  73, ts=1714036501602529,	delta=844,
seq_no=2656,	ch0=  34, ch1=1451, ch2= 946, ch3=  21, ch4=   2, ch5=  64, ts=1714036501603373,	delta=844,
seq_no=2657,	ch0=   0, ch1=1262, ch2=1162, ch3=  43, ch4=   0, ch5=  73, ts=1714036501604214,	delta=841,
seq_no=2658,	ch0=   0, ch1=1103, ch2=1366, ch3=  56, ch4=   0, ch5=  77, ts=1714036501605051,	delta=837,
seq_no=2659,	ch0=   0, ch1= 893, ch2=1516, ch3= 129, ch4=   0, ch5=  79, ts=1714036501605894,	delta=843,
seq_no=2660,	ch0=  79, ch1= 698, ch2=1666, ch3=  41, ch4=   0, ch5=  86, ts=1714036501606742,	delta=848,
seq_no=2661,	ch0= 249, ch1= 517, ch2=1800, ch3=  83, ch4=   0, ch5=  49, ts=1714036501607579,	delta=837,
seq_no=2662,	ch0= 426, ch1= 290, ch2=1749, ch3= 102, ch4=   0, ch5=  38, ts=1714036501608418,	delta=839,
seq_no=2663,	ch0= 630, ch1= 139, ch2=1679, ch3= 113, ch4=   0, ch5=  21, ts=1714036501609295,	delta=877,
seq_no=2664,	ch0= 838, ch1=  29, ch2=1559, ch3= 118, ch4=   0, ch5=  11, ts=1714036501610117,	delta=822,
seq_no=2665,	ch0=1036, ch1=   0, ch2=1393, ch3= 121, ch4=   5, ch5=   5, ts=1714036501610964,	delta=847,
seq_no=2666,	ch0=1221, ch1=   0, ch2=1189, ch3= 117, ch4=  16, ch5=   0, ts=1714036501611790,	delta=826,
seq_no=2667,	ch0=1368, ch1=  16, ch2= 963, ch3= 109, ch4=  25, ch5=   0, ts=1714036501612632,	delta=842,
seq_no=2668,	ch0=1475, ch1= 210, ch2= 719, ch3= 103, ch4=  38, ch5=   0, ts=1714036501613515,	delta=883,
seq_no=2669,	ch0=1540, ch1= 263, ch2= 505, ch3=  90, ch4=  85, ch5=   0, ts=1714036501614317,	delta=802,
seq_no=2670,	ch0=1485, ch1= 471, ch2= 298, ch3= 117, ch4=  65, ch5=   0, ts=1714036501615164,	delta=847,
seq_no=2671,	ch0=1459, ch1= 717, ch2= 146, ch3=  27, ch4=  64, ch5=  16, ts=1714036501615997,	delta=833,
seq_no=2672,	ch0=1373, ch1= 929, ch2=  69, ch3=  42, ch4=  97, ch5=   0, ts=1714036501616835,	delta=838,
seq_no=2673,	ch0=1265, ch1=1106, ch2=   0, ch3=  37, ch4=  56, ch5=   0, ts=1714036501617677,	delta=842,
seq_no=2674,	ch0=1045, ch1=1273, ch2=   0, ch3=  25, ch4=  79, ch5=  14, ts=1714036501618518,	delta=841,
seq_no=2675,	ch0= 838, ch1=1438, ch2=  20, ch3=   6, ch4=  68, ch5=  33, ts=1714036501619367,	delta=849,
seq_no=2676,	ch0= 631, ch1=1552, ch2= 142, ch3=   0, ch4=  56, ch5=  43, ts=1714036501620206,	delta=839,
seq_no=2677,	ch0= 433, ch1=1604, ch2= 325, ch3=   1, ch4=  51, ch5=  65, ts=1714036501621042,	delta=836,
seq_no=2678,	ch0= 251, ch1=1593, ch2= 533, ch3=   1, ch4=  37, ch5=  65, ts=1714036501621886,	delta=844,
seq_no=2679,	ch0= 101, ch1=1532, ch2= 776, ch3=   6, ch4=  12, ch5=  76, ts=1714036501622732,	delta=846,
seq_no=2680,	ch0=   2, ch1=1410, ch2= 995, ch3=  21, ch4=   0, ch5=  85, ts=1714036501623568,	delta=836,
seq_no=2681,	ch0=   0, ch1=1252, ch2=1223, ch3=  29, ch4=   0, ch5=  77, ts=1714036501624410,	delta=842,
seq_no=2682,	ch0=   0, ch1=1064, ch2=1421, ch3=  27, ch4=   0, ch5=  93, ts=1714036501625249,	delta=839,
seq_no=2683,	ch0=  13, ch1= 840, ch2=1680, ch3=  48, ch4=   0, ch5=  80, ts=1714036501626091,	delta=842,
seq_no=2684,	ch0= 146, ch1= 644, ch2=1629, ch3=  73, ch4=   0, ch5= 120, ts=1714036501626939,	delta=848,
seq_no=2685,	ch0= 320, ch1= 490, ch2=1740, ch3= 106, ch4=   0, ch5=  22, ts=1714036501627775,	delta=836,
seq_no=2686,	ch0= 481, ch1= 245, ch2=1729, ch3= 105, ch4=   0, ch5=  34, ts=1714036501628617,	delta=842,
seq_no=2687,	ch0= 678, ch1= 101, ch2=1659, ch3= 114, ch4=   0, ch5=  19, ts=1714036501629457,	delta=840,
seq_no=2688,	ch0= 885, ch1=   0, ch2=1534, ch3= 122, ch4=   0, ch5=   6, ts=1714036501630299,	delta=842,
seq_no=2689,	ch0=1080, ch1=   0, ch2=1358, ch3= 128, ch4=   6, ch5=   0, ts=1714036501631145,	delta=846,
seq_no=2690,	ch0=1256, ch1=   0, ch2=1144, ch3= 114, ch4=  21, ch5=   0, ts=1714036501631976,	delta=831,
seq_no=2691,	ch0=1402, ch1=  43, ch2= 914, ch3= 106, ch4=  33, ch5=   0, ts=1714036501632819,	delta=843,
seq_no=2692,	ch0=1578, ch1= 154, ch2= 699, ch3= 100, ch4=  27, ch5=   0, ts=1714036501633660,	delta=841,
seq_no=2693,	ch0=1522, ch1= 323, ch2= 461, ch3=  54, ch4=  52, ch5=   0, ts=1714036501634500,	delta=840,
seq_no=2694,	ch0=1521, ch1= 517, ch2= 323, ch3=  65, ch4=  64, ch5=   0, ts=1714036501635375,	delta=875,
seq_no=2695,	ch0=1512, ch1= 748, ch2=  52, ch3=  54, ch4=  90, ch5=  30, ts=1714036501636195,	delta=820,
seq_no=2696,	ch0=1356, ch1= 824, ch2=   0, ch3=  27, ch4= 166, ch5=   0, ts=1714036501637037,	delta=842,
seq_no=2697,	ch0=1191, ch1=1108, ch2=   0, ch3=  11, ch4=  20, ch5=   2, ts=1714036501637876,	delta=839,
seq_no=2698,	ch0= 987, ch1=1322, ch2=   0, ch3=  29, ch4=  72, ch5=  18, ts=1714036501638727,	delta=851,
seq_no=2699,	ch0= 798, ch1=1462, ch2=  41, ch3=  10, ch4=  65, ch5=  32, ts=1714036501639558,	delta=831,
seq_no=2700,	ch0= 595, ch1=1561, ch2= 176, ch3=   8, ch4=  64, ch5=  45, ts=1714036501640400,	delta=842,
seq_no=2701,	ch0= 383, ch1=1609, ch2= 368, ch3=   5, ch4=  53, ch5=  64, ts=1714036501641241,	delta=841,
seq_no=2702,	ch0= 214, ch1=1594, ch2= 584, ch3=   0, ch4=  32, ch5=  74, ts=1714036501642120,	delta=879,
seq_no=2703,	ch0=  75, ch1=1516, ch2= 811, ch3=  12, ch4=  25, ch5=  82, ts=1714036501642957,	delta=837,
seq_no=2704,	ch0=   0, ch1=1392, ch2=1053, ch3=  11, ch4=   0, ch5=  82, ts=1714036501643774,	delta=817,
seq_no=2705,	ch0=   0, ch1=1218, ch2=1267, ch3=  36, ch4=   0, ch5=  81, ts=1714036501644611,	delta=837,
seq_no=2706,	ch0=   0, ch1=1017, ch2=1447, ch3=  41, ch4=   0, ch5=  77, ts=1714036501645451,	delta=840,
seq_no=2707,	ch0=   9, ch1= 918, ch2=1580, ch3=  57, ch4=   0, ch5=  16, ts=1714036501646292,	delta=841,
seq_no=2708,	ch0= 176, ch1= 534, ch2=1695, ch3=  96, ch4=  30, ch5=  54, ts=1714036501647141,	delta=849,
seq_no=2709,	ch0= 391, ch1= 383, ch2=1741, ch3= 122, ch4=   0, ch5=  58, ts=1714036501647974,	delta=833,
seq_no=2710,	ch0= 521, ch1= 217, ch2=1716, ch3= 104, ch4=   0, ch5=  33, ts=1714036501648816,	delta=842,
seq_no=2711,	ch0= 732, ch1=  83, ch2=1632, ch3= 117, ch4=   0, ch5=  19, ts=1714036501649656,	delta=840,
seq_no=2712,	ch0= 930, ch1=   0, ch2=1494, ch3= 118, ch4=   0, ch5=  14, ts=1714036501650499,	delta=843,
seq_no=2713,	ch0=1132, ch1=   2, ch2=1312, ch3= 119, ch4=   0, ch5=   5, ts=1714036501651348,	delta=849,
seq_no=2714,	ch0=1300, ch1=   0, ch2=1088, ch3= 110, ch4=  11, ch5=   0, ts=1714036501652184,	delta=836,
seq_no=2715,	ch0=1439, ch1=  66, ch2= 856, ch3= 105, ch4=  27, ch5=   0, ts=1714036501653022,	delta=838,
seq_no=2716,	ch0=1504, ch1= 217, ch2= 626, ch3=  79, ch4=  53, ch5=   0, ts=1714036501653866,	delta=844,
seq_no=2717,	ch0=1543, ch1= 372, ch2= 374, ch3=  82, ch4=  52, ch5=  48, ts=1714036501654715,	delta=849,
seq_no=2718,	ch0=1517, ch1= 621, ch2= 214, ch3=  70, ch4=  64, ch5=   0, ts=1714036501655551,	delta=836,
seq_no=2719,	ch0=1472, ch1= 736, ch2=  64, ch3=  70, ch4=  85, ch5=   0, ts=1714036501656389,	delta=838,
seq_no=2720,	ch0=1384, ch1= 975, ch2=   8, ch3=  45, ch4=  46, ch5=   0, ts=1714036501657272,	delta=883,
seq_no=2721,	ch0=1103, ch1=1202, ch2=  13, ch3=  34, ch4=  70, ch5=  13, ts=1714036501658078,	delta=806,
seq_no=2722,	ch0= 946, ch1=1372, ch2=   0, ch3=   9, ch4=  78, ch5=  18, ts=1714036501658921,	delta=843,
seq_no=2723,	ch0= 739, ch1=1496, ch2=  77, ch3=   5, ch4=  65, ch5=  37, ts=1714036501659759,	delta=838,
seq_no=2724,	ch0= 534, ch1=1582, ch2= 237, ch3=   5, ch4=  57, ch5=  55, ts=1714036501660594,	delta=835,
seq_no=2725,	ch0= 339, ch1=1603, ch2= 414, ch3=   8, ch4=  45, ch5=  67, ts=1714036501661439,	delta=845,
seq_no=2726,	ch0= 177, ch1=1576, ch2= 640, ch3=   9, ch4=  31, ch5=  74, ts=1714036501662279,	delta=840,
seq_no=2727,	ch0=  45, ch1=1496, ch2= 868, ch3=  11, ch4=  16, ch5=  82, ts=1714036501663130,	delta=851,
seq_no=2728,	ch0=   0, ch1=1350, ch2=1066, ch3=  20, ch4=   2, ch5=  92, ts=1714036501663963,	delta=833,
seq_no=2729,	ch0=   0, ch1=1161, ch2=1297, ch3=  38, ch4=   0, ch5=  70, ts=1714036501664801,	delta=838,
seq_no=2730,	ch0=   0, ch1= 924, ch2=1491, ch3=  64, ch4=   0, ch5=  79, ts=1714036501665643,	delta=842,
seq_no=2731,	ch0= 185, ch1= 717, ch2=1633, ch3=  73, ch4=   0, ch5=  56, ts=1714036501666486,	delta=843,
seq_no=2732,	ch0= 128, ch1= 536, ch2=1746, ch3= 125, ch4=   0, ch5=  98, ts=1714036501667330,	delta=844,
seq_no=2733,	ch0= 357, ch1= 344, ch2=1743, ch3=  87, ch4=   0, ch5=  37, ts=1714036501668171,	delta=841,
seq_no=2734,	ch0= 572, ch1= 176, ch2=1696, ch3= 106, ch4=   0, ch5=  49, ts=1714036501669011,	delta=840,
seq_no=2735,	ch0= 782, ch1=  46, ch2=1604, ch3= 128, ch4=   0, ch5=  17, ts=1714036501669853,	delta=842,
seq_no=2736,	ch0= 985, ch1=   0, ch2=1452, ch3= 114, ch4=   0, ch5=   4, ts=1714036501670703,	delta=850,
seq_no=2737,	ch0=1173, ch1=   0, ch2=1260, ch3= 114, ch4=   8, ch5=   0, ts=1714036501671535,	delta=832,
seq_no=2738,	ch0=1330, ch1=   0, ch2=1042, ch3= 110, ch4=  19, ch5=   0, ts=1714036501672378,	delta=843,
seq_no=2739,	ch0=1453, ch1=  89, ch2= 804, ch3= 102, ch4=  23, ch5=   0, ts=1714036501673219,	delta=841,
seq_no=2740,	ch0=1540, ch1= 239, ch2= 547, ch3=  90, ch4=  37, ch5=   0, ts=1714036501674060,	delta=841,
seq_no=2741,	ch0=1541, ch1= 386, ch2= 352, ch3=  76, ch4= 117, ch5=   0, ts=1714036501674952,	delta=892,
seq_no=2742,	ch0=1567, ch1= 620, ch2= 177, ch3=  64, ch4=  58, ch5=   0, ts=1714036501675759,	delta=807,
seq_no=2743,	ch0=1364, ch1= 825, ch2=  41, ch3=   0, ch4=  68, ch5=   0, ts=1714036501676591,	delta=832,
seq_no=2744,	ch0=1259, ch1=1032, ch2=  93, ch3=  21, ch4=  72, ch5=   0, ts=1714036501677428,	delta=837,
seq_no=2745,	ch0=1089, ch1=1229, ch2=   0, ch3=   5, ch4=  54, ch5=  98, ts=1714036501678269,	delta=841,
seq_no=2746,	ch0= 901, ch1=1432, ch2=   0, ch3=   7, ch4=  68, ch5=   6, ts=1714036501679121,	delta=852,
seq_no=2747,	ch0= 680, ch1=1521, ch2= 107, ch3=   4, ch4=  66, ch5=  46, ts=1714036501679954,	delta=833,
seq_no=2748,	ch0= 481, ch1=1589, ch2= 271, ch3=   1, ch4=  46, ch5=  50, ts=1714036501680796,	delta=842,
seq_no=2749,	ch0= 304, ch1=1600, ch2= 472, ch3=  10, ch4=  42, ch5=  66, ts=1714036501681635,	delta=839,
seq_no=2750,	ch0= 142, ch1=1551, ch2= 696, ch3=  18, ch4=  25, ch5=  72, ts=1714036501682476,	delta=841,
seq_no=2751,	ch0=  21, ch1=1464, ch2= 930, ch3=   9, ch4=  14, ch5=  82, ts=1714036501683327,	delta=851,
seq_no=2752,	ch0=   0, ch1=1274, ch2=1156, ch3=  21, ch4=   4, ch5=  93, ts=1714036501684160,	delta=833,
seq_no=2753,	ch0=   0, ch1=1131, ch2=1361, ch3=  43, ch4=   0, ch5=  86, ts=1714036501685001,	delta=841,
seq_no=2754,	ch0=   0, ch1= 904, ch2=1540, ch3=  70, ch4=   0, ch5=  83, ts=1714036501685844,	delta=843,
seq_no=2755,	ch0=  64, ch1= 736, ch2=1686, ch3=  64, ch4=   0, ch5=  89, ts=1714036501686689,	delta=845,
seq_no=2756,	ch0= 224, ch1= 491, ch2=1619, ch3=  85, ch4=   0, ch5= 153, ts=1714036501687527,	delta=838,
seq_no=2757,	ch0= 397, ch1= 414, ch2=1716, ch3= 101, ch4=   0, ch5=   0, ts=1714036501688371,	delta=844,
seq_no=2758,	ch0= 619, ch1= 133, ch2=1687, ch3= 106, ch4=   0, ch5=  33, ts=1714036501689210,	delta=839,
seq_no=2759,	ch0= 832, ch1=  21, ch2=1569, ch3= 107, ch4=   0, ch5=  28, ts=1714036501690051,	delta=841,
seq_no=2760,	ch0=1033, ch1=   0, ch2=1402, ch3= 118, ch4=   0, ch5=   0, ts=1714036501690897,	delta=846,
seq_no=2761,	ch0=1217, ch1=   0, ch2=1196, ch3= 107, ch4=   8, ch5=   0, ts=1714036501691733,	delta=836,
seq_no=2762,	ch0=1373, ch1=   9, ch2= 977, ch3= 103, ch4=  21, ch5=   0, ts=1714036501692576,	delta=843,
seq_no=2763,	ch0=1475, ch1= 125, ch2= 740, ch3= 104, ch4=  40, ch5=   0, ts=1714036501693419,	delta=843,
seq_no=2764,	ch0=1539, ch1= 261, ch2= 514, ch3=  84, ch4=   0, ch5=   0, ts=1714036501694259,	delta=840,
seq_no=2765,	ch0=1506, ch1= 466, ch2= 312, ch3= 117, ch4=  50, ch5=   0, ts=1714036501695106,	delta=847,
seq_no=2766,	ch0=1475, ch1= 682, ch2= 132, ch3=  52, ch4=  69, ch5=   0, ts=1714036501695941,	delta=835,
seq_no=2767,	ch0=1386, ch1= 915, ch2=   0, ch3=  34, ch4=  73, ch5=  86, ts=1714036501696782,	delta=841,
seq_no=2768,	ch0=1241, ch1=1183, ch2=   0, ch3=  21, ch4=  66, ch5=   0, ts=1714036501697623,	delta=841,
seq_no=2769,	ch0=1042, ch1=1183, ch2=   0, ch3=   6, ch4= 133, ch5=   0, ts=1714036501698464,	delta=841,
seq_no=2770,	ch0= 898, ch1=1433, ch2=  33, ch3=  11, ch4=  53, ch5=  27, ts=1714036501699312,	delta=848,
seq_no=2771,	ch0= 637, ch1=1551, ch2= 138, ch3=   2, ch4=  52, ch5=  34, ts=1714036501700147,	delta=835,
seq_no=2772,	ch0= 442, ch1=1602, ch2= 311, ch3=   5, ch4=  48, ch5=  64, ts=1714036501700989,	delta=842,
seq_no=2773,	ch0= 257, ch1=1603, ch2= 533, ch3=   5, ch4=  36, ch5=  69, ts=1714036501701831,	delta=842,
seq_no=2774,	ch0= 111, ch1=1528, ch2= 751, ch3=  10, ch4=  20, ch5=  79, ts=1714036501702681,	delta=850,
seq_no=2775,	ch0=   0, ch1=1409, ch2= 978, ch3=  21, ch4=   7, ch5=  73, ts=1714036501703513,	delta=832,
seq_no=2776,	ch0=   0, ch1=1256, ch2=1198, ch3=  40, ch4=   0, ch5=  91, ts=1714036501704356,	delta=843,
seq_no=2777,	ch0=   0, ch1=1071, ch2=1404, ch3=  45, ch4=   0, ch5=  78, ts=1714036501705197,	delta=841,
seq_no=2778,	ch0=   0, ch1= 862, ch2=1563, ch3=  65, ch4=   0, ch5=  71, ts=1714036501706037,	delta=840,
seq_no=2779,	ch0= 171, ch1= 647, ch2=1641, ch3=  86, ch4=   0, ch5=   0, ts=1714036501706888,	delta=851,
seq_no=2780,	ch0= 268, ch1= 313, ch2=1728, ch3=  89, ch4=  59, ch5=  30, ts=1714036501707795,	delta=907,
seq_no=2781,	ch0= 576, ch1= 235, ch2=1761, ch3= 117, ch4=   0, ch5=  37, ts=1714036501708579,	delta=784,
seq_no=2782,	ch0= 651, ch1= 106, ch2=1663, ch3=  96, ch4=   0, ch5=  30, ts=1714036501709415,	delta=836,
seq_no=2783,	ch0= 879, ch1=   2, ch2=1539, ch3= 109, ch4=   0, ch5=  17, ts=1714036501710253,	delta=838,
seq_no=2784,	ch0=1072, ch1=   0, ch2=1368, ch3= 111, ch4=   0, ch5=   4, ts=1714036501711103,	delta=850,
seq_no=2785,	ch0=1250, ch1=   0, ch2=1159, ch3= 109, ch4=  13, ch5=   0, ts=1714036501711933,	delta=830,
seq_no=2786,	ch0=1396, ch1=  42, ch2= 930, ch3= 101, ch4=  26, ch5=   0, ts=1714036501712773,	delta=840,
seq_no=2787,	ch0=1498, ch1= 155, ch2= 682, ch3=  90, ch4=  42, ch5=   0, ts=1714036501713615,	delta=842,
seq_no=2788,	ch0=1534, ch1= 323, ch2= 468, ch3=  66, ch4=  44, ch5=   0, ts=1714036501714457,	delta=842,
seq_no=2789,	ch0=1535, ch1= 527, ch2= 311, ch3=  68, ch4=  53, ch5=   0, ts=1714036501715306,	delta=849,
seq_no=2790,	ch0=1464, ch1= 822, ch2= 102, ch3=  50, ch4=  69, ch5=   0, ts=1714036501716139,	delta=833,
seq_no=2791,	ch0=1363, ch1= 904, ch2=   0, ch3=  49, ch4= 113, ch5=   0, ts=1714036501716991,	delta=852,
seq_no=2792,	ch0=1288, ch1=1134, ch2=  43, ch3=  28, ch4=  51, ch5=   0, ts=1714036501717822,	delta=831,
seq_no=2793,	ch0= 960, ch1=1334, ch2=   0, ch3=   0, ch4=  64, ch5=   0, ts=1714036501718669,	delta=847,
seq_no=2794,	ch0= 789, ch1=1475, ch2=  46, ch3=   0, ch4=  64, ch5=  25, ts=1714036501719505,	delta=836,
seq_no=2795,	ch0= 585, ch1=1565, ch2= 179, ch3=   1, ch4=  48, ch5=  34, ts=1714036501720344,	delta=839,
seq_no=2796,	ch0= 393, ch1=1603, ch2= 366, ch3=   5, ch4=  42, ch5=  64, ts=1714036501721187,	delta=843,
seq_no=2797,	ch0= 219, ch1=1592, ch2= 586, ch3=  13, ch4=  36, ch5=  72, ts=1714036501722030,	delta=843,
seq_no=2798,	ch0=  81, ch1=1510, ch2= 804, ch3=  12, ch4=  20, ch5=  78, ts=1714036501722880,	delta=850,
seq_no=2799,	ch0=   0, ch1=1391, ch2=1038, ch3=  21, ch4=  10, ch5=  79, ts=1714036501723713,	delta=833,
seq_no=2800,	ch0=   0, ch1=1222, ch2=1258, ch3=  41, ch4=   6, ch5=  82, ts=1714036501724552,	delta=839,
seq_no=2801,	ch0=   0, ch1=1021, ch2=1464, ch3=  55, ch4=   0, ch5=  74, ts=1714036501725395,	delta=843,
seq_no=2802,	ch0=  41, ch1= 811, ch2=1595, ch3=  83, ch4=   0, ch5=  74, ts=1714036501726238,	delta=843,
seq_no=2803,	ch0= 149, ch1= 554, ch2=1692, ch3=  81, ch4=   0, ch5=  40, ts=1714036501727088,	delta=850,
seq_no=2804,	ch0= 232, ch1= 381, ch2=1754, ch3= 141, ch4=   0, ch5=  96, ts=1714036501727919,	delta=831,
seq_no=2805,	ch0= 465, ch1= 256, ch2=1728, ch3=  85, ch4=   0, ch5=  37, ts=1714036501728762,	delta=843,
seq_no=2806,	ch0= 715, ch1=  74, ch2=1600, ch3= 107, ch4=   0, ch5=  66, ts=1714036501729604,	delta=842,
seq_no=2807,	ch0= 927, ch1=   0, ch2=1501, ch3= 112, ch4=   0, ch5=  11, ts=1714036501730446,	delta=842,
seq_no=2808,	ch0=1120, ch1=   0, ch2=1311, ch3= 114, ch4=   8, ch5=   0, ts=1714036501731294,	delta=848,
seq_no=2809,	ch0=1292, ch1=   2, ch2=1096, ch3= 108, ch4=  29, ch5=   0, ts=1714036501732128,	delta=834,
seq_no=2810,	ch0=1418, ch1=  54, ch2= 857, ch3=  99, ch4=  40, ch5=   0, ts=1714036501732968,	delta=840,
seq_no=2811,	ch0=1510, ch1= 186, ch2= 622, ch3=  89, ch4=  45, ch5=   0, ts=1714036501733808,	delta=840,
seq_no=2812,	ch0=1549, ch1= 353, ch2= 377, ch3=  77, ch4=  50, ch5=  55, ts=1714036501734660,	delta=852,
seq_no=2813,	ch0=1529, ch1= 613, ch2= 217, ch3=  73, ch4=  64, ch5=   0, ts=1714036501735497,	delta=837,
seq_no=2814,	ch0=1447, ch1= 751, ch2=  71, ch3=  46, ch4=  34, ch5=   0, ts=1714036501736338,	delta=841,
seq_no=2815,	ch0=1241, ch1= 983, ch2=   0, ch3=  79, ch4=  50, ch5=  21, ts=1714036501737174,	delta=836,
seq_no=2816,	ch0=1134, ch1=1208, ch2=   5, ch3=   0, ch4=  64, ch5=  29, ts=1714036501738016,	delta=842,
seq_no=2817,	ch0= 955, ch1=1363, ch2=  68, ch3=   5, ch4=  98, ch5=  25, ts=1714036501738869,	delta=853,
seq_no=2818,	ch0= 775, ch1=1495, ch2=  47, ch3=  13, ch4=  56, ch5=   0, ts=1714036501739701,	delta=832,
seq_no=2819,	ch0= 548, ch1=1586, ch2= 214, ch3=   4, ch4=  58, ch5=  44, ts=1714036501740572,	delta=871,
seq_no=2820,	ch0= 349, ch1=1624, ch2= 406, ch3=   8, ch4=  42, ch5=  58, ts=1714036501741399,	delta=827,
seq_no=2821,	ch0= 181, ch1=1574, ch2= 633, ch3=  13, ch4=  29, ch5=  82, ts=1714036501742233,	delta=834,
seq_no=2822,	ch0=  50, ch1=1487, ch2= 860, ch3=  16, ch4=  14, ch5=  78, ts=1714036501743085,	delta=852,
seq_no=2823,	ch0=   0, ch1=1357, ch2=1085, ch3=  33, ch4=  11, ch5=  82, ts=1714036501743912,	delta=827,
seq_no=2824,	ch0=   0, ch1=1184, ch2=1294, ch3=  50, ch4=   0, ch5=  71, ts=1714036501744756,	delta=844,
seq_no=2825,	ch0=   0, ch1= 966, ch2=1487, ch3=  64, ch4=   0, ch5=  74, ts=1714036501745593,	delta=837,
seq_no=2826,	ch0=  50, ch1= 746, ch2=1635, ch3=  74, ch4=   0, ch5=  71, ts=1714036501746434,	delta=841,
seq_no=2827,	ch0= 141, ch1= 534, ch2=1703, ch3=  41, ch4=   0, ch5=  54, ts=1714036501747283,	delta=849,
seq_no=2828,	ch0= 354, ch1= 372, ch2=1806, ch3= 107, ch4=  18, ch5=  64, ts=1714036501748118,	delta=835,
seq_no=2829,	ch0= 565, ch1= 195, ch2=1680, ch3= 100, ch4=   0, ch5=   0, ts=1714036501748960,	delta=842,
seq_no=2830,	ch0= 764, ch1=  29, ch2=1604, ch3= 111, ch4=  27, ch5=  26, ts=1714036501749802,	delta=842,
seq_no=2831,	ch0= 969, ch1=   0, ch2=1461, ch3= 113, ch4=   1, ch5=  10, ts=1714036501750645,	delta=843,
seq_no=2832,	ch0=1162, ch1=   0, ch2=1275, ch3= 115, ch4=  18, ch5=   1, ts=1714036501751485,	delta=840,
seq_no=2833,	ch0=1320, ch1=   0, ch2=1038, ch3= 109, ch4=  22, ch5=   0, ts=1714036501752326,	delta=841,
seq_no=2834,	ch0=1445, ch1=  84, ch2= 812, ch3= 100, ch4=  36, ch5=   0, ts=1714036501753166,	delta=840,
seq_no=2835,	ch0=1524, ch1= 226, ch2= 587, ch3=  82, ch4=  39, ch5=   0, ts=1714036501754009,	delta=843,
seq_no=2836,	ch0=1553, ch1= 378, ch2= 365, ch3=  73, ch4=   9, ch5=   0, ts=1714036501754857,	delta=848,
seq_no=2837,	ch0=1476, ch1= 605, ch2= 186, ch3= 108, ch4=  53, ch5=   0, ts=1714036501755694,	delta=837,
seq_no=2838,	ch0=1429, ch1= 823, ch2=  44, ch3=  23, ch4=  64, ch5=   0, ts=1714036501756534,	delta=840,
seq_no=2839,	ch0=1284, ch1=1058, ch2=  48, ch3=  29, ch4=  74, ch5=   0, ts=1714036501757373,	delta=839,
seq_no=2840,	ch0=1166, ch1=1248, ch2=   0, ch3=  13, ch4=  74, ch5=   0, ts=1714036501758216,	delta=843,
seq_no=2841,	ch0= 930, ch1=1440, ch2=   4, ch3=   5, ch4=  77, ch5=   0, ts=1714036501759105,	delta=889,
seq_no=2842,	ch0= 778, ch1=1506, ch2= 101, ch3=   5, ch4=  20, ch5=  25, ts=1714036501759898,	delta=793,
