seq_no=0,	ch0= 765, ch1=1501, ch2=  64, ch3=   0, ch4= 243, ch5= 155, ts=1714036481672223,	delta=1714036481672223,
seq_no=3571,	ch0= 980, ch1=   0, ch2=1531, ch3= 194, ch4=  57, ch5=  52, ts=1714036484669938,	delta=843,
seq_no=3572,	ch0=1164, ch1=   0, ch2=1267, ch3= 207, ch4=  53, ch5=  18, ts=1714036484670789,	delta=851,
seq_no=3573,	ch0=1328, ch1=   0, ch2=1037, ch3= 196, ch4=  66, ch5=   0, ts=1714036484671623,	delta=834,
seq_no=3574,	ch0=1447, ch1=  87, ch2= 794, ch3= 180, ch4=  93, ch5=   0, ts=1714036484672465,	delta=842,
seq_no=3575,	ch0=1527, ch1= 237, ch2= 576, ch3= 177, ch4= 108, ch5=   0, ts=1714036484673304,	delta=839,
seq_no=3576,	ch0=1551, ch1= 417, ch2= 361, ch3= 133, ch4= 125, ch5=   0, ts=1714036484674148,	delta=844,
seq_no=3577,	ch0=1507, ch1= 619, ch2= 180, ch3= 105, ch4= 156, ch5=   0, ts=1714036484674996,	delta=848,
seq_no=3578,	ch0=1408, ch1= 780, ch2=  34, ch3=  70, ch4= 224, ch5=   0, ts=1714036484675832,	delta=836,
seq_no=3579,	ch0=1361, ch1=1031, ch2=   0, ch3=  45, ch4= 151, ch5=  18, ts=1714036484676675,	delta=843,
seq_no=3580,	ch0=1077, ch1=1232, ch2=   0, ch3=  46, ch4= 160, ch5=  45, ts=1714036484677513,	delta=838,
seq_no=3581,	ch0= 889, ch1=1401, ch2=  69, ch3=   0, ch4= 150, ch5=  57, ts=1714036484678355,	delta=842,
seq_no=3582,	ch0= 723, ch1=1520, ch2=  48, ch3=   0, ch4= 161, ch5= 164, ts=1714036484679204,	delta=849,
seq_no=3583,	ch0= 530, ch1=1638, ch2= 245, ch3=   0, ch4= 119, ch5=  89, ts=1714036484680040,	delta=836,
seq_no=3584,	ch0= 313, ch1=1607, ch2= 461, ch3=   0, ch4= 109, ch5= 143, ts=1714036484680879,	delta=839,
seq_no=3585,	ch0= 151, ch1=1562, ch2= 699, ch3=   0, ch4=  68, ch5= 162, ts=1714036484681722,	delta=843,
seq_no=3586,	ch0=  25, ch1=1459, ch2= 921, ch3=   5, ch4=  37, ch5= 170, ts=1714036484682607,	delta=885,
seq_no=3587,	ch0=   0, ch1=1314, ch2=1154, ch3=  34, ch4=  13, ch5= 165, ts=1714036484683409,	delta=802,
seq_no=3588,	ch0=   0, ch1=1131, ch2=1356, ch3=  70, ch4=   0, ch5= 169, ts=1714036484684295,	delta=886,
seq_no=3589,	ch0=   0, ch1= 917, ch2=1512, ch3=  87, ch4=   0, ch5= 154, ts=1714036484685094,	delta=799,
seq_no=3590,	ch0=  69, ch1= 706, ch2=1651, ch3= 122, ch4=   0, ch5= 150, ts=1714036484685933,	delta=839,
seq_no=3591,	ch0= 224, ch1= 511, ch2=1741, ch3= 144, ch4=   0, ch5= 128, ts=1714036484686781,	delta=848,
seq_no=3592,	ch0= 393, ch1= 306, ch2=1735, ch3= 178, ch4=   0, ch5= 106, ts=1714036484687617,	delta=836,
seq_no=3593,	ch0= 640, ch1= 203, ch2=1672, ch3= 224, ch4=   1, ch5=  42, ts=1714036484688457,	delta=840,
seq_no=3594,	ch0= 906, ch1=   0, ch2=1560, ch3= 198, ch4=   0, ch5=  50, ts=1714036484689300,	delta=843,
seq_no=3595,	ch0= 949, ch1=   0, ch2=1423, ch3= 253, ch4=  28, ch5=  75, ts=1714036484690140,	delta=840,
seq_no=3596,	ch0=1216, ch1=   0, ch2=1200, ch3= 200, ch4=  50, ch5=   4, ts=1714036484690989,	delta=849,
seq_no=3597,	ch0=1376, ch1=   7, ch2= 981, ch3= 197, ch4=  83, ch5=   0, ts=1714036484691824,	delta=835,
seq_no=3598,	ch0=1472, ch1= 115, ch2= 742, ch3= 178, ch4= 110, ch5=   0, ts=1714036484692831,	delta=1007,
seq_no=3599,	ch0=1538, ch1= 269, ch2= 526, ch3= 148, ch4= 116, ch5=   0, ts=1714036484693544,	delta=713,
seq_no=3600,	ch0=1551, ch1= 466, ch2= 320, ch3= 132, ch4= 136, ch5=   0, ts=1714036484694361,	delta=817,
seq_no=3601,	ch0=1489, ch1= 673, ch2= 146, ch3=  89, ch4= 159, ch5=   0, ts=1714036484695206,	delta=845,
seq_no=3602,	ch0=1383, ch1= 884, ch2=   0, ch3=  64, ch4= 168, ch5=  76, ts=1714036484696038,	delta=832,
seq_no=3603,	ch0=1236, ch1=1151, ch2=   0, ch3=  45, ch4= 165, ch5=   2, ts=1714036484696877,	delta=839,
seq_no=3604,	ch0=1057, ch1=1248, ch2=   0, ch3=  18, ch4= 186, ch5=  46, ts=1714036484697718,	delta=841,
seq_no=3605,	ch0= 914, ch1=1417, ch2=  19, ch3=   0, ch4= 121, ch5=  77, ts=1714036484698605,	delta=887,
seq_no=3606,	ch0= 606, ch1=1559, ch2= 139, ch3=   0, ch4= 130, ch5= 125, ts=1714036484699409,	delta=804,
seq_no=3607,	ch0= 442, ch1=1601, ch2= 354, ch3=   0, ch4= 117, ch5= 154, ts=1714036484700247,	delta=838,
seq_no=3608,	ch0= 269, ch1=1603, ch2= 516, ch3=   0, ch4= 100, ch5= 147, ts=1714036484701085,	delta=838,
seq_no=3609,	ch0= 119, ch1=1542, ch2= 754, ch3=   0, ch4=  64, ch5= 164, ts=1714036484701927,	delta=842,
seq_no=3610,	ch0=   1, ch1=1428, ch2= 981, ch3=   1, ch4=  41, ch5= 172, ts=1714036484702777,	delta=850,
seq_no=3611,	ch0=   0, ch1=1271, ch2=1200, ch3=  41, ch4=   8, ch5= 168, ts=1714036484703608,	delta=831,
seq_no=3612,	ch0=   0, ch1=1080, ch2=1394, ch3=  69, ch4=   0, ch5= 170, ts=1714036484704449,	delta=841,
seq_no=3613,	ch0=  14, ch1= 870, ch2=1564, ch3= 105, ch4=   0, ch5= 141, ts=1714036484705293,	delta=844,
seq_no=3614,	ch0= 128, ch1= 637, ch2=1677, ch3= 138, ch4=   0, ch5= 130, ts=1714036484706134,	delta=841,
seq_no=3615,	ch0= 273, ch1= 448, ch2=1751, ch3= 158, ch4=   0, ch5= 106, ts=1714036484706987,	delta=853,
seq_no=3616,	ch0= 449, ch1= 265, ch2=1747, ch3= 183, ch4=   0, ch5=  97, ts=1714036484707818,	delta=831,
seq_no=3617,	ch0= 658, ch1= 129, ch2=1717, ch3= 199, ch4=   2, ch5=  69, ts=1714036484708663,	delta=845,
seq_no=3618,	ch0= 869, ch1=  74, ch2=1504, ch3= 207, ch4=   1, ch5=   0, ts=1714036484709501,	delta=838,
seq_no=3619,	ch0=1057, ch1=   0, ch2=1346, ch3= 218, ch4= 101, ch5=   8, ts=1714036484710344,	delta=843,
seq_no=3620,	ch0=1258, ch1=   0, ch2=1155, ch3= 210, ch4=  57, ch5=   8, ts=1714036484711197,	delta=853,
seq_no=3621,	ch0=1395, ch1=  22, ch2= 926, ch3= 201, ch4=  82, ch5=   0, ts=1714036484712027,	delta=830,
seq_no=3622,	ch0=1496, ch1= 149, ch2= 678, ch3= 170, ch4= 102, ch5=   0, ts=1714036484712872,	delta=845,
seq_no=3623,	ch0=1552, ch1= 313, ch2= 476, ch3= 141, ch4= 126, ch5=   0, ts=1714036484713709,	delta=837,
seq_no=3624,	ch0=1537, ch1= 512, ch2= 273, ch3= 114, ch4= 146, ch5=   0, ts=1714036484714554,	delta=845,
seq_no=3625,	ch0=1477, ch1= 722, ch2= 105, ch3=  89, ch4= 150, ch5=   0, ts=1714036484715414,	delta=860,
seq_no=3626,	ch0=1327, ch1= 927, ch2=   0, ch3=  90, ch4= 154, ch5=   0, ts=1714036484716244,	delta=830,
seq_no=3627,	ch0=1195, ch1=1132, ch2=   0, ch3=  30, ch4= 153, ch5=  17, ts=1714036484717083,	delta=839,
seq_no=3628,	ch0=1013, ch1=1315, ch2=   0, ch3=   6, ch4= 151, ch5= 121, ts=1714036484717921,	delta=838,
seq_no=3629,	ch0= 812, ch1=1582, ch2=  30, ch3=  17, ch4= 161, ch5=  43, ts=1714036484718773,	delta=852,
seq_no=3630,	ch0= 615, ch1=1532, ch2= 176, ch3=   0, ch4=  44, ch5= 105, ts=1714036484719605,	delta=832,
seq_no=3631,	ch0= 301, ch1=1600, ch2= 365, ch3=  29, ch4= 101, ch5= 182, ts=1714036484720443,	delta=838,
seq_no=3632,	ch0= 230, ch1=1600, ch2= 569, ch3=   0, ch4=  90, ch5= 151, ts=1714036484721286,	delta=843,
seq_no=3633,	ch0=  82, ch1=1521, ch2= 799, ch3=   4, ch4=  64, ch5= 165, ts=1714036484722130,	delta=844,
seq_no=3634,	ch0=   0, ch1=1394, ch2=1026, ch3=  13, ch4=  33, ch5= 184, ts=1714036484722978,	delta=848,
seq_no=3635,	ch0=   0, ch1=1229, ch2=1239, ch3=  38, ch4=  16, ch5= 172, ts=1714036484723810,	delta=832,
seq_no=3636,	ch0=   0, ch1=1025, ch2=1427, ch3=  66, ch4=   0, ch5= 169, ts=1714036484724650,	delta=840,
seq_no=3637,	ch0=  28, ch1= 810, ch2=1592, ch3= 100, ch4=   0, ch5= 158, ts=1714036484725661,	delta=1011,
seq_no=3638,	ch0= 141, ch1= 601, ch2=1696, ch3= 125, ch4=   0, ch5= 142, ts=1714036484726370,	delta=709,
seq_no=3639,	ch0= 305, ch1= 404, ch2=1742, ch3= 168, ch4=   0, ch5= 106, ts=1714036484727203,	delta=833,
seq_no=3640,	ch0= 504, ch1= 220, ch2=1731, ch3= 193, ch4=   0, ch5=  84, ts=1714036484728027,	delta=824,
seq_no=3641,	ch0= 604, ch1=  69, ch2=1645, ch3= 258, ch4=   0, ch5=  78, ts=1714036484728866,	delta=839,
seq_no=3642,	ch0= 882, ch1=  12, ch2=1527, ch3= 181, ch4=   5, ch5=  64, ts=1714036484729706,	delta=840,
seq_no=3643,	ch0=1111, ch1=   0, ch2=1308, ch3= 213, ch4=  26, ch5=  98, ts=1714036484730546,	delta=840,
seq_no=3644,	ch0=1278, ch1=   0, ch2=1118, ch3= 210, ch4=  64, ch5=   0, ts=1714036484731397,	delta=851,
seq_no=3645,	ch0=1420, ch1=  54, ch2= 872, ch3= 194, ch4=  85, ch5=   0, ts=1714036484732235,	delta=838,
seq_no=3646,	ch0=1513, ch1= 192, ch2= 640, ch3= 171, ch4= 112, ch5=   0, ts=1714036484733112,	delta=877,
seq_no=3647,	ch0=1547, ch1= 358, ch2= 412, ch3= 138, ch4= 133, ch5=   0, ts=1714036484733920,	delta=808,
seq_no=3648,	ch0=1533, ch1= 562, ch2= 228, ch3= 106, ch4= 145, ch5=   0, ts=1714036484734767,	delta=847,
seq_no=3649,	ch0=1452, ch1= 775, ch2=  79, ch3=  76, ch4= 164, ch5=   0, ts=1714036484735599,	delta=832,
seq_no=3650,	ch0=1330, ch1= 951, ch2=   0, ch3=  64, ch4= 195, ch5=   0, ts=1714036484736441,	delta=842,
seq_no=3651,	ch0=1223, ch1=1181, ch2=   4, ch3=  37, ch4= 142, ch5=  26, ts=1714036484737280,	delta=839,
seq_no=3652,	ch0= 947, ch1=1352, ch2=   0, ch3=   0, ch4= 150, ch5=  54, ts=1714036484738121,	delta=841,
seq_no=3653,	ch0= 762, ch1=1497, ch2= 151, ch3=   0, ch4= 176, ch5= 100, ts=1714036484738973,	delta=852,
seq_no=3654,	ch0= 595, ch1=1594, ch2= 179, ch3=   0, ch4= 132, ch5=  42, ts=1714036484739805,	delta=832,
seq_no=3655,	ch0= 355, ch1=1535, ch2= 383, ch3=  10, ch4= 165, ch5= 119, ts=1714036484740649,	delta=844,
seq_no=3656,	ch0= 234, ch1=1567, ch2= 616, ch3=   0, ch4=  78, ch5= 153, ts=1714036484741488,	delta=839,
seq_no=3657,	ch0=  52, ch1=1496, ch2= 847, ch3=   4, ch4=  57, ch5= 170, ts=1714036484742331,	delta=843,
seq_no=3658,	ch0=   0, ch1=1363, ch2=1076, ch3=  20, ch4=  33, ch5= 180, ts=1714036484743181,	delta=850,
seq_no=3659,	ch0=   0, ch1=1181, ch2=1295, ch3=  44, ch4=   4, ch5= 185, ts=1714036484744015,	delta=834,
seq_no=3660,	ch0=   0, ch1= 977, ch2=1475, ch3=  77, ch4=   0, ch5= 170, ts=1714036484744857,	delta=842,
seq_no=3661,	ch0=  64, ch1= 762, ch2=1626, ch3= 108, ch4=   0, ch5= 157, ts=1714036484745697,	delta=840,
seq_no=3662,	ch0= 177, ch1= 558, ch2=1720, ch3= 121, ch4=   0, ch5= 141, ts=1714036484746541,	delta=844,
seq_no=3663,	ch0= 363, ch1= 350, ch2=1745, ch3= 165, ch4=   0, ch5= 109, ts=1714036484747388,	delta=847,
seq_no=3664,	ch0= 562, ch1= 185, ch2=1720, ch3= 186, ch4=   0, ch5=  64, ts=1714036484748228,	delta=840,
seq_no=3665,	ch0= 738, ch1=   0, ch2=1614, ch3= 196, ch4=  70, ch5=  34, ts=1714036484749069,	delta=841,
seq_no=3666,	ch0=1066, ch1=   0, ch2=1503, ch3= 217, ch4=   0, ch5=  26, ts=1714036484749908,	delta=839,
seq_no=3667,	ch0=1110, ch1=   0, ch2=1318, ch3= 202, ch4=  33, ch5=  21, ts=1714036484750755,	delta=847,
seq_no=3668,	ch0=1297, ch1=   0, ch2=1061, ch3= 197, ch4=  64, ch5=   0, ts=1714036484751592,	delta=837,
seq_no=3669,	ch0=1445, ch1=  77, ch2= 832, ch3= 187, ch4=  89, ch5=   0, ts=1714036484752435,	delta=843,
seq_no=3670,	ch0=1523, ch1= 218, ch2= 585, ch3= 166, ch4= 118, ch5=   0, ts=1714036484753277,	delta=842,
seq_no=3671,	ch0=1548, ch1= 415, ch2= 366, ch3= 132, ch4= 143, ch5=   0, ts=1714036484754117,	delta=840,
seq_no=3672,	ch0=1516, ch1= 608, ch2= 192, ch3=  98, ch4= 149, ch5=   0, ts=1714036484754964,	delta=847,
seq_no=3673,	ch0=1432, ch1= 832, ch2=  45, ch3=  67, ch4= 159, ch5=   0, ts=1714036484755801,	delta=837,
seq_no=3674,	ch0=1299, ch1=1036, ch2=   0, ch3=  48, ch4= 160, ch5=  56, ts=1714036484756641,	delta=840,
seq_no=3675,	ch0=1114, ch1=1282, ch2=   0, ch3=  25, ch4= 161, ch5=  18, ts=1714036484757483,	delta=842,
seq_no=3676,	ch0= 916, ch1=1384, ch2=   0, ch3=   5, ch4= 113, ch5=  64, ts=1714036484758478,	delta=995,
seq_no=3677,	ch0= 622, ch1=1500, ch2=  69, ch3=  50, ch4= 121, ch5=  94, ts=1714036484759201,	delta=723,
seq_no=3678,	ch0= 491, ch1=1645, ch2= 261, ch3=   0, ch4= 130, ch5= 109, ts=1714036484760026,	delta=825,
seq_no=3679,	ch0= 313, ch1=1576, ch2= 373, ch3=   0, ch4= 105, ch5= 225, ts=1714036484760859,	delta=833,
seq_no=3680,	ch0= 153, ch1=1584, ch2= 676, ch3=   0, ch4=  74, ch5= 149, ts=1714036484761697,	delta=838,
seq_no=3681,	ch0=  19, ch1=1467, ch2= 913, ch3=   2, ch4=  50, ch5= 170, ts=1714036484762537,	delta=840,
seq_no=3682,	ch0=   0, ch1=1318, ch2=1126, ch3=  25, ch4=  30, ch5= 174, ts=1714036484763384,	delta=847,
seq_no=3683,	ch0=   0, ch1=1136, ch2=1330, ch3=  53, ch4=   9, ch5= 174, ts=1714036484764220,	delta=836,
seq_no=3684,	ch0=   0, ch1= 928, ch2=1507, ch3=  86, ch4=   0, ch5= 166, ts=1714036484765061,	delta=841,
seq_no=3685,	ch0=  82, ch1= 716, ch2=1641, ch3= 112, ch4=   0, ch5= 157, ts=1714036484765902,	delta=841,
seq_no=3686,	ch0= 229, ch1= 488, ch2=1728, ch3= 146, ch4=   0, ch5= 138, ts=1714036484766755,	delta=853,
seq_no=3687,	ch0= 383, ch1= 302, ch2=1732, ch3= 173, ch4=   0, ch5= 101, ts=1714036484767583,	delta=828,
seq_no=3688,	ch0= 596, ch1= 154, ch2=1689, ch3= 182, ch4=   0, ch5=  77, ts=1714036484768429,	delta=846,
seq_no=3689,	ch0= 805, ch1=  30, ch2=1509, ch3= 199, ch4=   0, ch5= 130, ts=1714036484769270,	delta=841,
seq_no=3690,	ch0= 994, ch1=  70, ch2=1411, ch3= 237, ch4=  32, ch5=   0, ts=1714036484770109,	delta=839,
seq_no=3691,	ch0=1212, ch1=   0, ch2=1223, ch3= 226, ch4=  21, ch5=   0, ts=1714036484770961,	delta=852,
seq_no=3692,	ch0=1372, ch1=   0, ch2=1004, ch3= 198, ch4=  64, ch5=   0, ts=1714036484771794,	delta=833,
seq_no=3693,	ch0=1474, ch1= 113, ch2= 756, ch3= 183, ch4=  97, ch5=   0, ts=1714036484772638,	delta=844,
seq_no=3694,	ch0=1537, ch1= 269, ch2= 537, ch3= 154, ch4= 123, ch5=   0, ts=1714036484773479,	delta=841,
seq_no=3695,	ch0=1542, ch1= 454, ch2= 320, ch3= 125, ch4= 146, ch5=   0, ts=1714036484774320,	delta=841,
seq_no=3696,	ch0=1501, ch1= 669, ch2= 150, ch3=  89, ch4= 153, ch5=   0, ts=1714036484775170,	delta=850,
seq_no=3697,	ch0=1403, ch1= 885, ch2=  21, ch3=  69, ch4= 155, ch5=   2, ts=1714036484776003,	delta=833,
seq_no=3698,	ch0=1241, ch1=1081, ch2=   0, ch3=  22, ch4= 153, ch5=  26, ts=1714036484776848,	delta=845,
seq_no=3699,	ch0=1068, ch1=1273, ch2=  41, ch3=  16, ch4= 161, ch5=  54, ts=1714036484777688,	delta=840,
seq_no=3700,	ch0= 860, ch1=1427, ch2=   0, ch3=   0, ch4= 157, ch5=  41, ts=1714036484778528,	delta=840,
seq_no=3701,	ch0= 646, ch1=1491, ch2= 130, ch3=   0, ch4= 194, ch5=  90, ts=1714036484779376,	delta=848,
seq_no=3702,	ch0= 510, ch1=1578, ch2= 320, ch3=   0, ch4=  97, ch5= 125, ts=1714036484780225,	delta=849,
seq_no=3703,	ch0= 246, ch1=1607, ch2= 527, ch3=   0, ch4=  90, ch5= 169, ts=1714036484781095,	delta=870,
seq_no=3704,	ch0= 108, ch1=1543, ch2= 685, ch3=   0, ch4=  66, ch5= 213, ts=1714036484781905,	delta=810,
seq_no=3705,	ch0=   5, ch1=1435, ch2= 980, ch3=   4, ch4=  37, ch5= 176, ts=1714036484782753,	delta=848,
seq_no=3706,	ch0=   0, ch1=1280, ch2=1200, ch3=  26, ch4=  10, ch5= 177, ts=1714036484783582,	delta=829,
seq_no=3707,	ch0=   0, ch1=1094, ch2=1401, ch3=  64, ch4=   0, ch5= 173, ts=1714036484784421,	delta=839,
seq_no=3708,	ch0=  10, ch1= 880, ch2=1555, ch3=  92, ch4=   0, ch5= 163, ts=1714036484785265,	delta=844,
seq_no=3709,	ch0= 114, ch1= 669, ch2=1674, ch3= 123, ch4=   0, ch5= 147, ts=1714036484786105,	delta=840,
seq_no=3710,	ch0= 277, ch1= 470, ch2=1730, ch3= 157, ch4=   0, ch5= 105, ts=1714036484786957,	delta=852,
seq_no=3711,	ch0= 450, ch1= 256, ch2=1728, ch3= 176, ch4=   0, ch5= 101, ts=1714036484787790,	delta=833,
seq_no=3712,	ch0= 660, ch1= 125, ch2=1678, ch3= 198, ch4=   0, ch5=  64, ts=1714036484788631,	delta=841,
seq_no=3713,	ch0= 835, ch1=   1, ch2=1541, ch3= 157, ch4=  10, ch5=  50, ts=1714036484789475,	delta=844,
seq_no=3714,	ch0=1042, ch1=   0, ch2=1467, ch3= 204, ch4=  50, ch5=  37, ts=1714036484790315,	delta=840,
seq_no=3715,	ch0=1269, ch1=   4, ch2=1118, ch3= 206, ch4=  65, ch5=  49, ts=1714036484791316,	delta=1001,
seq_no=3716,	ch0=1387, ch1=  66, ch2= 928, ch3= 207, ch4=  81, ch5=   0, ts=1714036484792029,	delta=713,
seq_no=3717,	ch0=1496, ch1= 140, ch2= 700, ch3= 185, ch4= 106, ch5=   0, ts=1714036484792847,	delta=818,
seq_no=3718,	ch0=1547, ch1= 309, ch2= 474, ch3= 147, ch4= 130, ch5=   0, ts=1714036484793687,	delta=840,
seq_no=3719,	ch0=1539, ch1= 499, ch2= 270, ch3= 117, ch4= 151, ch5=   0, ts=1714036484794531,	delta=844,
seq_no=3720,	ch0=1473, ch1= 709, ch2= 115, ch3=  82, ch4= 150, ch5=   0, ts=1714036484795374,	delta=843,
seq_no=3721,	ch0=1365, ch1= 925, ch2=   0, ch3=  52, ch4= 157, ch5=   9, ts=1714036484796213,	delta=839,
seq_no=3722,	ch0=1248, ch1=1120, ch2=   0, ch3=  25, ch4= 133, ch5=  29, ts=1714036484797046,	delta=833,
seq_no=3723,	ch0= 973, ch1=1316, ch2=   0, ch3=  64, ch4= 148, ch5=  64, ts=1714036484797894,	delta=848,
seq_no=3724,	ch0= 805, ch1=1455, ch2=  36, ch3=   0, ch4= 145, ch5=  89, ts=1714036484798744,	delta=850,
seq_no=3725,	ch0= 604, ch1=1557, ch2= 159, ch3=   0, ch4= 130, ch5= 166, ts=1714036484799575,	delta=831,
seq_no=3726,	ch0= 395, ch1=1711, ch2= 335, ch3=   0, ch4= 123, ch5=  86, ts=1714036484800417,	delta=842,
seq_no=3727,	ch0= 229, ch1=1548, ch2= 568, ch3=   0, ch4=   2, ch5= 146, ts=1714036484801255,	delta=838,
seq_no=3728,	ch0=   0, ch1=1505, ch2= 805, ch3=  70, ch4=  36, ch5= 154, ts=1714036484802100,	delta=845,
seq_no=3729,	ch0=   0, ch1=1399, ch2=1031, ch3=  23, ch4=  34, ch5= 171, ts=1714036484802949,	delta=849,
seq_no=3730,	ch0=   0, ch1=1234, ch2=1240, ch3=  51, ch4=  13, ch5= 172, ts=1714036484803784,	delta=835,
seq_no=3731,	ch0=   0, ch1=1035, ch2=1439, ch3=  72, ch4=   0, ch5= 169, ts=1714036484804625,	delta=841,
seq_no=3732,	ch0=  29, ch1= 818, ch2=1588, ch3= 105, ch4=   0, ch5= 151, ts=1714036484805464,	delta=839,
seq_no=3733,	ch0= 140, ch1= 601, ch2=1696, ch3= 137, ch4=   0, ch5= 140, ts=1714036484806306,	delta=842,
seq_no=3734,	ch0= 289, ch1= 406, ch2=1734, ch3= 147, ch4=   0, ch5= 122, ts=1714036484807159,	delta=853,
seq_no=3735,	ch0= 497, ch1= 229, ch2=1713, ch3= 177, ch4=   0, ch5=  96, ts=1714036484807992,	delta=833,
seq_no=3736,	ch0= 710, ch1=  92, ch2=1624, ch3= 192, ch4=   0, ch5=  66, ts=1714036484808833,	delta=841,
seq_no=3737,	ch0= 921, ch1=  21, ch2=1500, ch3= 202, ch4=  64, ch5=  34, ts=1714036484809674,	delta=841,
seq_no=3738,	ch0=1231, ch1=   0, ch2=1317, ch3= 194, ch4=   0, ch5=  10, ts=1714036484810513,	delta=839,
seq_no=3739,	ch0=1200, ch1=   0, ch2=1108, ch3= 244, ch4=  42, ch5=  29, ts=1714036484811358,	delta=845,
seq_no=3740,	ch0=1411, ch1=  82, ch2= 882, ch3= 176, ch4=  84, ch5=   0, ts=1714036484812203,	delta=845,
seq_no=3741,	ch0=1517, ch1= 181, ch2= 649, ch3= 170, ch4= 105, ch5=   0, ts=1714036484813042,	delta=839,
seq_no=3742,	ch0=1546, ch1= 354, ch2= 431, ch3= 145, ch4= 132, ch5=   0, ts=1714036484813880,	delta=838,
seq_no=3743,	ch0=1526, ch1= 557, ch2= 239, ch3= 117, ch4= 151, ch5=   0, ts=1714036484814731,	delta=851,
seq_no=3744,	ch0=1451, ch1= 756, ch2=  83, ch3=  89, ch4= 162, ch5=   0, ts=1714036484815566,	delta=835,
seq_no=3745,	ch0=1327, ch1= 974, ch2=   0, ch3=  57, ch4= 167, ch5=  13, ts=1714036484816407,	delta=841,
seq_no=3746,	ch0=1163, ch1=1166, ch2=   0, ch3=  26, ch4= 165, ch5= 125, ts=1714036484817248,	delta=841,
seq_no=3747,	ch0= 963, ch1=1445, ch2=   0, ch3=   5, ch4= 157, ch5=  36, ts=1714036484818089,	delta=841,
seq_no=3748,	ch0= 765, ch1=1457, ch2=  52, ch3=   0, ch4= 180, ch5=  85, ts=1714036484818939,	delta=850,
seq_no=3749,	ch0= 517, ch1=1565, ch2= 192, ch3=  37, ch4= 125, ch5= 118, ts=1714036484819775,	delta=836,
seq_no=3750,	ch0= 343, ch1=1664, ch2= 423, ch3=   0, ch4= 100, ch5= 165, ts=1714036484820617,	delta=842,
seq_no=3751,	ch0= 192, ch1=1600, ch2= 517, ch3=   0, ch4=  65, ch5= 273, ts=1714036484821461,	delta=844,
seq_no=3752,	ch0=  69, ch1=1600, ch2= 847, ch3=  18, ch4=  53, ch5= 130, ts=1714036484822301,	delta=840,
seq_no=3753,	ch0=   0, ch1=1369, ch2=1088, ch3=  18, ch4=  34, ch5= 166, ts=1714036484823147,	delta=846,
seq_no=3754,	ch0=   0, ch1=1198, ch2=1292, ch3=  49, ch4=  20, ch5= 167, ts=1714036484824130,	delta=983,
seq_no=3755,	ch0=   0, ch1= 988, ch2=1473, ch3=  79, ch4=   0, ch5= 156, ts=1714036484824851,	delta=721,
seq_no=3756,	ch0=  45, ch1= 764, ch2=1617, ch3= 117, ch4=   0, ch5= 150, ts=1714036484825680,	delta=829,
seq_no=3757,	ch0= 173, ch1= 555, ch2=1724, ch3= 151, ch4=   0, ch5= 137, ts=1714036484826516,	delta=836,
seq_no=3758,	ch0= 354, ch1= 343, ch2=1741, ch3= 167, ch4=   0, ch5= 105, ts=1714036484827360,	delta=844,
seq_no=3759,	ch0= 528, ch1= 192, ch2=1725, ch3= 185, ch4=   0, ch5=  87, ts=1714036484828201,	delta=841,
seq_no=3760,	ch0= 739, ch1=  64, ch2=1609, ch3= 194, ch4=   0, ch5=  65, ts=1714036484829037,	delta=836,
seq_no=3761,	ch0= 953, ch1=   0, ch2=1492, ch3= 201, ch4=  10, ch5=  43, ts=1714036484829876,	delta=839,
seq_no=3762,	ch0=1141, ch1= 108, ch2=1251, ch3= 206, ch4=  23, ch5=   0, ts=1714036484830742,	delta=866,
seq_no=3763,	ch0=1326, ch1=   0, ch2=1046, ch3= 211, ch4= 107, ch5=   0, ts=1714036484831567,	delta=825,
seq_no=3764,	ch0=1526, ch1=  64, ch2= 834, ch3= 194, ch4=  74, ch5=   0, ts=1714036484832407,	delta=840,
seq_no=3765,	ch0=1531, ch1= 219, ch2= 594, ch3= 165, ch4= 119, ch5=   0, ts=1714036484833246,	delta=839,
seq_no=3766,	ch0=1543, ch1= 399, ch2= 377, ch3= 137, ch4= 142, ch5=   0, ts=1714036484834086,	delta=840,
seq_no=3767,	ch0=1508, ch1= 591, ch2= 197, ch3= 106, ch4= 149, ch5=   0, ts=1714036484834935,	delta=849,
seq_no=3768,	ch0=1430, ch1= 808, ch2=  53, ch3=  83, ch4= 162, ch5=   0, ts=1714036484835767,	delta=832,
seq_no=3769,	ch0=1292, ch1=1015, ch2=   0, ch3=  64, ch4= 168, ch5=  17, ts=1714036484836611,	delta=844,
seq_no=3770,	ch0=1100, ch1=1208, ch2=   0, ch3=   0, ch4= 164, ch5=  38, ts=1714036484837517,	delta=906,
seq_no=3771,	ch0= 920, ch1=1380, ch2=  64, ch3=   0, ch4= 159, ch5=  70, ts=1714036484838326,	delta=809,
seq_no=3772,	ch0= 717, ch1=1520, ch2=  68, ch3=   0, ch4= 148, ch5= 145, ts=1714036484839164,	delta=838,
seq_no=3773,	ch0= 512, ch1=1544, ch2= 237, ch3=   0, ch4= 176, ch5= 114, ts=1714036484839985,	delta=821,
seq_no=3774,	ch0= 418, ch1=1600, ch2= 485, ch3=   0, ch4=  65, ch5= 138, ts=1714036484840826,	delta=841,
