seq_no=0,	ch0=  94, ch1= 777, ch2= 250, ch3=   0, ch4=  23, ch5=  39, ts=1714035994715345,	delta=1714035994715345,
seq_no=3323,	ch0= 576, ch1=   0, ch2= 611, ch3= 105, ch4=  70, ch5=   0, ts=1714035997509840,	delta=837,
seq_no=3324,	ch0= 658, ch1=   0, ch2= 508, ch3=  83, ch4=  21, ch5=   0, ts=1714035997510692,	delta=852,
seq_no=3325,	ch0= 723, ch1=  41, ch2= 389, ch3=  76, ch4=  26, ch5=   0, ts=1714035997511745,	delta=1053,
seq_no=3326,	ch0= 750, ch1= 111, ch2= 276, ch3=  75, ch4=  40, ch5=   0, ts=1714035997512404,	delta=659,
seq_no=3327,	ch0= 761, ch1= 194, ch2= 170, ch3=  65, ch4=  36, ch5=   1, ts=1714035997513221,	delta=817,
seq_no=3328,	ch0= 738, ch1= 294, ch2=  81, ch3=  64, ch4=  40, ch5=   0, ts=1714035997514052,	delta=831,
seq_no=3329,	ch0= 693, ch1= 375, ch2=   9, ch3=  64, ch4=  85, ch5=   0, ts=1714035997514903,	delta=851,
seq_no=3330,	ch0= 671, ch1= 502, ch2=   0, ch3=  51, ch4=  32, ch5=   5, ts=1714035997515730,	delta=827,
seq_no=3331,	ch0= 513, ch1= 607, ch2=   0, ch3=   2, ch4=  34, ch5=  10, ts=1714035997516569,	delta=839,
seq_no=3332,	ch0= 424, ch1= 692, ch2=  47, ch3=  27, ch4=  39, ch5=  10, ts=1714035997517411,	delta=842,
seq_no=3333,	ch0= 344, ch1= 754, ch2=   0, ch3=  29, ch4=  58, ch5=  90, ts=1714035997518253,	delta=842,
seq_no=3334,	ch0= 269, ch1= 858, ch2= 117, ch3=  57, ch4=  48, ch5=   0, ts=1714035997519105,	delta=852,
seq_no=3335,	ch0= 133, ch1= 741, ch2= 233, ch3=  26, ch4=   0, ch5=  28, ts=1714035997519934,	delta=829,
seq_no=3336,	ch0=  65, ch1= 762, ch2= 335, ch3=  38, ch4=  23, ch5=  40, ts=1714035997520778,	delta=844,
seq_no=3337,	ch0=   1, ch1= 710, ch2= 454, ch3=  45, ch4=  14, ch5=  43, ts=1714035997521618,	delta=840,
seq_no=3338,	ch0=   0, ch1= 640, ch2= 576, ch3=  50, ch4=  10, ch5=  44, ts=1714035997522458,	delta=840,
seq_no=3339,	ch0=   0, ch1= 547, ch2= 670, ch3=  52, ch4=   2, ch5=  50, ts=1714035997523309,	delta=851,
seq_no=3340,	ch0=   0, ch1= 442, ch2= 764, ch3=  64, ch4=   0, ch5=  48, ts=1714035997524141,	delta=832,
seq_no=3341,	ch0=  34, ch1= 320, ch2= 819, ch3=  69, ch4=   0, ch5=  25, ts=1714035997524982,	delta=841,
seq_no=3342,	ch0= 100, ch1= 228, ch2= 864, ch3=  77, ch4=   0, ch5=  33, ts=1714035997525822,	delta=840,
seq_no=3343,	ch0= 189, ch1= 148, ch2= 862, ch3=  68, ch4=   0, ch5=  23, ts=1714035997526666,	delta=844,
seq_no=3344,	ch0= 292, ch1=  50, ch2= 785, ch3=  84, ch4=   0, ch5=  50, ts=1714035997527507,	delta=841,
seq_no=3345,	ch0= 397, ch1= 106, ch2= 759, ch3= 122, ch4=  20, ch5=   0, ts=1714035997528349,	delta=842,
seq_no=3346,	ch0= 480, ch1=   0, ch2= 685, ch3=  89, ch4=  66, ch5=   0, ts=1714035997529190,	delta=841,
seq_no=3347,	ch0= 709, ch1=   0, ch2= 608, ch3=  84, ch4=   0, ch5=   0, ts=1714035997530030,	delta=840,
seq_no=3348,	ch0= 662, ch1=   0, ch2= 477, ch3=  81, ch4=  20, ch5=   0, ts=1714035997530878,	delta=848,
seq_no=3349,	ch0= 727, ch1=  51, ch2= 360, ch3=  85, ch4=  27, ch5=   0, ts=1714035997531713,	delta=835,
seq_no=3350,	ch0= 757, ch1= 126, ch2= 253, ch3=  82, ch4=  34, ch5=   0, ts=1714035997532557,	delta=844,
seq_no=3351,	ch0= 753, ch1= 213, ch2= 148, ch3=  66, ch4=  34, ch5=   0, ts=1714035997533399,	delta=842,
seq_no=3352,	ch0= 728, ch1= 320, ch2=  66, ch3=  64, ch4=  40, ch5=   0, ts=1714035997534239,	delta=840,
seq_no=3353,	ch0= 725, ch1= 424, ch2=   0, ch3=  52, ch4=  32, ch5=   2, ts=1714035997535084,	delta=845,
seq_no=3354,	ch0= 588, ch1= 529, ch2=   0, ch3=   8, ch4=  42, ch5=   6, ts=1714035997535920,	delta=836,
seq_no=3355,	ch0= 506, ch1= 630, ch2=  71, ch3=  34, ch4=  43, ch5=  14, ts=1714035997536761,	delta=841,
seq_no=3356,	ch0= 426, ch1= 704, ch2=   0, ch3=  40, ch4=  44, ch5=  76, ts=1714035997537604,	delta=843,
seq_no=3357,	ch0= 357, ch1= 816, ch2=  41, ch3=  50, ch4=  38, ch5=   0, ts=1714035997538447,	delta=843,
seq_no=3358,	ch0= 202, ch1= 754, ch2= 145, ch3=  22, ch4=   0, ch5=  33, ts=1714035997539290,	delta=843,
seq_no=3359,	ch0=  50, ch1= 784, ch2= 260, ch3=  64, ch4=  18, ch5=  58, ts=1714035997540128,	delta=838,
seq_no=3360,	ch0=  44, ch1= 754, ch2= 353, ch3=  29, ch4=  18, ch5=  41, ts=1714035997540972,	delta=844,
seq_no=3361,	ch0=   0, ch1= 698, ch2= 487, ch3=  32, ch4=   5, ch5=  42, ts=1714035997541813,	delta=841,
seq_no=3362,	ch0=   0, ch1= 621, ch2= 590, ch3=  41, ch4=  13, ch5=  50, ts=1714035997542657,	delta=844,
seq_no=3363,	ch0=   0, ch1= 529, ch2= 695, ch3=  48, ch4=   9, ch5=  42, ts=1714035997543491,	delta=834,
seq_no=3364,	ch0=   0, ch1= 426, ch2= 765, ch3=  56, ch4=  10, ch5=  40, ts=1714035997544491,	delta=1000,
seq_no=3365,	ch0=  40, ch1= 320, ch2= 832, ch3=  53, ch4=   0, ch5=  37, ts=1714035997545206,	delta=715,
seq_no=3366,	ch0= 133, ch1= 218, ch2= 853, ch3=  74, ch4=   5, ch5=  35, ts=1714035997546074,	delta=868,
seq_no=3367,	ch0= 229, ch1= 122, ch2= 834, ch3=  82, ch4=  10, ch5=  29, ts=1714035997546882,	delta=808,
seq_no=3368,	ch0= 328, ch1=  93, ch2= 818, ch3=  89, ch4=   0, ch5=   0, ts=1714035997547710,	delta=828,
seq_no=3369,	ch0= 448, ch1=   0, ch2= 746, ch3=  76, ch4=   0, ch5=   5, ts=1714035997548544,	delta=834,
seq_no=3370,	ch0= 584, ch1=   0, ch2= 651, ch3=  71, ch4=   0, ch5=   8, ts=1714035997549385,	delta=841,
seq_no=3371,	ch0= 594, ch1=   0, ch2= 558, ch3=  50, ch4=  20, ch5=   2, ts=1714035997550225,	delta=840,
seq_no=3372,	ch0= 688, ch1=   4, ch2= 448, ch3=  81, ch4=  26, ch5=   0, ts=1714035997551076,	delta=851,
seq_no=3373,	ch0= 738, ch1=  65, ch2= 337, ch3=  76, ch4=  29, ch5=   0, ts=1714035997551911,	delta=835,
seq_no=3374,	ch0= 761, ch1= 146, ch2= 219, ch3=  65, ch4=  38, ch5=   0, ts=1714035997552750,	delta=839,
seq_no=3375,	ch0= 759, ch1= 244, ch2= 112, ch3=  57, ch4=  42, ch5=   0, ts=1714035997553589,	delta=839,
seq_no=3376,	ch0= 725, ch1= 354, ch2=  30, ch3=  47, ch4=  45, ch5=   1, ts=1714035997554431,	delta=842,
seq_no=3377,	ch0= 657, ch1= 466, ch2=   0, ch3=  26, ch4=  48, ch5=  10, ts=1714035997555281,	delta=850,
seq_no=3378,	ch0= 586, ch1= 554, ch2=  29, ch3=  36, ch4=  52, ch5=  12, ts=1714035997556113,	delta=832,
seq_no=3379,	ch0= 504, ch1= 643, ch2=   0, ch3=  30, ch4=  47, ch5=  53, ts=1714035997556954,	delta=841,
seq_no=3380,	ch0= 416, ch1= 772, ch2=   0, ch3=  29, ch4=  40, ch5=   0, ts=1714035997557796,	delta=842,
seq_no=3381,	ch0= 425, ch1= 741, ch2=  74, ch3=  22, ch4=   0, ch5=  17, ts=1714035997558648,	delta=852,
seq_no=3382,	ch0= 138, ch1= 788, ch2= 202, ch3=  58, ch4=  21, ch5=  49, ts=1714035997559481,	delta=833,
seq_no=3383,	ch0=  96, ch1= 784, ch2= 277, ch3=  18, ch4=  18, ch5=  41, ts=1714035997560324,	delta=843,
seq_no=3384,	ch0=  33, ch1= 747, ch2= 396, ch3=  29, ch4=  11, ch5=  45, ts=1714035997561161,	delta=837,
seq_no=3385,	ch0=   0, ch1= 681, ch2= 514, ch3=  43, ch4=   4, ch5=  41, ts=1714035997562004,	delta=843,
seq_no=3386,	ch0=   0, ch1= 601, ch2= 619, ch3=  53, ch4=   0, ch5=  37, ts=1714035997562852,	delta=848,
seq_no=3387,	ch0=   0, ch1= 510, ch2= 716, ch3=  57, ch4=   0, ch5=  45, ts=1714035997563691,	delta=839,
seq_no=3388,	ch0=   8, ch1= 397, ch2= 790, ch3=  50, ch4=   0, ch5=  41, ts=1714035997564529,	delta=838,
seq_no=3389,	ch0=  68, ch1= 281, ch2= 839, ch3=  64, ch4=   0, ch5=  41, ts=1714035997565371,	delta=842,
seq_no=3390,	ch0= 142, ch1= 198, ch2= 834, ch3=  72, ch4=   1, ch5=  36, ts=1714035997566210,	delta=839,
seq_no=3391,	ch0= 247, ch1= 109, ch2= 847, ch3=  85, ch4=   2, ch5=  16, ts=1714035997567059,	delta=849,
seq_no=3392,	ch0= 362, ch1=   0, ch2= 794, ch3=  96, ch4=  51, ch5=   0, ts=1714035997567893,	delta=834,
seq_no=3393,	ch0= 544, ch1=   0, ch2= 764, ch3=  86, ch4=   0, ch5=  13, ts=1714035997568736,	delta=843,
seq_no=3394,	ch0= 500, ch1=   0, ch2= 654, ch3= 107, ch4=   0, ch5=   9, ts=1714035997569576,	delta=840,
seq_no=3395,	ch0= 626, ch1=   0, ch2= 532, ch3=  78, ch4=  16, ch5=   2, ts=1714035997570419,	delta=843,
seq_no=3396,	ch0= 704, ch1=  13, ch2= 422, ch3=  82, ch4=  25, ch5=   0, ts=1714035997571268,	delta=849,
seq_no=3397,	ch0= 745, ch1=  89, ch2= 300, ch3=  68, ch4=  31, ch5=   1, ts=1714035997572102,	delta=834,
seq_no=3398,	ch0= 763, ch1= 168, ch2= 186, ch3=  64, ch4=  37, ch5=   5, ts=1714035997572944,	delta=842,
seq_no=3399,	ch0= 753, ch1= 261, ch2=  91, ch3=  56, ch4=  40, ch5=   0, ts=1714035997573781,	delta=837,
seq_no=3400,	ch0= 719, ch1= 368, ch2=  26, ch3=  45, ch4=  37, ch5=   0, ts=1714035997574676,	delta=895,
seq_no=3401,	ch0= 653, ch1= 474, ch2=  41, ch3=  38, ch4=  48, ch5=   8, ts=1714035997575474,	delta=798,
seq_no=3402,	ch0= 570, ch1= 582, ch2=   0, ch3=  36, ch4=  54, ch5=  65, ts=1714035997576310,	delta=836,
seq_no=3403,	ch0= 472, ch1= 711, ch2=   0, ch3=  29, ch4=  52, ch5=   5, ts=1714035997577304,	delta=994,
seq_no=3404,	ch0= 374, ch1= 685, ch2=  10, ch3=   9, ch4=   0, ch5=  16, ts=1714035997578017,	delta=713,
seq_no=3405,	ch0= 180, ch1= 770, ch2= 121, ch3=  77, ch4=  18, ch5=  82, ts=1714035997578859,	delta=842,
seq_no=3406,	ch0= 144, ch1= 836, ch2= 217, ch3=   2, ch4=  25, ch5=  58, ts=1714035997579685,	delta=826,
seq_no=3407,	ch0=  85, ch1= 776, ch2= 296, ch3=  37, ch4=  17, ch5=  38, ts=1714035997580523,	delta=838,
seq_no=3408,	ch0=  18, ch1= 732, ch2= 424, ch3=  37, ch4=   6, ch5=  41, ts=1714035997581362,	delta=839,
seq_no=3409,	ch0=   0, ch1= 670, ch2= 546, ch3=  44, ch4=   2, ch5=  42, ts=1714035997582199,	delta=837,
seq_no=3410,	ch0=   0, ch1= 584, ch2= 653, ch3=  48, ch4=   0, ch5=  38, ts=1714035997583049,	delta=850,
seq_no=3411,	ch0=   0, ch1= 485, ch2= 738, ch3=  58, ch4=   0, ch5=  39, ts=1714035997583884,	delta=835,
seq_no=3412,	ch0=  21, ch1= 379, ch2= 796, ch3=  67, ch4=   0, ch5=  37, ts=1714035997584724,	delta=840,
seq_no=3413,	ch0=  90, ch1= 269, ch2= 846, ch3=  70, ch4=   0, ch5=  36, ts=1714035997585564,	delta=840,
seq_no=3414,	ch0= 182, ch1= 184, ch2= 850, ch3=  85, ch4=   0, ch5=  15, ts=1714035997586403,	delta=839,
seq_no=3415,	ch0= 271, ch1=  87, ch2= 833, ch3=  86, ch4=   0, ch5=  18, ts=1714035997587254,	delta=851,
seq_no=3416,	ch0= 266, ch1=  13, ch2= 782, ch3= 146, ch4=   0, ch5=  53, ts=1714035997588089,	delta=835,
seq_no=3417,	ch0= 450, ch1=  23, ch2= 736, ch3=  47, ch4=   0, ch5=  41, ts=1714035997588930,	delta=841,
seq_no=3418,	ch0= 589, ch1=  21, ch2= 689, ch3=  81, ch4=  36, ch5=   2, ts=1714035997589770,	delta=840,
seq_no=3419,	ch0= 657, ch1=   0, ch2= 512, ch3=  73, ch4=  16, ch5=   0, ts=1714035997590724,	delta=954,
seq_no=3420,	ch0= 719, ch1=  29, ch2= 397, ch3=  73, ch4=  22, ch5=   1, ts=1714035997591463,	delta=739,
seq_no=3421,	ch0= 763, ch1= 101, ch2= 281, ch3=  68, ch4=  36, ch5=   0, ts=1714035997592299,	delta=836,
seq_no=3422,	ch0= 764, ch1= 188, ch2= 177, ch3=  64, ch4=  40, ch5=   0, ts=1714035997593139,	delta=840,
seq_no=3423,	ch0= 743, ch1= 284, ch2=  79, ch3=  64, ch4=  28, ch5=   0, ts=1714035997593977,	delta=838,
seq_no=3424,	ch0= 705, ch1= 399, ch2=  29, ch3=  53, ch4=  37, ch5=   0, ts=1714035997594826,	delta=849,
seq_no=3425,	ch0= 631, ch1= 576, ch2=   0, ch3=  48, ch4=  30, ch5=   0, ts=1714035997595697,	delta=871,
seq_no=3426,	ch0= 548, ch1= 545, ch2=   0, ch3=  42, ch4= 106, ch5=   5, ts=1714035997596511,	delta=814,
seq_no=3427,	ch0= 448, ch1= 668, ch2=   0, ch3=  30, ch4=   2, ch5=  14, ts=1714035997597345,	delta=834,
seq_no=3428,	ch0= 252, ch1= 738, ch2=  44, ch3=  83, ch4=  26, ch5=  64, ts=1714035997598185,	delta=840,
seq_no=3429,	ch0= 234, ch1= 832, ch2= 130, ch3=   0, ch4=  37, ch5=  43, ts=1714035997599034,	delta=849,
seq_no=3430,	ch0= 154, ch1= 758, ch2= 110, ch3=  34, ch4=   8, ch5= 133, ts=1714035997599865,	delta=831,
seq_no=3431,	ch0=  67, ch1= 770, ch2= 340, ch3=  34, ch4=   9, ch5=  37, ts=1714035997600712,	delta=847,
seq_no=3432,	ch0=   2, ch1= 724, ch2= 448, ch3=  39, ch4=  12, ch5=  41, ts=1714035997601549,	delta=837,
seq_no=3433,	ch0=   0, ch1= 653, ch2= 560, ch3=  43, ch4=   1, ch5=  41, ts=1714035997602392,	delta=843,
seq_no=3434,	ch0=   0, ch1= 568, ch2= 663, ch3=  58, ch4=   0, ch5=  39, ts=1714035997603239,	delta=847,
seq_no=3435,	ch0=   0, ch1= 468, ch2= 744, ch3=  64, ch4=   0, ch5=  37, ts=1714035997604074,	delta=835,
seq_no=3436,	ch0=  34, ch1= 352, ch2= 800, ch3=  73, ch4=   0, ch5=  38, ts=1714035997604917,	delta=843,
seq_no=3437,	ch0= 112, ch1= 242, ch2= 856, ch3=  79, ch4=   0, ch5=  29, ts=1714035997605757,	delta=840,
seq_no=3438,	ch0= 196, ch1= 129, ch2= 857, ch3=  77, ch4=   0, ch5=  10, ts=1714035997606640,	delta=883,
seq_no=3439,	ch0= 289, ch1=  67, ch2= 837, ch3=  88, ch4=   1, ch5=  28, ts=1714035997607443,	delta=803,
seq_no=3440,	ch0= 378, ch1=  46, ch2= 797, ch3=  56, ch4=   7, ch5=  38, ts=1714035997608284,	delta=841,
seq_no=3441,	ch0= 490, ch1=  15, ch2= 759, ch3=  84, ch4=  26, ch5=   0, ts=1714035997609125,	delta=841,
seq_no=3442,	ch0= 654, ch1=   0, ch2= 560, ch3=  85, ch4=   2, ch5=   0, ts=1714035997610127,	delta=1002,
seq_no=3443,	ch0= 670, ch1=   0, ch2= 488, ch3=  83, ch4=  13, ch5=   0, ts=1714035997610838,	delta=711,
seq_no=3444,	ch0= 729, ch1=  49, ch2= 373, ch3=  82, ch4=  21, ch5=   0, ts=1714035997611664,	delta=826,
seq_no=3445,	ch0= 766, ch1= 122, ch2= 261, ch3=  77, ch4=  25, ch5=   0, ts=1714035997612494,	delta=830,
seq_no=3446,	ch0= 757, ch1= 207, ch2= 157, ch3=  75, ch4=  38, ch5=   0, ts=1714035997613334,	delta=840,
seq_no=3447,	ch0= 736, ch1= 320, ch2=  64, ch3=  54, ch4=  39, ch5=   0, ts=1714035997614174,	delta=840,
seq_no=3448,	ch0= 683, ch1= 430, ch2=   0, ch3=  48, ch4=  43, ch5=   0, ts=1714035997615023,	delta=849,
seq_no=3449,	ch0= 608, ch1= 482, ch2=   0, ch3=  41, ch4= 102, ch5=   0, ts=1714035997615857,	delta=834,
seq_no=3450,	ch0= 539, ch1= 605, ch2=   0, ch3=  34, ch4=   0, ch5=   1, ts=1714035997616696,	delta=839,
seq_no=3451,	ch0= 383, ch1= 692, ch2=   0, ch3=  77, ch4=  24, ch5=  10, ts=1714035997617538,	delta=842,
seq_no=3452,	ch0= 297, ch1= 796, ch2=  73, ch3=   5, ch4=  18, ch5=  36, ts=1714035997618378,	delta=840,
seq_no=3453,	ch0= 207, ch1= 796, ch2=  45, ch3=  29, ch4=  16, ch5= 130, ts=1714035997619228,	delta=850,
seq_no=3454,	ch0=  92, ch1= 919, ch2= 230, ch3=  42, ch4=  33, ch5=   0, ts=1714035997620062,	delta=834,
seq_no=3455,	ch0=  45, ch1= 762, ch2= 357, ch3=  36, ch4=  18, ch5=  40, ts=1714035997620902,	delta=840,
seq_no=3456,	ch0=   0, ch1= 698, ch2= 474, ch3=  43, ch4=  16, ch5=  43, ts=1714035997621744,	delta=842,
seq_no=3457,	ch0=   0, ch1= 628, ch2= 586, ch3=  48, ch4=   9, ch5=  34, ts=1714035997622626,	delta=882,
seq_no=3458,	ch0=   0, ch1= 538, ch2= 679, ch3=  56, ch4=   0, ch5=  34, ts=1714035997623424,	delta=798,
seq_no=3459,	ch0=   0, ch1= 433, ch2= 773, ch3=  64, ch4=   0, ch5=  29, ts=1714035997624263,	delta=839,
seq_no=3460,	ch0=  50, ch1= 325, ch2= 825, ch3=  68, ch4=   0, ch5=  21, ts=1714035997625101,	delta=838,
seq_no=3461,	ch0= 129, ch1= 218, ch2= 858, ch3=  79, ch4=   0, ch5=  30, ts=1714035997625944,	delta=843,
seq_no=3462,	ch0= 210, ch1= 128, ch2= 866, ch3=  80, ch4=   0, ch5=  22, ts=1714035997626931,	delta=987,
seq_no=3463,	ch0= 304, ch1=  53, ch2= 826, ch3=  83, ch4=   0, ch5=  13, ts=1714035997627648,	delta=717,
seq_no=3464,	ch0= 402, ch1=   0, ch2= 843, ch3=  74, ch4=   0, ch5=   0, ts=1714035997628479,	delta=831,
seq_no=3465,	ch0= 522, ch1=   0, ch2= 594, ch3=  89, ch4=   5, ch5=  83, ts=1714035997629316,	delta=837,
seq_no=3466,	ch0= 591, ch1=  98, ch2= 552, ch3= 101, ch4=  12, ch5=   0, ts=1714035997630157,	delta=841,
seq_no=3467,	ch0= 683, ch1=   2, ch2= 466, ch3=  84, ch4=  14, ch5=   0, ts=1714035997631016,	delta=859,
seq_no=3468,	ch0= 736, ch1=  64, ch2= 344, ch3=  76, ch4=  21, ch5=   0, ts=1714035997631842,	delta=826,
seq_no=3469,	ch0= 761, ch1= 142, ch2= 237, ch3=  72, ch4=  36, ch5=   0, ts=1714035997632683,	delta=841,
seq_no=3470,	ch0= 759, ch1= 237, ch2= 133, ch3=  64, ch4=  37, ch5=   0, ts=1714035997633523,	delta=840,
seq_no=3471,	ch0= 727, ch1= 338, ch2=  47, ch3=  57, ch4=  45, ch5=   0, ts=1714035997634366,	delta=843,
seq_no=3472,	ch0= 665, ch1= 400, ch2=   0, ch3=  46, ch4= 109, ch5=   0, ts=1714035997635214,	delta=848,
seq_no=3473,	ch0= 706, ch1= 544, ch2=   0, ch3=  45, ch4=  17, ch5=   0, ts=1714035997636045,	delta=831,
seq_no=3474,	ch0= 458, ch1= 643, ch2=   0, ch3=  82, ch4=  34, ch5=  20, ts=1714035997636887,	delta=842,
seq_no=3475,	ch0= 388, ch1= 726, ch2=  10, ch3=  18, ch4=  39, ch5=  18, ts=1714035997637729,	delta=842,
seq_no=3476,	ch0= 288, ch1= 782, ch2= 109, ch3=  25, ch4=  34, ch5=  64, ts=1714035997638617,	delta=888,
seq_no=3477,	ch0= 188, ch1= 921, ch2= 141, ch3=  33, ch4=  27, ch5=   0, ts=1714035997639465,	delta=848,
seq_no=3478,	ch0= 125, ch1= 711, ch2= 259, ch3=  54, ch4=  68, ch5=  21, ts=1714035997640262,	delta=797,
seq_no=3479,	ch0=  25, ch1= 740, ch2= 386, ch3=  35, ch4=  25, ch5=  38, ts=1714035997641102,	delta=840,
seq_no=3480,	ch0=   0, ch1= 686, ch2= 509, ch3=  48, ch4=   9, ch5=  42, ts=1714035997641936,	delta=834,
seq_no=3481,	ch0=   0, ch1= 608, ch2= 613, ch3=  49, ch4=   0, ch5=  44, ts=1714035997642965,	delta=1029,
seq_no=3482,	ch0=   0, ch1= 514, ch2= 713, ch3=  57, ch4=   0, ch5=  37, ts=1714035997643655,	delta=690,
seq_no=3483,	ch0=   0, ch1= 406, ch2= 788, ch3=  66, ch4=   0, ch5=  36, ts=1714035997644472,	delta=817,
seq_no=3484,	ch0=  64, ch1= 292, ch2= 835, ch3=  78, ch4=   0, ch5=  29, ts=1714035997645314,	delta=842,
seq_no=3485,	ch0=  93, ch1= 186, ch2= 865, ch3=  84, ch4=   0, ch5=  27, ts=1714035997646146,	delta=832,
seq_no=3486,	ch0= 224, ch1= 111, ch2= 859, ch3=  72, ch4=   0, ch5=  27, ts=1714035997647002,	delta=856,
seq_no=3487,	ch0= 330, ch1=  34, ch2= 817, ch3=  87, ch4=   1, ch5=  15, ts=1714035997647831,	delta=829,
seq_no=3488,	ch0= 500, ch1=   0, ch2= 707, ch3=  90, ch4=   8, ch5=  65, ts=1714035997648669,	delta=838,
seq_no=3489,	ch0= 576, ch1=  48, ch2= 650, ch3= 101, ch4=   8, ch5=   0, ts=1714035997649509,	delta=840,
seq_no=3490,	ch0= 634, ch1=   0, ch2= 557, ch3=  87, ch4=   0, ch5=   0, ts=1714035997650348,	delta=839,
seq_no=3491,	ch0= 693, ch1=  17, ch2= 439, ch3=  79, ch4=  23, ch5=   0, ts=1714035997651199,	delta=851,
seq_no=3492,	ch0= 740, ch1=  77, ch2= 312, ch3=  78, ch4=  33, ch5=   0, ts=1714035997652033,	delta=834,
seq_no=3493,	ch0= 760, ch1= 165, ch2= 202, ch3=  72, ch4=  37, ch5=   0, ts=1714035997652874,	delta=841,
seq_no=3494,	ch0= 746, ch1= 260, ch2= 111, ch3=  64, ch4=  29, ch5=   0, ts=1714035997653716,	delta=842,
seq_no=3495,	ch0= 711, ch1= 354, ch2=  34, ch3=  57, ch4=  38, ch5=   1, ts=1714035997654555,	delta=839,
seq_no=3496,	ch0= 658, ch1= 458, ch2=   0, ch3=  48, ch4=  16, ch5=   5, ts=1714035997655405,	delta=850,
seq_no=3497,	ch0= 516, ch1= 568, ch2=   0, ch3=  93, ch4=  37, ch5=   0, ts=1714035997656244,	delta=839,
seq_no=3498,	ch0= 471, ch1= 659, ch2=   0, ch3=   9, ch4=  38, ch5=  11, ts=1714035997657081,	delta=837,
seq_no=3499,	ch0= 378, ch1= 727, ch2=  57, ch3=  29, ch4=  42, ch5=  10, ts=1714035997657923,	delta=842,
seq_no=3500,	ch0= 272, ch1= 758, ch2=  79, ch3=  37, ch4=  27, ch5=   0, ts=1714035997658771,	delta=848,
seq_no=3501,	ch0= 137, ch1= 696, ch2= 181, ch3=  32, ch4= 106, ch5=  13, ts=1714035997659605,	delta=834,
seq_no=3502,	ch0= 170, ch1= 749, ch2= 347, ch3=  32, ch4=   0, ch5=  41, ts=1714035997660449,	delta=844,
seq_no=3503,	ch0=  20, ch1= 733, ch2= 409, ch3=  45, ch4=  14, ch5=  37, ts=1714035997661287,	delta=838,
seq_no=3504,	ch0=   0, ch1= 670, ch2= 524, ch3=  56, ch4=  10, ch5=  46, ts=1714035997662133,	delta=846,
seq_no=3505,	ch0=   0, ch1= 584, ch2= 634, ch3=  49, ch4=   5, ch5=  43, ts=1714035997662976,	delta=843,
seq_no=3506,	ch0=   0, ch1= 485, ch2= 728, ch3=  53, ch4=   0, ch5=  49, ts=1714035997663813,	delta=837,
seq_no=3507,	ch0=   8, ch1= 380, ch2= 802, ch3=  65, ch4=   0, ch5=  40, ts=1714035997664655,	delta=842,
seq_no=3508,	ch0=  78, ch1= 274, ch2= 851, ch3=  73, ch4=   0, ch5=  20, ts=1714035997665494,	delta=839,
seq_no=3509,	ch0= 141, ch1= 174, ch2= 873, ch3=  79, ch4=   1, ch5=  26, ts=1714035997666336,	delta=842,
seq_no=3510,	ch0= 253, ch1=  96, ch2= 855, ch3=  82, ch4=   0, ch5=   4, ts=1714035997667183,	delta=847,
seq_no=3511,	ch0= 356, ch1=  21, ch2= 795, ch3=  88, ch4=   4, ch5=  41, ts=1714035997668015,	delta=832,
seq_no=3512,	ch0= 459, ch1=  82, ch2= 714, ch3= 117, ch4=  20, ch5=   0, ts=1714035997668860,	delta=845,
seq_no=3513,	ch0= 566, ch1=   0, ch2= 621, ch3=  93, ch4=  49, ch5=   0, ts=1714035997669700,	delta=840,
seq_no=3514,	ch0= 712, ch1=   0, ch2= 546, ch3=  85, ch4=   4, ch5=   0, ts=1714035997670541,	delta=841,
seq_no=3515,	ch0= 706, ch1=  36, ch2= 405, ch3=  79, ch4=  32, ch5=   0, ts=1714035997671385,	delta=844,
seq_no=3516,	ch0= 746, ch1=  86, ch2= 288, ch3=  78, ch4=  29, ch5=   5, ts=1714035997672225,	delta=840,
seq_no=3517,	ch0= 753, ch1= 173, ch2= 187, ch3=  66, ch4=  32, ch5=   0, ts=1714035997673068,	delta=843,
seq_no=3518,	ch0= 746, ch1= 278, ch2=  96, ch3=  64, ch4=  38, ch5=   0, ts=1714035997673910,	delta=842,
seq_no=3519,	ch0= 707, ch1= 386, ch2=  21, ch3=  52, ch4=  50, ch5=   0, ts=1714035997674759,	delta=849,
seq_no=3520,	ch0= 588, ch1= 491, ch2=   0, ch3=  90, ch4=  49, ch5=  14, ts=1714035997675757,	delta=998,
seq_no=3521,	ch0= 538, ch1= 586, ch2=   0, ch3=  18, ch4=  50, ch5=   9, ts=1714035997676466,	delta=709,
seq_no=3522,	ch0= 454, ch1= 669, ch2=  36, ch3=  30, ch4=  40, ch5=  16, ts=1714035997677300,	delta=834,
seq_no=3523,	ch0= 348, ch1= 732, ch2=  22, ch3=  34, ch4=  35, ch5=   0, ts=1714035997678122,	delta=822,
seq_no=3524,	ch0= 234, ch1= 690, ch2= 103, ch3=  41, ch4= 110, ch5=   9, ts=1714035997678974,	delta=852,
seq_no=3525,	ch0= 253, ch1= 767, ch2= 262, ch3=  53, ch4=   0, ch5=  33, ts=1714035997679802,	delta=828,
seq_no=3526,	ch0=  26, ch1= 763, ch2= 333, ch3=   0, ch4=  13, ch5=  21, ts=1714035997680640,	delta=838,
