seq_no=0,	ch0=  53, ch1= 298, ch2= 825, ch3=  94, ch4=   0, ch5= 112, ts=1714036088131507,	delta=1714036088131507,
seq_no=3361,	ch0= 689, ch1=   2, ch2= 450, ch3= 182, ch4=  85, ch5=   0, ts=1714036090955021,	delta=845,
seq_no=3362,	ch0= 745, ch1=  66, ch2= 349, ch3= 170, ch4= 110, ch5=   0, ts=1714036090955858,	delta=837,
seq_no=3363,	ch0= 757, ch1= 133, ch2= 233, ch3= 138, ch4= 116, ch5=   0, ts=1714036090956702,	delta=844,
seq_no=3364,	ch0= 682, ch1= 228, ch2= 162, ch3= 146, ch4= 133, ch5=  11, ts=1714036090957540,	delta=838,
seq_no=3365,	ch0= 700, ch1= 343, ch2=  50, ch3=  71, ch4= 165, ch5=   0, ts=1714036090958463,	delta=923,
seq_no=3366,	ch0= 676, ch1= 439, ch2=   0, ch3=  68, ch4= 193, ch5=  74, ts=1714036090959241,	delta=778,
seq_no=3367,	ch0= 596, ch1= 547, ch2=   0, ch3=  37, ch4= 174, ch5=  29, ts=1714036090960073,	delta=832,
seq_no=3368,	ch0= 506, ch1= 636, ch2=   0, ch3=  12, ch4= 170, ch5=  58, ts=1714036090960911,	delta=838,
seq_no=3369,	ch0= 404, ch1= 708, ch2=   6, ch3=   0, ch4= 162, ch5=  86, ts=1714036090961753,	delta=842,
seq_no=3370,	ch0= 301, ch1= 761, ch2=  75, ch3=   0, ch4= 146, ch5= 117, ts=1714036090962629,	delta=876,
seq_no=3371,	ch0= 197, ch1= 780, ch2= 145, ch3=   0, ch4= 125, ch5= 133, ts=1714036090963435,	delta=806,
seq_no=3372,	ch0= 114, ch1= 776, ch2= 254, ch3=   0, ch4= 101, ch5= 148, ts=1714036090964277,	delta=842,
seq_no=3373,	ch0=  30, ch1= 713, ch2= 375, ch3=   0, ch4= 133, ch5= 168, ts=1714036090965116,	delta=839,
seq_no=3374,	ch0=  54, ch1= 682, ch2= 495, ch3=  10, ch4=  25, ch5= 186, ts=1714036090965957,	delta=841,
seq_no=3375,	ch0=   0, ch1= 602, ch2= 604, ch3=  64, ch4=  16, ch5= 187, ts=1714036090966805,	delta=848,
seq_no=3376,	ch0=   0, ch1= 508, ch2= 687, ch3=  45, ch4=   2, ch5= 164, ts=1714036090967638,	delta=833,
seq_no=3377,	ch0=  13, ch1= 386, ch2= 686, ch3=  85, ch4=   0, ch5= 258, ts=1714036090968479,	delta=841,
seq_no=3378,	ch0=  90, ch1= 409, ch2= 803, ch3= 153, ch4=   2, ch5= 114, ts=1714036090969323,	delta=844,
seq_no=3379,	ch0= 144, ch1= 197, ch2= 860, ch3= 145, ch4=   0, ch5= 126, ts=1714036090970166,	delta=843,
seq_no=3380,	ch0= 233, ch1= 106, ch2= 848, ch3= 163, ch4=   0, ch5=  96, ts=1714036090971013,	delta=847,
seq_no=3381,	ch0= 337, ch1=  34, ch2= 809, ch3= 182, ch4=   0, ch5=  68, ts=1714036090971845,	delta=832,
seq_no=3382,	ch0= 442, ch1=   0, ch2= 742, ch3= 197, ch4=   5, ch5=  46, ts=1714036090972688,	delta=843,
seq_no=3383,	ch0= 538, ch1=   0, ch2= 653, ch3= 186, ch4=  25, ch5=  28, ts=1714036090973530,	delta=842,
seq_no=3384,	ch0= 633, ch1=   0, ch2= 533, ch3= 168, ch4=  52, ch5=   2, ts=1714036090974370,	delta=840,
seq_no=3385,	ch0= 704, ch1=   0, ch2= 418, ch3= 172, ch4=  69, ch5=   0, ts=1714036090975221,	delta=851,
seq_no=3386,	ch0= 725, ch1=  69, ch2= 321, ch3= 159, ch4= 106, ch5=   0, ts=1714036090976055,	delta=834,
seq_no=3387,	ch0= 755, ch1= 168, ch2= 204, ch3= 138, ch4= 121, ch5=   0, ts=1714036090976892,	delta=837,
seq_no=3388,	ch0= 767, ch1= 266, ch2=  53, ch3= 117, ch4= 165, ch5=  34, ts=1714036090977737,	delta=845,
seq_no=3389,	ch0= 753, ch1= 448, ch2=  22, ch3= 109, ch4= 165, ch5=   0, ts=1714036090978619,	delta=882,
seq_no=3390,	ch0= 651, ch1= 435, ch2=   0, ch3=  48, ch4= 111, ch5=   0, ts=1714036090979425,	delta=806,
seq_no=3391,	ch0= 572, ch1= 571, ch2=   0, ch3=  30, ch4= 180, ch5=  38, ts=1714036090980262,	delta=837,
seq_no=3392,	ch0= 484, ch1= 657, ch2=   0, ch3=  10, ch4= 177, ch5=  57, ts=1714036090981102,	delta=840,
seq_no=3393,	ch0= 385, ch1= 727, ch2=  21, ch3=   0, ch4= 161, ch5=  89, ts=1714036090981945,	delta=843,
seq_no=3394,	ch0= 264, ch1= 776, ch2= 100, ch3=   0, ch4= 146, ch5= 121, ts=1714036090982792,	delta=847,
seq_no=3395,	ch0= 170, ch1= 796, ch2= 193, ch3=   0, ch4= 122, ch5= 136, ts=1714036090983627,	delta=835,
seq_no=3396,	ch0= 121, ch1= 770, ch2= 295, ch3=   0, ch4=  54, ch5= 153, ts=1714036090984468,	delta=841,
seq_no=3397,	ch0=   0, ch1= 738, ch2= 409, ch3=  36, ch4=  55, ch5= 182, ts=1714036090985307,	delta=839,
seq_no=3398,	ch0=   0, ch1= 676, ch2= 526, ch3=  13, ch4=  36, ch5= 176, ts=1714036090986153,	delta=846,
seq_no=3399,	ch0=   0, ch1= 586, ch2= 594, ch3=  49, ch4=  13, ch5= 258, ts=1714036090987002,	delta=849,
seq_no=3400,	ch0=   0, ch1= 611, ch2= 682, ch3=  69, ch4=   0, ch5=  98, ts=1714036090987834,	delta=832,
seq_no=3401,	ch0=  21, ch1= 313, ch2= 791, ch3= 119, ch4=  23, ch5= 151, ts=1714036090988678,	delta=844,
seq_no=3402,	ch0= 148, ch1= 258, ch2= 882, ch3= 125, ch4=   0, ch5= 141, ts=1714036090989518,	delta=840,
seq_no=3403,	ch0= 150, ch1= 173, ch2= 864, ch3= 154, ch4=   0, ch5= 121, ts=1714036090990360,	delta=842,
seq_no=3404,	ch0= 257, ch1=  84, ch2= 833, ch3= 177, ch4=   0, ch5=  97, ts=1714036090991241,	delta=881,
seq_no=3405,	ch0= 362, ch1=  18, ch2= 794, ch3= 195, ch4=   0, ch5=  66, ts=1714036090992059,	delta=818,
seq_no=3406,	ch0= 466, ch1=   0, ch2= 716, ch3= 199, ch4=  13, ch5=  38, ts=1714036090992892,	delta=833,
seq_no=3407,	ch0= 559, ch1=   0, ch2= 625, ch3= 203, ch4=  42, ch5=  21, ts=1714036090993731,	delta=839,
seq_no=3408,	ch0= 629, ch1=   0, ch2= 524, ch3= 195, ch4=  66, ch5=  13, ts=1714036090994615,	delta=884,
seq_no=3409,	ch0= 704, ch1=  28, ch2= 401, ch3= 171, ch4=  96, ch5=   0, ts=1714036090995415,	delta=800,
seq_no=3410,	ch0= 746, ch1=  92, ch2= 265, ch3= 165, ch4= 117, ch5=   0, ts=1714036090996252,	delta=837,
seq_no=3411,	ch0= 758, ch1= 180, ch2= 169, ch3= 141, ch4= 154, ch5=   0, ts=1714036090997094,	delta=842,
seq_no=3412,	ch0= 767, ch1= 229, ch2=  76, ch3= 109, ch4= 197, ch5=   0, ts=1714036090997933,	delta=839,
seq_no=3413,	ch0= 581, ch1= 370, ch2=   0, ch3= 152, ch4= 158, ch5=   0, ts=1714036090998783,	delta=850,
seq_no=3414,	ch0= 610, ch1= 498, ch2=   0, ch3=   2, ch4= 182, ch5=  36, ts=1714036090999617,	delta=834,
seq_no=3415,	ch0= 560, ch1= 590, ch2=   0, ch3=  26, ch4= 175, ch5=  42, ts=1714036091000456,	delta=839,
seq_no=3416,	ch0= 461, ch1= 674, ch2=   0, ch3=   0, ch4= 168, ch5=  69, ts=1714036091001299,	delta=843,
seq_no=3417,	ch0= 355, ch1= 739, ch2=  31, ch3=   0, ch4= 154, ch5= 106, ts=1714036091002137,	delta=838,
seq_no=3418,	ch0= 246, ch1= 781, ch2= 118, ch3=   0, ch4= 132, ch5= 132, ts=1714036091002989,	delta=852,
seq_no=3419,	ch0= 160, ch1= 792, ch2= 221, ch3=   0, ch4= 108, ch5= 149, ts=1714036091003822,	delta=833,
seq_no=3420,	ch0=  66, ch1= 772, ch2= 320, ch3=   0, ch4=  78, ch5= 162, ts=1714036091004663,	delta=841,
seq_no=3421,	ch0=   9, ch1= 724, ch2= 400, ch3=   0, ch4=  46, ch5= 258, ts=1714036091005550,	delta=887,
seq_no=3422,	ch0=   0, ch1= 725, ch2= 544, ch3=  17, ch4=  21, ch5= 169, ts=1714036091006351,	delta=801,
seq_no=3423,	ch0=   0, ch1= 541, ch2= 654, ch3=  42, ch4=  28, ch5= 186, ts=1714036091007203,	delta=852,
seq_no=3424,	ch0=  42, ch1= 462, ch2= 745, ch3=  64, ch4=   0, ch5= 184, ts=1714036091008035,	delta=832,
seq_no=3425,	ch0=   0, ch1= 369, ch2= 796, ch3=  52, ch4=   0, ch5= 160, ts=1714036091008874,	delta=839,
seq_no=3426,	ch0=  93, ch1= 258, ch2= 942, ch3= 130, ch4=   6, ch5= 146, ts=1714036091009715,	delta=841,
seq_no=3427,	ch0= 186, ch1= 152, ch2= 864, ch3= 162, ch4=   0, ch5= 109, ts=1714036091010555,	delta=840,
seq_no=3428,	ch0= 273, ch1=  72, ch2= 834, ch3= 178, ch4=   0, ch5=  79, ts=1714036091011401,	delta=846,
seq_no=3429,	ch0= 380, ch1=  11, ch2= 781, ch3= 193, ch4=   0, ch5=  51, ts=1714036091012240,	delta=839,
seq_no=3430,	ch0= 485, ch1=   0, ch2= 704, ch3= 197, ch4=  18, ch5=  25, ts=1714036091013082,	delta=842,
seq_no=3431,	ch0= 576, ch1=   0, ch2= 601, ch3= 202, ch4=  46, ch5=   5, ts=1714036091013920,	delta=838,
seq_no=3432,	ch0= 667, ch1=   0, ch2= 467, ch3= 185, ch4=  50, ch5=   0, ts=1714036091014767,	delta=847,
seq_no=3433,	ch0= 732, ch1=  44, ch2= 384, ch3= 157, ch4=  85, ch5=   0, ts=1714036091015604,	delta=837,
seq_no=3434,	ch0= 759, ch1=  98, ch2= 271, ch3= 154, ch4= 127, ch5=   0, ts=1714036091016446,	delta=842,
seq_no=3435,	ch0= 759, ch1= 198, ch2= 178, ch3= 132, ch4= 144, ch5=   0, ts=1714036091017286,	delta=840,
seq_no=3436,	ch0= 704, ch1= 309, ch2=  79, ch3=  68, ch4= 158, ch5=   8, ts=1714036091018130,	delta=844,
seq_no=3437,	ch0= 678, ch1= 432, ch2=  67, ch3=  66, ch4= 210, ch5=  10, ts=1714036091018976,	delta=846,
seq_no=3438,	ch0= 658, ch1= 524, ch2=   0, ch3=  39, ch4= 173, ch5=   0, ts=1714036091019810,	delta=834,
seq_no=3439,	ch0= 528, ch1= 610, ch2=   0, ch3=  21, ch4= 175, ch5=  58, ts=1714036091020652,	delta=842,
seq_no=3440,	ch0= 434, ch1= 690, ch2=   0, ch3=   4, ch4= 171, ch5=  88, ts=1714036091021493,	delta=841,
seq_no=3441,	ch0= 338, ch1= 746, ch2=  48, ch3=   0, ch4= 154, ch5= 105, ts=1714036091022337,	delta=844,
seq_no=3442,	ch0= 234, ch1= 779, ch2= 126, ch3=   0, ch4= 133, ch5= 132, ts=1714036091023182,	delta=845,
seq_no=3443,	ch0= 132, ch1= 782, ch2= 235, ch3=   0, ch4= 114, ch5= 153, ts=1714036091024053,	delta=871,
seq_no=3444,	ch0=  68, ch1= 820, ch2= 335, ch3=   0, ch4=  80, ch5= 154, ts=1714036091024874,	delta=821,
seq_no=3445,	ch0=   0, ch1= 692, ch2= 450, ch3=   2, ch4=  16, ch5= 179, ts=1714036091025986,	delta=1112,
seq_no=3446,	ch0=   0, ch1= 633, ch2= 568, ch3=  79, ch4=  20, ch5= 185, ts=1714036091026647,	delta=661,
seq_no=3447,	ch0=   0, ch1= 546, ch2= 670, ch3=  45, ch4=   7, ch5= 181, ts=1714036091027405,	delta=758,
seq_no=3448,	ch0=   0, ch1= 465, ch2= 816, ch3=  77, ch4=   9, ch5= 175, ts=1714036091028234,	delta=829,
seq_no=3449,	ch0=  72, ch1= 332, ch2= 784, ch3= 109, ch4=   0, ch5=  64, ts=1714036091029076,	delta=842,
seq_no=3450,	ch0= 101, ch1= 137, ch2= 846, ch3= 133, ch4=  53, ch5= 114, ts=1714036091029916,	delta=840,
seq_no=3451,	ch0= 203, ch1= 126, ch2= 855, ch3= 156, ch4=   0, ch5= 106, ts=1714036091030766,	delta=850,
seq_no=3452,	ch0= 307, ch1=  53, ch2= 824, ch3= 179, ch4=   0, ch5=  79, ts=1714036091031595,	delta=829,
seq_no=3453,	ch0= 413, ch1=   0, ch2= 758, ch3= 188, ch4=   0, ch5=  54, ts=1714036091032436,	delta=841,
seq_no=3454,	ch0= 514, ch1=   0, ch2= 681, ch3= 201, ch4=  20, ch5=  26, ts=1714036091033277,	delta=841,
seq_no=3455,	ch0= 605, ch1=   0, ch2= 587, ch3= 192, ch4=  45, ch5=  20, ts=1714036091034118,	delta=841,
seq_no=3456,	ch0= 680, ch1=   0, ch2= 468, ch3= 182, ch4=  76, ch5=   0, ts=1714036091034968,	delta=850,
seq_no=3457,	ch0= 731, ch1=  54, ch2= 360, ch3= 167, ch4=  89, ch5=   0, ts=1714036091035800,	delta=832,
seq_no=3458,	ch0= 757, ch1= 149, ch2= 247, ch3= 139, ch4= 125, ch5=   0, ts=1714036091036640,	delta=840,
seq_no=3459,	ch0= 759, ch1= 235, ch2= 138, ch3= 121, ch4= 157, ch5=   0, ts=1714036091037484,	delta=844,
seq_no=3460,	ch0= 725, ch1= 448, ch2=  25, ch3=  98, ch4= 157, ch5=   0, ts=1714036091038325,	delta=841,
seq_no=3461,	ch0= 688, ch1= 373, ch2=   0, ch3=  85, ch4= 232, ch5=   0, ts=1714036091039176,	delta=851,
seq_no=3462,	ch0= 696, ch1= 527, ch2=  37, ch3=  53, ch4= 149, ch5=  22, ts=1714036091040010,	delta=834,
seq_no=3463,	ch0= 517, ch1= 635, ch2=   0, ch3=  22, ch4= 162, ch5=  48, ts=1714036091040849,	delta=839,
seq_no=3464,	ch0= 413, ch1= 711, ch2=   3, ch3=   0, ch4= 150, ch5=  79, ts=1714036091041690,	delta=841,
seq_no=3465,	ch0= 302, ch1= 766, ch2=  74, ch3=   0, ch4= 149, ch5= 109, ts=1714036091042533,	delta=843,
seq_no=3466,	ch0= 205, ch1= 791, ch2= 162, ch3=   0, ch4= 125, ch5= 137, ts=1714036091043380,	delta=847,
seq_no=3467,	ch0= 113, ch1= 789, ch2= 270, ch3=   0, ch4=  99, ch5= 150, ts=1714036091044219,	delta=839,
seq_no=3468,	ch0=   0, ch1= 748, ch2= 362, ch3=  54, ch4=  64, ch5= 162, ts=1714036091045059,	delta=840,
seq_no=3469,	ch0=   0, ch1= 693, ch2= 490, ch3=   0, ch4=  41, ch5= 187, ts=1714036091045899,	delta=840,
seq_no=3470,	ch0=   0, ch1= 619, ch2= 682, ch3=  34, ch4=  18, ch5= 173, ts=1714036091046746,	delta=847,
seq_no=3471,	ch0=   0, ch1= 530, ch2= 679, ch3=  64, ch4=   0, ch5= 203, ts=1714036091047581,	delta=835,
seq_no=3472,	ch0=  18, ch1= 467, ch2= 764, ch3=  96, ch4=   0, ch5= 133, ts=1714036091048424,	delta=843,
seq_no=3473,	ch0= 109, ch1= 277, ch2= 834, ch3= 116, ch4=   0, ch5= 125, ts=1714036091049263,	delta=839,
seq_no=3474,	ch0=  64, ch1= 192, ch2= 887, ch3= 192, ch4=   0, ch5= 165, ts=1714036091050106,	delta=843,
seq_no=3475,	ch0= 215, ch1= 105, ch2= 851, ch3= 170, ch4=   0, ch5=  98, ts=1714036091050954,	delta=848,
seq_no=3476,	ch0= 320, ch1=  33, ch2= 824, ch3= 192, ch4=   0, ch5=  69, ts=1714036091051787,	delta=833,
seq_no=3477,	ch0= 427, ch1=   0, ch2= 755, ch3= 200, ch4=   2, ch5=  50, ts=1714036091052629,	delta=842,
seq_no=3478,	ch0= 526, ch1=   0, ch2= 670, ch3= 198, ch4=  29, ch5=  25, ts=1714036091053467,	delta=838,
seq_no=3479,	ch0= 614, ch1=   0, ch2= 563, ch3= 196, ch4=  58, ch5=   4, ts=1714036091054547,	delta=1080,
seq_no=3480,	ch0= 665, ch1=   2, ch2= 448, ch3= 189, ch4=  83, ch5=   0, ts=1714036091055194,	delta=647,
seq_no=3481,	ch0= 730, ch1=  65, ch2= 326, ch3= 162, ch4= 121, ch5=   0, ts=1714036091056005,	delta=811,
seq_no=3482,	ch0= 777, ch1= 150, ch2= 200, ch3= 157, ch4= 145, ch5=   0, ts=1714036091056889,	delta=884,
seq_no=3483,	ch0= 758, ch1= 192, ch2= 107, ch3= 116, ch4= 180, ch5=   0, ts=1714036091057696,	delta=807,
seq_no=3484,	ch0= 725, ch1= 314, ch2=  43, ch3=  76, ch4=  88, ch5=   0, ts=1714036091058527,	delta=831,
seq_no=3485,	ch0= 576, ch1= 458, ch2=   0, ch3= 126, ch4= 162, ch5=  34, ts=1714036091059373,	delta=846,
seq_no=3486,	ch0= 562, ch1= 576, ch2=   0, ch3=   0, ch4= 169, ch5=  48, ts=1714036091060210,	delta=837,
seq_no=3487,	ch0= 486, ch1= 661, ch2=   0, ch3=  13, ch4= 173, ch5=  64, ts=1714036091061051,	delta=841,
seq_no=3488,	ch0= 381, ch1= 725, ch2=  19, ch3=   0, ch4= 159, ch5=  86, ts=1714036091061887,	delta=836,
seq_no=3489,	ch0= 285, ch1= 764, ch2=  79, ch3=   0, ch4= 141, ch5= 125, ts=1714036091062738,	delta=851,
seq_no=3490,	ch0= 186, ch1= 785, ch2= 173, ch3=   0, ch4= 122, ch5= 139, ts=1714036091063573,	delta=835,
seq_no=3491,	ch0= 104, ch1= 773, ch2= 279, ch3=   0, ch4=  92, ch5= 161, ts=1714036091064412,	delta=839,
seq_no=3492,	ch0=  18, ch1= 736, ch2= 500, ch3=   0, ch4=  69, ch5= 176, ts=1714036091065255,	delta=843,
seq_no=3493,	ch0=   0, ch1= 677, ch2= 481, ch3=  11, ch4=  46, ch5= 244, ts=1714036091066093,	delta=838,
seq_no=3494,	ch0=   0, ch1= 658, ch2= 613, ch3=  51, ch4=  13, ch5= 170, ts=1714036091066947,	delta=854,
seq_no=3495,	ch0=   0, ch1= 470, ch2= 718, ch3=  68, ch4=  26, ch5= 172, ts=1714036091067779,	delta=832,
seq_no=3496,	ch0=   0, ch1= 373, ch2= 773, ch3= 176, ch4=   0, ch5= 160, ts=1714036091068620,	delta=841,
seq_no=3497,	ch0=  46, ch1= 281, ch2= 832, ch3=  86, ch4=   0, ch5= 159, ts=1714036091069459,	delta=839,
seq_no=3498,	ch0= 154, ch1= 194, ch2= 908, ch3= 144, ch4=   1, ch5= 131, ts=1714036091070299,	delta=840,
seq_no=3499,	ch0= 250, ch1=  96, ch2= 856, ch3= 165, ch4=   0, ch5= 101, ts=1714036091071143,	delta=844,
seq_no=3500,	ch0= 355, ch1=  29, ch2= 810, ch3= 181, ch4=   0, ch5=  67, ts=1714036091071985,	delta=842,
seq_no=3501,	ch0= 460, ch1=   0, ch2= 722, ch3= 192, ch4=   8, ch5=  41, ts=1714036091072825,	delta=840,
seq_no=3502,	ch0= 558, ch1=   0, ch2= 633, ch3= 194, ch4=  29, ch5=  18, ts=1714036091073666,	delta=841,
seq_no=3503,	ch0= 642, ch1=   0, ch2= 531, ch3= 192, ch4=  58, ch5=   1, ts=1714036091074506,	delta=840,
seq_no=3504,	ch0= 704, ch1=  13, ch2= 395, ch3= 171, ch4=  89, ch5=   0, ts=1714036091075354,	delta=848,
seq_no=3505,	ch0= 754, ch1=  88, ch2= 288, ch3= 161, ch4= 113, ch5=   0, ts=1714036091076266,	delta=912,
seq_no=3506,	ch0= 774, ch1= 170, ch2= 178, ch3= 141, ch4= 129, ch5=   0, ts=1714036091077059,	delta=793,
seq_no=3507,	ch0= 706, ch1= 272, ch2= 100, ch3= 148, ch4= 145, ch5=   0, ts=1714036091077887,	delta=828,
seq_no=3508,	ch0= 690, ch1= 429, ch2=  51, ch3=  51, ch4= 164, ch5=   2, ts=1714036091078737,	delta=850,
seq_no=3509,	ch0= 634, ch1= 503, ch2=  21, ch3=  47, ch4= 173, ch5=  37, ts=1714036091079565,	delta=828,
seq_no=3510,	ch0= 559, ch1= 603, ch2=   0, ch3=  27, ch4= 169, ch5=   4, ts=1714036091080404,	delta=839,
seq_no=3511,	ch0= 466, ch1= 674, ch2=   0, ch3=  10, ch4= 158, ch5=  65, ts=1714036091081242,	delta=838,
seq_no=3512,	ch0= 358, ch1= 738, ch2=  33, ch3=   0, ch4= 157, ch5=  92, ts=1714036091082084,	delta=842,
seq_no=3513,	ch0= 256, ch1= 785, ch2= 109, ch3=   0, ch4= 138, ch5= 121, ts=1714036091082934,	delta=850,
seq_no=3514,	ch0= 160, ch1= 794, ch2= 198, ch3=   0, ch4= 114, ch5= 144, ts=1714036091083769,	delta=835,
seq_no=3515,	ch0=  74, ch1= 778, ch2= 320, ch3=   0, ch4=  88, ch5= 156, ts=1714036091084610,	delta=841,
seq_no=3516,	ch0=  14, ch1= 792, ch2= 430, ch3=  10, ch4=  54, ch5= 155, ts=1714036091085451,	delta=841,
seq_no=3517,	ch0=   0, ch1= 639, ch2= 546, ch3=  24, ch4=   0, ch5= 179, ts=1714036091086290,	delta=839,
seq_no=3518,	ch0=   0, ch1= 562, ch2= 650, ch3= 102, ch4=   0, ch5= 178, ts=1714036091087139,	delta=849,
seq_no=3519,	ch0=   0, ch1= 474, ch2= 746, ch3=  48, ch4=   0, ch5= 181, ts=1714036091087970,	delta=831,
seq_no=3520,	ch0=   9, ch1= 398, ch2= 875, ch3= 107, ch4=   6, ch5= 164, ts=1714036091088815,	delta=845,
seq_no=3521,	ch0= 142, ch1= 271, ch2= 804, ch3= 134, ch4=   0, ch5=  52, ts=1714036091089704,	delta=889,
seq_no=3522,	ch0= 171, ch1= 111, ch2= 850, ch3= 162, ch4=  11, ch5= 106, ts=1714036091090513,	delta=809,
seq_no=3523,	ch0= 281, ch1=  71, ch2= 832, ch3= 182, ch4=   0, ch5=  85, ts=1714036091091353,	delta=840,
seq_no=3524,	ch0= 388, ch1=   6, ch2= 784, ch3= 197, ch4=   2, ch5=  64, ts=1714036091092190,	delta=837,
seq_no=3525,	ch0= 480, ch1=   0, ch2= 704, ch3= 205, ch4=  25, ch5=  33, ts=1714036091093026,	delta=836,
seq_no=3526,	ch0= 576, ch1=   0, ch2= 616, ch3= 196, ch4=  40, ch5=   9, ts=1714036091093867,	delta=841,
seq_no=3527,	ch0= 648, ch1=   0, ch2= 512, ch3= 194, ch4=  71, ch5=   2, ts=1714036091094716,	delta=849,
seq_no=3528,	ch0= 722, ch1=  25, ch2= 374, ch3= 184, ch4= 101, ch5=   0, ts=1714036091095546,	delta=830,
seq_no=3529,	ch0= 746, ch1=  97, ch2= 266, ch3= 164, ch4= 122, ch5=   0, ts=1714036091096388,	delta=842,
seq_no=3530,	ch0= 765, ch1= 199, ch2= 160, ch3= 119, ch4= 145, ch5=   0, ts=1714036091097231,	delta=843,
seq_no=3531,	ch0= 738, ch1= 305, ch2=  45, ch3=  89, ch4= 153, ch5=  75, ts=1714036091098072,	delta=841,
seq_no=3532,	ch0= 674, ch1= 523, ch2=   0, ch3=  64, ch4= 173, ch5=   0, ts=1714036091098922,	delta=850,
seq_no=3533,	ch0= 629, ch1= 452, ch2=   0, ch3=  55, ch4= 218, ch5=  10, ts=1714036091099755,	delta=833,
seq_no=3534,	ch0= 570, ch1= 602, ch2=   0, ch3=  11, ch4= 164, ch5=  52, ts=1714036091100648,	delta=893,
seq_no=3535,	ch0= 448, ch1= 688, ch2=   0, ch3=   0, ch4= 162, ch5=  79, ts=1714036091101450,	delta=802,
seq_no=3536,	ch0= 343, ch1= 754, ch2=  43, ch3=   0, ch4= 150, ch5= 111, ts=1714036091102283,	delta=833,
seq_no=3537,	ch0= 235, ch1= 780, ch2= 129, ch3=   0, ch4= 125, ch5= 138, ts=1714036091103131,	delta=848,
seq_no=3538,	ch0= 145, ch1= 791, ch2= 230, ch3=   0, ch4=  97, ch5= 148, ts=1714036091103968,	delta=837,
seq_no=3539,	ch0=  68, ch1= 768, ch2= 344, ch3=   0, ch4=  71, ch5= 162, ts=1714036091104805,	delta=837,
seq_no=3540,	ch0=   0, ch1= 714, ch2= 469, ch3=  42, ch4=  43, ch5= 176, ts=1714036091105649,	delta=844,
seq_no=3541,	ch0=   0, ch1= 645, ch2= 568, ch3=  16, ch4=  25, ch5= 184, ts=1714036091106488,	delta=839,
seq_no=3542,	ch0=   0, ch1= 550, ch2= 633, ch3=  56, ch4=   0, ch5= 242, ts=1714036091107329,	delta=841,
seq_no=3543,	ch0=   0, ch1= 559, ch2= 736, ch3=  88, ch4=   0, ch5= 110, ts=1714036091108169,	delta=840,
seq_no=3544,	ch0=  49, ch1= 274, ch2= 818, ch3= 139, ch4=  18, ch5= 137, ts=1714036091109010,	delta=841,
seq_no=3545,	ch0= 194, ch1= 234, ch2= 877, ch3= 150, ch4=   0, ch5= 130, ts=1714036091109852,	delta=842,
seq_no=3546,	ch0= 182, ch1= 143, ch2= 858, ch3= 154, ch4=   0, ch5= 105, ts=1714036091110701,	delta=849,
seq_no=3547,	ch0= 293, ch1=  64, ch2= 833, ch3= 178, ch4=   0, ch5=  71, ts=1714036091111535,	delta=834,
seq_no=3548,	ch0= 398, ch1=   8, ch2= 778, ch3= 194, ch4=   2, ch5=  46, ts=1714036091112376,	delta=841,
seq_no=3549,	ch0= 498, ch1=   0, ch2= 686, ch3= 198, ch4=  21, ch5=  21, ts=1714036091113217,	delta=841,
seq_no=3550,	ch0= 591, ch1=   0, ch2= 588, ch3= 197, ch4=  56, ch5=   0, ts=1714036091114060,	delta=843,
seq_no=3551,	ch0= 662, ch1=   0, ch2= 477, ch3= 192, ch4=  78, ch5=   0, ts=1714036091114906,	delta=846,
seq_no=3552,	ch0= 719, ch1=  65, ch2= 362, ch3= 166, ch4= 101, ch5=   0, ts=1714036091115742,	delta=836,
seq_no=3553,	ch0= 757, ch1= 141, ch2= 250, ch3= 145, ch4= 130, ch5=   0, ts=1714036091116583,	delta=841,
seq_no=3554,	ch0= 745, ch1= 216, ch2= 146, ch3= 119, ch4= 148, ch5=   0, ts=1714036091117425,	delta=842,
seq_no=3555,	ch0= 747, ch1= 272, ch2=  57, ch3=  98, ch4= 194, ch5=   0, ts=1714036091118267,	delta=842,
seq_no=3556,	ch0= 581, ch1= 425, ch2=   0, ch3= 137, ch4= 165, ch5=   1, ts=1714036091119116,	delta=849,
seq_no=3557,	ch0= 569, ch1= 520, ch2=   0, ch3=   0, ch4= 179, ch5=  23, ts=1714036091119951,	delta=835,
seq_no=3558,	ch0= 509, ch1= 620, ch2=   0, ch3=  20, ch4= 181, ch5=  53, ts=1714036091120791,	delta=840,
seq_no=3559,	ch0= 410, ch1= 698, ch2=   1, ch3=   1, ch4= 160, ch5=  79, ts=1714036091121631,	delta=840,
seq_no=3560,	ch0= 312, ch1= 755, ch2=  64, ch3=   0, ch4= 150, ch5= 116, ts=1714036091122514,	delta=883,
seq_no=3561,	ch0= 212, ch1= 786, ch2= 144, ch3=   0, ch4= 129, ch5= 138, ts=1714036091123351,	delta=837,
seq_no=3562,	ch0= 118, ch1= 778, ch2= 242, ch3=   0, ch4= 100, ch5= 154, ts=1714036091124172,	delta=821,
seq_no=3563,	ch0=  42, ch1= 755, ch2= 359, ch3=   0, ch4=  74, ch5= 171, ts=1714036091125005,	delta=833,
seq_no=3564,	ch0=   0, ch1= 696, ch2= 444, ch3=   6, ch4=  49, ch5= 268, ts=1714036091125896,	delta=891,
