seq_no=0,	ch0=  57, ch1= 258, ch2= 843, ch3=  46, ch4=   0, ch5=  30, ts=1714036032362896,	delta=1714036032362896,
seq_no=3635,	ch0= 484, ch1= 576, ch2=   9, ch3=  64, ch4=  57, ch5=  64, ts=1714036035417977,	delta=843,
seq_no=3636,	ch0= 454, ch1= 714, ch2=   0, ch3=   0, ch4=  64, ch5=  31, ts=1714036035418821,	delta=844,
seq_no=3637,	ch0= 370, ch1= 737, ch2=  16, ch3=   4, ch4=  64, ch5=  34, ts=1714036035419837,	delta=1016,
seq_no=3638,	ch0= 261, ch1= 770, ch2= 100, ch3=   6, ch4=  50, ch5=  50, ts=1714036035420540,	delta=703,
seq_no=3639,	ch0= 162, ch1= 797, ch2= 194, ch3=   1, ch4=  37, ch5=  64, ts=1714036035421354,	delta=814,
seq_no=3640,	ch0=  78, ch1= 785, ch2= 305, ch3=   9, ch4=  30, ch5=  73, ts=1714036035422191,	delta=837,
seq_no=3641,	ch0=  17, ch1= 729, ch2= 416, ch3=  10, ch4=  16, ch5=  82, ts=1714036035423040,	delta=849,
seq_no=3642,	ch0=   0, ch1= 660, ch2= 611, ch3=  20, ch4=   6, ch5=  78, ts=1714036035423868,	delta=828,
seq_no=3643,	ch0=   0, ch1= 576, ch2= 601, ch3=  34, ch4=   0, ch5= 144, ts=1714036035424707,	delta=839,
seq_no=3644,	ch0=   0, ch1= 562, ch2= 720, ch3=  55, ch4=   0, ch5=  54, ts=1714036035425548,	delta=841,
seq_no=3645,	ch0=  18, ch1= 332, ch2= 799, ch3=  71, ch4=  18, ch5=  64, ts=1714036035426390,	delta=842,
seq_no=3646,	ch0= 154, ch1= 245, ch2= 889, ch3=  89, ch4=   0, ch5=  41, ts=1714036035427240,	delta=850,
seq_no=3647,	ch0= 114, ch1= 157, ch2= 838, ch3=  36, ch4=   0, ch5=  20, ts=1714036035428072,	delta=832,
seq_no=3648,	ch0= 258, ch1=  64, ch2= 925, ch3=  90, ch4=   2, ch5=  29, ts=1714036035428911,	delta=839,
seq_no=3649,	ch0= 375, ch1=  13, ch2= 788, ch3= 109, ch4=   0, ch5=  13, ts=1714036035429753,	delta=842,
seq_no=3650,	ch0= 476, ch1=   0, ch2= 699, ch3= 114, ch4=   0, ch5=   8, ts=1714036035430644,	delta=891,
seq_no=3651,	ch0= 576, ch1=   0, ch2= 612, ch3= 114, ch4=  11, ch5=   2, ts=1714036035431440,	delta=796,
seq_no=3652,	ch0= 653, ch1=   0, ch2= 501, ch3= 109, ch4=  26, ch5=   0, ts=1714036035432279,	delta=839,
seq_no=3653,	ch0= 719, ch1=  29, ch2= 386, ch3= 105, ch4=  37, ch5=   0, ts=1714036035433119,	delta=840,
seq_no=3654,	ch0= 741, ch1=  82, ch2= 274, ch3=  89, ch4=  47, ch5=   0, ts=1714036035433960,	delta=841,
seq_no=3655,	ch0= 773, ch1= 192, ch2= 163, ch3=  79, ch4=  64, ch5=   0, ts=1714036035434809,	delta=849,
seq_no=3656,	ch0= 750, ch1= 287, ch2=  64, ch3=  68, ch4=  68, ch5=   0, ts=1714036035435643,	delta=834,
seq_no=3657,	ch0= 707, ch1= 405, ch2=   0, ch3=  41, ch4=  74, ch5=   0, ts=1714036035436483,	delta=840,
seq_no=3658,	ch0= 546, ch1= 509, ch2=   0, ch3=  90, ch4=  64, ch5=  42, ts=1714036035437363,	delta=880,
seq_no=3659,	ch0= 538, ch1= 645, ch2=   0, ch3=   0, ch4=  66, ch5=  40, ts=1714036035438170,	delta=807,
seq_no=3660,	ch0= 442, ch1= 710, ch2=  48, ch3=  14, ch4= 100, ch5=  38, ts=1714036035439016,	delta=846,
seq_no=3661,	ch0= 341, ch1= 738, ch2=  38, ch3=  11, ch4=  64, ch5=  50, ts=1714036035439850,	delta=834,
seq_no=3662,	ch0= 236, ch1= 781, ch2= 117, ch3=   1, ch4=  47, ch5=  50, ts=1714036035440692,	delta=842,
seq_no=3663,	ch0= 148, ch1= 792, ch2= 217, ch3=   1, ch4=  43, ch5=  66, ts=1714036035441532,	delta=840,
seq_no=3664,	ch0=  64, ch1= 765, ch2= 325, ch3=   1, ch4=  33, ch5=  73, ts=1714036035442375,	delta=843,
seq_no=3665,	ch0=   4, ch1= 719, ch2= 437, ch3=  11, ch4=  11, ch5=  78, ts=1714036035443220,	delta=845,
seq_no=3666,	ch0=   0, ch1= 644, ch2= 521, ch3=  24, ch4=   2, ch5= 137, ts=1714036035444057,	delta=837,
seq_no=3667,	ch0=   0, ch1= 658, ch2= 652, ch3=  38, ch4=   0, ch5=  50, ts=1714036035444899,	delta=842,
seq_no=3668,	ch0=   0, ch1= 395, ch2= 744, ch3=  64, ch4=  34, ch5=  64, ts=1714036035445737,	delta=838,
seq_no=3669,	ch0= 109, ch1= 326, ch2= 814, ch3=  84, ch4=   0, ch5=  58, ts=1714036035446622,	delta=885,
seq_no=3670,	ch0=  51, ch1= 217, ch2= 865, ch3= 125, ch4=   0, ch5=  64, ts=1714036035447421,	delta=799,
seq_no=3671,	ch0= 195, ch1= 125, ch2= 960, ch3=  82, ch4=   0, ch5=  41, ts=1714036035448257,	delta=836,
seq_no=3672,	ch0= 341, ch1=  82, ch2= 765, ch3= 100, ch4=  17, ch5=  96, ts=1714036035449099,	delta=842,
seq_no=3673,	ch0= 401, ch1=   0, ch2= 768, ch3= 106, ch4=   0, ch5=  16, ts=1714036035449937,	delta=838,
seq_no=3674,	ch0= 501, ch1=   0, ch2= 695, ch3= 109, ch4=   2, ch5=   4, ts=1714036035450792,	delta=855,
seq_no=3675,	ch0= 594, ch1=   0, ch2= 600, ch3= 117, ch4=  16, ch5=   0, ts=1714036035451632,	delta=840,
seq_no=3676,	ch0= 670, ch1=   0, ch2= 476, ch3= 112, ch4=  26, ch5=   0, ts=1714036035452638,	delta=1006,
seq_no=3677,	ch0= 724, ch1=  43, ch2= 361, ch3= 105, ch4=  38, ch5=   0, ts=1714036035453347,	delta=709,
seq_no=3678,	ch0= 757, ch1= 116, ch2= 226, ch3=  88, ch4=  52, ch5=   0, ts=1714036035454163,	delta=816,
seq_no=3679,	ch0= 767, ch1= 220, ch2= 126, ch3=  84, ch4=  64, ch5=   0, ts=1714036035455008,	delta=845,
seq_no=3680,	ch0= 747, ch1= 320, ch2=  58, ch3=  56, ch4=  48, ch5=   0, ts=1714036035455842,	delta=834,
seq_no=3681,	ch0= 646, ch1= 428, ch2=   0, ch3=  48, ch4=  64, ch5=   0, ts=1714036035456677,	delta=835,
seq_no=3682,	ch0= 576, ch1= 524, ch2=   0, ch3=   0, ch4=  64, ch5=  18, ts=1714036035457518,	delta=841,
seq_no=3683,	ch0= 516, ch1= 594, ch2=  78, ch3=  13, ch4=  94, ch5=  21, ts=1714036035458359,	delta=841,
seq_no=3684,	ch0= 440, ch1= 700, ch2=   0, ch3=  18, ch4=  91, ch5=  86, ts=1714036035459209,	delta=850,
seq_no=3685,	ch0= 320, ch1= 752, ch2=  54, ch3=   9, ch4=  64, ch5=  45, ts=1714036035460042,	delta=833,
seq_no=3686,	ch0= 216, ch1= 780, ch2= 138, ch3=   8, ch4=  45, ch5=  64, ts=1714036035460885,	delta=843,
seq_no=3687,	ch0= 126, ch1= 790, ch2= 238, ch3=   2, ch4=  37, ch5=  66, ts=1714036035461724,	delta=839,
seq_no=3688,	ch0=  50, ch1= 757, ch2= 352, ch3=  11, ch4=  23, ch5=  70, ts=1714036035462617,	delta=893,
seq_no=3689,	ch0=   0, ch1= 704, ch2= 472, ch3=  25, ch4=  11, ch5=  70, ts=1714036035463416,	delta=799,
seq_no=3690,	ch0=   0, ch1= 724, ch2= 576, ch3=  26, ch4=   0, ch5=  41, ts=1714036035464253,	delta=837,
seq_no=3691,	ch0=   0, ch1= 472, ch2= 678, ch3=  43, ch4=  57, ch5=  65, ts=1714036035465094,	delta=841,
seq_no=3692,	ch0= 118, ch1= 405, ch2= 769, ch3=  65, ch4=   0, ch5=  69, ts=1714036035465935,	delta=841,
seq_no=3693,	ch0=  10, ch1= 307, ch2= 826, ch3= 113, ch4=   0, ch5=  65, ts=1714036035466780,	delta=845,
seq_no=3694,	ch0= 105, ch1= 267, ch2= 872, ch3=  66, ch4=   0, ch5=  69, ts=1714036035467617,	delta=837,
seq_no=3695,	ch0= 218, ch1= 124, ch2= 738, ch3=  98, ch4=   0, ch5= 142, ts=1714036035468459,	delta=842,
seq_no=3696,	ch0= 292, ch1= 159, ch2= 800, ch3= 114, ch4=   0, ch5=   0, ts=1714036035469300,	delta=841,
seq_no=3697,	ch0= 420, ch1=   0, ch2= 752, ch3= 110, ch4=   0, ch5=  16, ts=1714036035470137,	delta=837,
seq_no=3698,	ch0= 520, ch1=   0, ch2= 670, ch3= 121, ch4=   5, ch5=   2, ts=1714036035470986,	delta=849,
seq_no=3699,	ch0= 613, ch1=   0, ch2= 567, ch3= 109, ch4=  13, ch5=   0, ts=1714036035471819,	delta=833,
seq_no=3700,	ch0= 679, ch1=   0, ch2= 463, ch3= 107, ch4=  28, ch5=   0, ts=1714036035472662,	delta=843,
seq_no=3701,	ch0= 740, ch1=  58, ch2= 328, ch3= 100, ch4=  41, ch5=   0, ts=1714036035473502,	delta=840,
seq_no=3702,	ch0= 755, ch1= 143, ch2= 210, ch3=  87, ch4=  49, ch5=   0, ts=1714036035474344,	delta=842,
seq_no=3703,	ch0= 770, ch1= 234, ch2= 123, ch3=  67, ch4=  66, ch5=   0, ts=1714036035475192,	delta=848,
seq_no=3704,	ch0= 721, ch1= 349, ch2=  42, ch3=  45, ch4=  68, ch5=   0, ts=1714036035476026,	delta=834,
seq_no=3705,	ch0= 639, ch1= 448, ch2=   0, ch3=   9, ch4=  67, ch5=   0, ts=1714036035476869,	delta=843,
seq_no=3706,	ch0= 578, ch1= 534, ch2=  91, ch3=  34, ch4=  77, ch5=   0, ts=1714036035477710,	delta=841,
seq_no=3707,	ch0= 501, ch1= 626, ch2=   0, ch3=  14, ch4=  57, ch5= 117, ts=1714036035478549,	delta=839,
seq_no=3708,	ch0= 389, ch1= 832, ch2=   0, ch3=  25, ch4=  64, ch5=   0, ts=1714036035479399,	delta=850,
seq_no=3709,	ch0= 294, ch1= 766, ch2=  70, ch3=  13, ch4=  57, ch5=  50, ts=1714036035480234,	delta=835,
seq_no=3710,	ch0= 192, ch1= 781, ch2= 158, ch3=   0, ch4=  46, ch5=  55, ts=1714036035481087,	delta=853,
seq_no=3711,	ch0= 106, ch1= 786, ch2= 269, ch3=  10, ch4=  33, ch5=  66, ts=1714036035481917,	delta=830,
seq_no=3712,	ch0=  34, ch1= 746, ch2= 381, ch3=  14, ch4=  17, ch5=  72, ts=1714036035482765,	delta=848,
seq_no=3713,	ch0=   0, ch1= 684, ch2= 506, ch3=  16, ch4=   7, ch5=  78, ts=1714036035483599,	delta=834,
seq_no=3714,	ch0=   0, ch1= 648, ch2= 601, ch3=  34, ch4=   2, ch5=  64, ts=1714036035484438,	delta=839,
seq_no=3715,	ch0=   0, ch1= 483, ch2= 694, ch3=  52, ch4=   0, ch5=  72, ts=1714036035485480,	delta=1042,
seq_no=3716,	ch0=   0, ch1= 391, ch2= 764, ch3= 119, ch4=   0, ch5=  68, ts=1714036035486158,	delta=678,
seq_no=3717,	ch0=  64, ch1= 288, ch2= 828, ch3=  58, ch4=   0, ch5=  64, ts=1714036035486990,	delta=832,
seq_no=3718,	ch0= 141, ch1= 219, ch2= 918, ch3=  93, ch4=   0, ch5=  45, ts=1714036035487806,	delta=816,
seq_no=3719,	ch0= 287, ch1=  99, ch2= 816, ch3= 104, ch4=   0, ch5=   0, ts=1714036035488644,	delta=838,
seq_no=3720,	ch0= 334, ch1=   0, ch2= 792, ch3= 103, ch4=  64, ch5=   4, ts=1714036035489484,	delta=840,
seq_no=3721,	ch0= 453, ch1=   0, ch2= 737, ch3= 115, ch4=   0, ch5=   9, ts=1714036035490324,	delta=840,
seq_no=3722,	ch0= 553, ch1=   0, ch2= 645, ch3= 114, ch4=   6, ch5=   0, ts=1714036035491204,	delta=880,
seq_no=3723,	ch0= 633, ch1=   0, ch2= 551, ch3= 114, ch4=  21, ch5=   0, ts=1714036035492022,	delta=818,
seq_no=3724,	ch0= 693, ch1=  13, ch2= 429, ch3= 106, ch4=  32, ch5=   0, ts=1714036035492854,	delta=832,
seq_no=3725,	ch0= 738, ch1=  74, ch2= 320, ch3= 100, ch4=  51, ch5=   0, ts=1714036035493696,	delta=842,
seq_no=3726,	ch0= 749, ch1= 138, ch2= 197, ch3=  88, ch4=  50, ch5=   0, ts=1714036035494538,	delta=842,
seq_no=3727,	ch0= 752, ch1= 237, ch2= 109, ch3=  74, ch4=  57, ch5=   0, ts=1714036035495384,	delta=846,
seq_no=3728,	ch0= 712, ch1= 357, ch2=  33, ch3=  64, ch4=  69, ch5=   0, ts=1714036035496221,	delta=837,
seq_no=3729,	ch0= 654, ch1= 476, ch2=   0, ch3=  37, ch4=  72, ch5=   0, ts=1714036035497060,	delta=839,
seq_no=3730,	ch0= 576, ch1= 557, ch2=   0, ch3=  11, ch4=  52, ch5= 109, ts=1714036035497901,	delta=841,
seq_no=3731,	ch0= 473, ch1= 690, ch2=   0, ch3=  13, ch4=  55, ch5=   0, ts=1714036035498753,	delta=852,
seq_no=3732,	ch0= 370, ch1= 664, ch2=  17, ch3=  11, ch4= 124, ch5=  26, ts=1714036035499588,	delta=835,
seq_no=3733,	ch0= 271, ch1= 767, ch2=  96, ch3=   6, ch4=  50, ch5=  45, ts=1714036035500428,	delta=840,
seq_no=3734,	ch0= 171, ch1= 782, ch2= 184, ch3=  10, ch4=  41, ch5=  64, ts=1714036035501268,	delta=840,
seq_no=3735,	ch0=  88, ch1= 772, ch2= 287, ch3=  11, ch4=  28, ch5=  67, ts=1714036035502110,	delta=842,
seq_no=3736,	ch0=  20, ch1= 743, ch2= 413, ch3=  10, ch4=  21, ch5=  71, ts=1714036035502958,	delta=848,
seq_no=3737,	ch0=   0, ch1= 683, ch2= 529, ch3=  21, ch4=   3, ch5=  84, ts=1714036035503793,	delta=835,
seq_no=3738,	ch0=   0, ch1= 562, ch2= 628, ch3=  39, ch4=   0, ch5=  79, ts=1714036035504634,	delta=841,
seq_no=3739,	ch0=  36, ch1= 471, ch2= 721, ch3=  67, ch4=   0, ch5=  74, ts=1714036035505474,	delta=840,
seq_no=3740,	ch0=   0, ch1= 366, ch2= 789, ch3=  35, ch4=   0, ch5=  64, ts=1714036035506319,	delta=845,
seq_no=3741,	ch0=  69, ch1= 250, ch2= 921, ch3=  82, ch4=   0, ch5=  53, ts=1714036035507164,	delta=845,
seq_no=3742,	ch0= 218, ch1= 173, ch2= 807, ch3=  96, ch4=   2, ch5=  96, ts=1714036035507998,	delta=834,
seq_no=3743,	ch0= 278, ch1= 130, ch2= 819, ch3= 105, ch4=   0, ch5=   8, ts=1714036035508839,	delta=841,
seq_no=3744,	ch0= 367, ch1=   0, ch2= 785, ch3= 114, ch4=   0, ch5=  32, ts=1714036035509679,	delta=840,
seq_no=3745,	ch0= 467, ch1=   0, ch2= 711, ch3= 114, ch4=   0, ch5=   6, ts=1714036035510523,	delta=844,
seq_no=3746,	ch0= 563, ch1=   0, ch2= 623, ch3= 117, ch4=   9, ch5=   0, ts=1714036035511367,	delta=844,
seq_no=3747,	ch0= 637, ch1=   0, ch2= 516, ch3= 113, ch4=  20, ch5=   0, ts=1714036035512206,	delta=839,
seq_no=3748,	ch0= 704, ch1=  23, ch2= 410, ch3= 109, ch4=  33, ch5=   0, ts=1714036035513046,	delta=840,
seq_no=3749,	ch0= 742, ch1=  88, ch2= 286, ch3= 100, ch4=  41, ch5=   0, ts=1714036035513887,	delta=841,
seq_no=3750,	ch0= 762, ch1= 150, ch2= 170, ch3=  70, ch4=  36, ch5=   0, ts=1714036035514735,	delta=848,
seq_no=3751,	ch0= 746, ch1= 287, ch2=  88, ch3=  65, ch4=  64, ch5=   0, ts=1714036035515570,	delta=835,
seq_no=3752,	ch0= 696, ch1= 402, ch2=  16, ch3=  33, ch4=  66, ch5=   0, ts=1714036035516412,	delta=842,
seq_no=3753,	ch0= 632, ch1= 524, ch2=  34, ch3=  21, ch4=  92, ch5=   4, ts=1714036035517253,	delta=841,
seq_no=3754,	ch0= 587, ch1= 611, ch2=   0, ch3=  26, ch4=  66, ch5=   0, ts=1714036035518264,	delta=1011,
seq_no=3755,	ch0= 449, ch1= 556, ch2=   0, ch3=   6, ch4= 146, ch5=   2, ts=1714036035518981,	delta=717,
seq_no=3756,	ch0= 347, ch1= 716, ch2=  34, ch3=  10, ch4=  30, ch5=  38, ts=1714036035519788,	delta=807,
seq_no=3757,	ch0= 241, ch1= 781, ch2= 121, ch3=   5, ch4=  48, ch5=  49, ts=1714036035520623,	delta=835,
seq_no=3758,	ch0= 146, ch1= 795, ch2= 220, ch3=   9, ch4=  39, ch5=  65, ts=1714036035521464,	delta=841,
seq_no=3759,	ch0=  58, ch1= 762, ch2= 325, ch3=   9, ch4=  25, ch5=  72, ts=1714036035522301,	delta=837,
seq_no=3760,	ch0=  13, ch1= 716, ch2= 439, ch3=  20, ch4=  14, ch5=  72, ts=1714036035523151,	delta=850,
seq_no=3761,	ch0=   0, ch1= 645, ch2= 551, ch3=  27, ch4=   4, ch5=  74, ts=1714036035523984,	delta=833,
seq_no=3762,	ch0=  63, ch1= 550, ch2= 668, ch3=  45, ch4=   0, ch5=  68, ts=1714036035524880,	delta=896,
seq_no=3763,	ch0=   0, ch1= 451, ch2= 748, ch3=  84, ch4=   0, ch5=  68, ts=1714036035525689,	delta=809,
seq_no=3764,	ch0=  13, ch1= 357, ch2= 814, ch3=  65, ch4=   0, ch5=  64, ts=1714036035526514,	delta=825,
seq_no=3765,	ch0=  92, ch1= 249, ch2= 894, ch3=  85, ch4=   0, ch5=  99, ts=1714036035527369,	delta=855,
seq_no=3766,	ch0= 162, ch1= 266, ch2= 839, ch3= 102, ch4=   0, ch5=   0, ts=1714036035528200,	delta=831,
seq_no=3767,	ch0= 290, ch1=  14, ch2= 838, ch3= 129, ch4=  26, ch5=  33, ts=1714036035529035,	delta=835,
seq_no=3768,	ch0= 396, ch1=   8, ch2= 784, ch3= 118, ch4=   0, ch5=  14, ts=1714036035529876,	delta=841,
seq_no=3769,	ch0= 488, ch1=   0, ch2= 704, ch3= 125, ch4=   2, ch5=   2, ts=1714036035530724,	delta=848,
seq_no=3770,	ch0= 583, ch1=   0, ch2= 605, ch3= 115, ch4=  15, ch5=   0, ts=1714036035531555,	delta=831,
seq_no=3771,	ch0= 657, ch1=   0, ch2= 492, ch3= 106, ch4=  22, ch5=   0, ts=1714036035532445,	delta=890,
seq_no=3772,	ch0= 717, ch1=  46, ch2= 377, ch3= 100, ch4=  34, ch5=   0, ts=1714036035533248,	delta=803,
seq_no=3773,	ch0= 750, ch1= 117, ch2= 264, ch3=  86, ch4=  46, ch5=   0, ts=1714036035534086,	delta=838,
seq_no=3774,	ch0= 762, ch1= 205, ch2= 168, ch3=  79, ch4=  47, ch5=   0, ts=1714036035534929,	delta=843,
seq_no=3775,	ch0= 715, ch1= 315, ch2=  67, ch3=  54, ch4=  64, ch5=   0, ts=1714036035535765,	delta=836,
seq_no=3776,	ch0= 686, ch1= 408, ch2=   4, ch3=  49, ch4=  78, ch5=   0, ts=1714036035536604,	delta=839,
seq_no=3777,	ch0= 621, ch1= 514, ch2=   0, ch3=  34, ch4=  81, ch5=  44, ts=1714036035537446,	delta=842,
seq_no=3778,	ch0= 537, ch1= 717, ch2=   0, ch3=  56, ch4=  74, ch5=   0, ts=1714036035538286,	delta=840,
seq_no=3779,	ch0= 436, ch1= 647, ch2=   0, ch3=  26, ch4= 113, ch5=  13, ts=1714036035539136,	delta=850,
seq_no=3780,	ch0= 353, ch1= 753, ch2=  53, ch3=   5, ch4=  53, ch5=  42, ts=1714036035539970,	delta=834,
seq_no=3781,	ch0= 221, ch1= 783, ch2= 136, ch3=   5, ch4=  48, ch5=  54, ts=1714036035540812,	delta=842,
seq_no=3782,	ch0= 130, ch1= 782, ch2= 235, ch3=   5, ch4=  34, ch5=  64, ts=1714036035541655,	delta=843,
seq_no=3783,	ch0=  46, ch1= 760, ch2= 360, ch3=  17, ch4=  29, ch5=  76, ts=1714036035542496,	delta=841,
seq_no=3784,	ch0=   0, ch1= 704, ch2= 467, ch3=  23, ch4=   8, ch5=  75, ts=1714036035543343,	delta=847,
seq_no=3785,	ch0=   0, ch1= 629, ch2= 588, ch3=  36, ch4=   0, ch5=  74, ts=1714036035544178,	delta=835,
seq_no=3786,	ch0=   0, ch1= 538, ch2= 682, ch3= 104, ch4=   0, ch5=  64, ts=1714036035545019,	delta=841,
seq_no=3787,	ch0=   0, ch1= 442, ch2= 764, ch3=  45, ch4=   0, ch5=  64, ts=1714036035545859,	delta=840,
seq_no=3788,	ch0=  35, ch1= 330, ch2= 893, ch3=  74, ch4=   0, ch5=  54, ts=1714036035546709,	delta=850,
seq_no=3789,	ch0= 154, ch1= 232, ch2= 826, ch3=  96, ch4=   0, ch5=   0, ts=1714036035547544,	delta=835,
seq_no=3790,	ch0= 180, ch1=  53, ch2= 851, ch3=  91, ch4=  50, ch5=  29, ts=1714036035548382,	delta=838,
seq_no=3791,	ch0= 405, ch1=  28, ch2= 872, ch3= 121, ch4=   0, ch5=  18, ts=1714036035549227,	delta=845,
seq_no=3792,	ch0= 397, ch1=   0, ch2= 770, ch3= 114, ch4=   0, ch5=  12, ts=1714036035550067,	delta=840,
seq_no=3793,	ch0= 510, ch1=   0, ch2= 689, ch3= 117, ch4=   1, ch5=   0, ts=1714036035551117,	delta=1050,
seq_no=3794,	ch0= 602, ch1=   0, ch2= 589, ch3= 116, ch4=   9, ch5=   0, ts=1714036035551785,	delta=668,
seq_no=3795,	ch0= 679, ch1=   0, ch2= 477, ch3= 102, ch4=  15, ch5=   0, ts=1714036035552596,	delta=811,
seq_no=3796,	ch0= 736, ch1=  64, ch2= 346, ch3=  96, ch4=  25, ch5=   0, ts=1714036035553438,	delta=842,
seq_no=3797,	ch0= 757, ch1= 139, ch2= 234, ch3=  84, ch4=  44, ch5=   0, ts=1714036035554276,	delta=838,
seq_no=3798,	ch0= 745, ch1= 233, ch2= 141, ch3=  69, ch4=  50, ch5=   0, ts=1714036035555130,	delta=854,
seq_no=3799,	ch0= 728, ch1= 344, ch2=  53, ch3=  55, ch4=  65, ch5=   0, ts=1714036035555959,	delta=829,
seq_no=3800,	ch0= 673, ch1= 432, ch2=   0, ch3=  42, ch4=  71, ch5=   0, ts=1714036035556796,	delta=837,
seq_no=3801,	ch0= 576, ch1= 655, ch2=   0, ch3=  42, ch4=  89, ch5=   0, ts=1714036035557639,	delta=843,
seq_no=3802,	ch0= 496, ch1= 559, ch2=   0, ch3=  21, ch4= 134, ch5=   5, ts=1714036035558479,	delta=840,
seq_no=3803,	ch0= 533, ch1= 704, ch2=  57, ch3=  20, ch4=  13, ch5=  16, ts=1714036035559322,	delta=843,
seq_no=3804,	ch0= 294, ch1= 767, ch2=  72, ch3=   9, ch4=  64, ch5=  41, ts=1714036035560166,	delta=844,
seq_no=3805,	ch0= 199, ch1= 796, ch2= 156, ch3=   5, ch4=  41, ch5=  45, ts=1714036035561004,	delta=838,
seq_no=3806,	ch0= 108, ch1= 786, ch2= 265, ch3=   6, ch4=  33, ch5=  50, ts=1714036035561847,	delta=843,
seq_no=3807,	ch0=  29, ch1= 744, ch2= 377, ch3=  18, ch4=  17, ch5=  73, ts=1714036035562694,	delta=847,
seq_no=3808,	ch0=   0, ch1= 692, ch2= 498, ch3=  33, ch4=   9, ch5=  78, ts=1714036035563527,	delta=833,
seq_no=3809,	ch0=   0, ch1= 615, ch2= 606, ch3=  69, ch4=   0, ch5=  68, ts=1714036035564380,	delta=853,
seq_no=3810,	ch0=   0, ch1= 522, ch2= 704, ch3=  13, ch4=   0, ch5=  68, ts=1714036035565208,	delta=828,
seq_no=3811,	ch0=   0, ch1= 416, ch2= 879, ch3=  56, ch4=   0, ch5=  64, ts=1714036035566052,	delta=844,
seq_no=3812,	ch0=  52, ch1= 309, ch2= 805, ch3=  75, ch4=   0, ch5=  98, ts=1714036035566901,	delta=849,
seq_no=3813,	ch0= 154, ch1= 261, ch2= 844, ch3= 110, ch4=   0, ch5=   0, ts=1714036035567734,	delta=833,
seq_no=3814,	ch0= 230, ch1=  82, ch2= 842, ch3=  96, ch4=   0, ch5=  13, ts=1714036035568577,	delta=843,
seq_no=3815,	ch0= 242, ch1=  25, ch2= 826, ch3= 161, ch4=   0, ch5=  64, ts=1714036035569418,	delta=841,
seq_no=3816,	ch0= 434, ch1=   0, ch2= 749, ch3= 114, ch4=   0, ch5=   6, ts=1714036035570257,	delta=839,
seq_no=3817,	ch0= 530, ch1=   0, ch2= 659, ch3= 112, ch4=   4, ch5=   0, ts=1714036035571106,	delta=849,
seq_no=3818,	ch0= 626, ch1=   0, ch2= 562, ch3= 108, ch4=   6, ch5=   0, ts=1714036035571939,	delta=833,
seq_no=3819,	ch0= 693, ch1=  21, ch2= 440, ch3= 102, ch4=  16, ch5=   0, ts=1714036035572781,	delta=842,
seq_no=3820,	ch0= 743, ch1=  75, ch2= 320, ch3=  93, ch4=  35, ch5=   0, ts=1714036035573621,	delta=840,
seq_no=3821,	ch0= 752, ch1= 161, ch2= 221, ch3=  83, ch4=  55, ch5=   0, ts=1714036035574465,	delta=844,
seq_no=3822,	ch0= 751, ch1= 265, ch2= 119, ch3=  66, ch4=  65, ch5=   0, ts=1714036035575314,	delta=849,
seq_no=3823,	ch0= 716, ch1= 367, ch2=  38, ch3=  56, ch4=  82, ch5=   0, ts=1714036035576149,	delta=835,
seq_no=3824,	ch0= 660, ch1= 473, ch2=   0, ch3=  34, ch4=  68, ch5=   0, ts=1714036035576991,	delta=842,
seq_no=3825,	ch0= 588, ch1= 466, ch2=   0, ch3=  16, ch4= 137, ch5=   0, ts=1714036035577830,	delta=839,
seq_no=3826,	ch0= 538, ch1= 636, ch2=   0, ch3=   3, ch4=   0, ch5=   1, ts=1714036035578678,	delta=848,
seq_no=3827,	ch0= 291, ch1= 724, ch2=  23, ch3=  73, ch4=  42, ch5=  68, ts=1714036035579513,	delta=835,
seq_no=3828,	ch0= 281, ch1= 773, ch2=  83, ch3=   8, ch4=  44, ch5=  37, ts=1714036035580357,	delta=844,
seq_no=3829,	ch0= 184, ch1= 790, ch2= 180, ch3=  13, ch4=  31, ch5=  46, ts=1714036035581196,	delta=839,
seq_no=3830,	ch0=  96, ch1= 779, ch2= 289, ch3=   6, ch4=  20, ch5=  65, ts=1714036035582076,	delta=880,
seq_no=3831,	ch0=  18, ch1= 743, ch2= 402, ch3=   9, ch4=  16, ch5=  67, ts=1714036035582890,	delta=814,
seq_no=3832,	ch0=   0, ch1= 681, ch2= 527, ch3=  22, ch4=   5, ch5=  71, ts=1714036035583911,	delta=1021,
seq_no=3833,	ch0=   0, ch1= 587, ch2= 634, ch3=  64, ch4=   0, ch5=  69, ts=1714036035584600,	delta=689,
seq_no=3834,	ch0=   0, ch1= 507, ch2= 726, ch3=  41, ch4=   0, ch5=  69, ts=1714036035585413,	delta=813,
seq_no=3835,	ch0=  10, ch1= 381, ch2= 824, ch3=  67, ch4=   0, ch5=  70, ts=1714036035586247,	delta=834,
seq_no=3836,	ch0=  79, ch1= 275, ch2= 832, ch3=  85, ch4=   0, ch5=  25, ts=1714036035587102,	delta=855,
seq_no=3837,	ch0= 178, ch1= 107, ch2= 847, ch3= 114, ch4=  16, ch5=  33, ts=1714036035587931,	delta=829,
seq_no=3838,	ch0= 325, ch1=  93, ch2= 864, ch3= 100, ch4=   0, ch5=  29, ts=1714036035588773,	delta=842,
