seq_no=0,	ch0= 692, ch1= 346, ch2=  31, ch3=  24, ch4= 165, ch5=   0, ts=1714036106447486,	delta=1714036106447486,
seq_no=2864,	ch0=  72, ch1= 261, ch2= 943, ch3= 170, ch4=  13, ch5= 197, ts=1714036108850454,	delta=842,
seq_no=2865,	ch0= 171, ch1= 150, ch2= 861, ch3= 209, ch4=   0, ch5= 145, ts=1714036108851300,	delta=846,
seq_no=2866,	ch0= 271, ch1=  77, ch2= 847, ch3= 229, ch4=   0, ch5= 116, ts=1714036108852138,	delta=838,
seq_no=2867,	ch0= 382, ch1=   8, ch2= 778, ch3= 247, ch4=   8, ch5=  81, ts=1714036108852980,	delta=842,
seq_no=2868,	ch0= 489, ch1=   0, ch2= 704, ch3= 256, ch4=  33, ch5=  50, ts=1714036108853819,	delta=839,
seq_no=2869,	ch0= 580, ch1=   0, ch2= 609, ch3= 258, ch4=  64, ch5=  20, ts=1714036108854667,	delta=848,
seq_no=2870,	ch0= 661, ch1=   0, ch2= 470, ch3= 245, ch4=  96, ch5=  31, ts=1714036108855503,	delta=836,
seq_no=2871,	ch0= 716, ch1= 114, ch2= 369, ch3= 237, ch4= 130, ch5=   0, ts=1714036108856345,	delta=842,
seq_no=2872,	ch0= 749, ch1=  82, ch2= 258, ch3= 201, ch4= 160, ch5=   0, ts=1714036108857193,	delta=848,
seq_no=2873,	ch0= 710, ch1= 192, ch2= 157, ch3= 224, ch4= 180, ch5=   0, ts=1714036108858026,	delta=833,
seq_no=2874,	ch0= 719, ch1= 344, ch2=  71, ch3=  98, ch4= 206, ch5=   0, ts=1714036108858877,	delta=851,
seq_no=2875,	ch0= 704, ch1= 400, ch2=   0, ch3=  89, ch4= 207, ch5= 110, ts=1714036108859709,	delta=832,
seq_no=2876,	ch0= 632, ch1= 624, ch2=   0, ch3=  57, ch4= 221, ch5=   0, ts=1714036108860553,	delta=844,
seq_no=2877,	ch0= 537, ch1= 608, ch2=   0, ch3=  26, ch4= 222, ch5=  65, ts=1714036108861395,	delta=842,
seq_no=2878,	ch0= 440, ch1= 689, ch2=   0, ch3=   4, ch4= 204, ch5= 101, ts=1714036108862236,	delta=841,
seq_no=2879,	ch0= 334, ch1= 748, ch2=  50, ch3=   0, ch4= 188, ch5= 138, ts=1714036108863085,	delta=849,
seq_no=2880,	ch0= 232, ch1= 784, ch2= 126, ch3=   0, ch4= 162, ch5= 169, ts=1714036108863916,	delta=831,
seq_no=2881,	ch0= 139, ch1= 789, ch2= 233, ch3=   0, ch4= 130, ch5= 194, ts=1714036108864760,	delta=844,
seq_no=2882,	ch0=  68, ch1= 760, ch2= 330, ch3=   0, ch4=  98, ch5= 197, ts=1714036108865602,	delta=842,
seq_no=2883,	ch0=   7, ch1= 704, ch2= 469, ch3=  11, ch4=  48, ch5= 213, ts=1714036108866442,	delta=840,
seq_no=2884,	ch0=   0, ch1= 641, ch2= 583, ch3=  41, ch4=  25, ch5= 233, ts=1714036108867291,	delta=849,
seq_no=2885,	ch0=   0, ch1= 561, ch2= 687, ch3=  64, ch4=   0, ch5= 224, ts=1714036108868125,	delta=834,
seq_no=2886,	ch0=   0, ch1= 442, ch2= 658, ch3= 109, ch4=   0, ch5= 307, ts=1714036108868968,	delta=843,
seq_no=2887,	ch0=  22, ch1= 462, ch2= 808, ch3= 149, ch4=   0, ch5= 130, ts=1714036108869807,	delta=839,
seq_no=2888,	ch0= 109, ch1= 175, ch2= 848, ch3= 199, ch4=  20, ch5= 149, ts=1714036108870657,	delta=850,
seq_no=2889,	ch0= 199, ch1= 135, ch2= 858, ch3= 209, ch4=   0, ch5= 134, ts=1714036108871494,	delta=837,
seq_no=2890,	ch0= 296, ch1=  53, ch2= 832, ch3= 235, ch4=   0, ch5= 103, ts=1714036108872334,	delta=840,
seq_no=2891,	ch0= 405, ch1=   0, ch2= 766, ch3= 251, ch4=   5, ch5=  68, ts=1714036108873223,	delta=889,
seq_no=2892,	ch0= 498, ch1=   0, ch2= 693, ch3= 254, ch4=  39, ch5=  43, ts=1714036108874019,	delta=796,
seq_no=2893,	ch0= 590, ch1=   0, ch2= 594, ch3= 251, ch4=  76, ch5=  18, ts=1714036108874869,	delta=850,
seq_no=2894,	ch0= 746, ch1=   0, ch2= 469, ch3= 241, ch4=  81, ch5=   0, ts=1714036108875703,	delta=834,
seq_no=2895,	ch0= 695, ch1=  45, ch2= 350, ch3= 249, ch4= 135, ch5=   0, ts=1714036108876542,	delta=839,
seq_no=2896,	ch0= 755, ch1= 119, ch2= 311, ch3= 195, ch4= 166, ch5=   0, ts=1714036108877540,	delta=998,
seq_no=2897,	ch0= 758, ch1= 213, ch2= 113, ch3= 162, ch4= 192, ch5=  20, ts=1714036108878260,	delta=720,
seq_no=2898,	ch0= 732, ch1= 298, ch2=  42, ch3= 105, ch4= 284, ch5=   0, ts=1714036108879088,	delta=828,
seq_no=2899,	ch0= 802, ch1= 418, ch2=  10, ch3=  86, ch4= 192, ch5=  11, ts=1714036108879919,	delta=831,
seq_no=2900,	ch0= 548, ch1= 534, ch2=   0, ch3=  77, ch4= 220, ch5=  66, ts=1714036108880753,	delta=834,
seq_no=2901,	ch0= 516, ch1= 633, ch2=   0, ch3=  20, ch4= 218, ch5=  66, ts=1714036108881595,	delta=842,
seq_no=2902,	ch0= 416, ch1= 706, ch2=   0, ch3=   0, ch4= 213, ch5= 107, ts=1714036108882434,	delta=839,
seq_no=2903,	ch0= 308, ch1= 761, ch2=  58, ch3=   0, ch4= 192, ch5= 142, ts=1714036108884593,	delta=2159,
seq_no=2904,	ch0= 205, ch1= 796, ch2= 145, ch3=   0, ch4= 161, ch5= 178, ts=1714036108884659,	delta=66,
seq_no=2905,	ch0= 110, ch1= 777, ch2= 244, ch3=   0, ch4= 129, ch5= 205, ts=1714036108885024,	delta=365,
seq_no=2906,	ch0=  50, ch1= 754, ch2= 362, ch3=   0, ch4=  88, ch5= 215, ts=1714036108885810,	delta=786,
seq_no=2907,	ch0=   0, ch1= 696, ch2= 493, ch3=  10, ch4=  67, ch5= 234, ts=1714036108886859,	delta=1049,
seq_no=2908,	ch0=   0, ch1= 621, ch2= 598, ch3=  36, ch4=  34, ch5= 234, ts=1714036108887500,	delta=641,
seq_no=2909,	ch0=   0, ch1= 525, ch2= 704, ch3=  75, ch4=   0, ch5= 219, ts=1714036108888325,	delta=825,
seq_no=2910,	ch0=   0, ch1= 385, ch2= 773, ch3= 106, ch4=   0, ch5= 202, ts=1714036108889163,	delta=838,
seq_no=2911,	ch0=   0, ch1= 291, ch2= 834, ch3= 212, ch4=   0, ch5= 232, ts=1714036108890001,	delta=838,
seq_no=2912,	ch0= 115, ch1= 250, ch2= 866, ch3= 174, ch4=   0, ch5= 154, ts=1714036108890855,	delta=854,
seq_no=2913,	ch0= 228, ch1= 119, ch2= 856, ch3= 212, ch4=   0, ch5= 125, ts=1714036108891692,	delta=837,
seq_no=2914,	ch0= 323, ch1=  42, ch2= 819, ch3= 236, ch4=   0, ch5=  92, ts=1714036108892528,	delta=836,
seq_no=2915,	ch0= 428, ch1=   0, ch2= 758, ch3= 250, ch4=  18, ch5=  55, ts=1714036108893369,	delta=841,
seq_no=2916,	ch0= 529, ch1=   0, ch2= 661, ch3= 253, ch4=  44, ch5=  28, ts=1714036108894205,	delta=836,
seq_no=2917,	ch0= 612, ch1=   0, ch2= 559, ch3= 253, ch4=  75, ch5=   0, ts=1714036108895073,	delta=868,
seq_no=2918,	ch0= 677, ch1=  12, ch2= 513, ch3= 240, ch4= 109, ch5=   0, ts=1714036108895907,	delta=834,
seq_no=2919,	ch0= 726, ch1= 113, ch2= 320, ch3= 215, ch4= 142, ch5=   0, ts=1714036108896745,	delta=838,
seq_no=2920,	ch0= 752, ch1= 116, ch2= 213, ch3= 189, ch4= 215, ch5=   0, ts=1714036108897583,	delta=838,
seq_no=2921,	ch0= 715, ch1= 233, ch2= 107, ch3= 205, ch4= 192, ch5=   0, ts=1714036108898425,	delta=842,
seq_no=2922,	ch0= 704, ch1= 389, ch2=  51, ch3=  78, ch4= 217, ch5=  21, ts=1714036108899278,	delta=853,
seq_no=2923,	ch0= 648, ch1= 488, ch2=  33, ch3=  66, ch4= 229, ch5=  10, ts=1714036108900109,	delta=831,
seq_no=2924,	ch0= 600, ch1= 567, ch2=   0, ch3=  41, ch4= 203, ch5=   0, ts=1714036108900950,	delta=841,
seq_no=2925,	ch0= 490, ch1= 648, ch2=   0, ch3=  17, ch4= 221, ch5=  82, ts=1714036108901794,	delta=844,
seq_no=2926,	ch0= 386, ch1= 724, ch2=   5, ch3=   0, ch4= 205, ch5= 117, ts=1714036108902637,	delta=843,
seq_no=2927,	ch0= 284, ch1= 770, ch2=  74, ch3=   0, ch4= 186, ch5= 155, ts=1714036108903476,	delta=839,
seq_no=2928,	ch0= 186, ch1= 790, ch2= 164, ch3=   0, ch4= 158, ch5= 180, ts=1714036108904317,	delta=841,
seq_no=2929,	ch0= 100, ch1= 781, ch2= 294, ch3=   0, ch4= 117, ch5= 201, ts=1714036108905157,	delta=840,
seq_no=2930,	ch0=  34, ch1= 741, ch2= 405, ch3=   0, ch4=  75, ch5= 207, ts=1714036108905997,	delta=840,
seq_no=2931,	ch0=   0, ch1= 666, ch2= 506, ch3=  18, ch4=  29, ch5= 229, ts=1714036108906844,	delta=847,
seq_no=2932,	ch0=   0, ch1= 596, ch2= 628, ch3=  46, ch4=  18, ch5= 249, ts=1714036108907679,	delta=835,
seq_no=2933,	ch0=   0, ch1= 525, ch2= 724, ch3=  73, ch4=   0, ch5= 229, ts=1714036108908522,	delta=843,
seq_no=2934,	ch0=   5, ch1= 426, ch2= 839, ch3= 117, ch4=   0, ch5= 204, ts=1714036108909364,	delta=842,
seq_no=2935,	ch0=  64, ch1= 304, ch2= 811, ch3= 157, ch4=   0, ch5= 122, ts=1714036108910459,	delta=1095,
seq_no=2936,	ch0= 175, ch1= 125, ch2= 850, ch3= 219, ch4=  22, ch5= 133, ts=1714036108911091,	delta=632,
seq_no=2937,	ch0= 261, ch1= 100, ch2= 847, ch3= 224, ch4=   0, ch5= 117, ts=1714036108911906,	delta=815,
seq_no=2938,	ch0= 352, ch1=  25, ch2= 804, ch3= 242, ch4=   0, ch5=  79, ts=1714036108912740,	delta=834,
seq_no=2939,	ch0= 450, ch1=   0, ch2= 730, ch3= 252, ch4=  16, ch5=  49, ts=1714036108913579,	delta=839,
seq_no=2940,	ch0= 545, ch1=   0, ch2= 647, ch3= 250, ch4=  46, ch5=  14, ts=1714036108914415,	delta=836,
seq_no=2941,	ch0= 634, ch1=   0, ch2= 537, ch3= 256, ch4=  86, ch5=   2, ts=1714036108915263,	delta=848,
seq_no=2942,	ch0= 807, ch1=   9, ch2= 418, ch3= 237, ch4=  93, ch5=   0, ts=1714036108916098,	delta=835,
seq_no=2943,	ch0= 709, ch1=  78, ch2= 305, ch3= 242, ch4= 148, ch5=   0, ts=1714036108916940,	delta=842,
seq_no=2944,	ch0= 745, ch1= 164, ch2= 195, ch3= 172, ch4= 174, ch5=   0, ts=1714036108917782,	delta=842,
seq_no=2945,	ch0= 743, ch1= 262, ch2=  78, ch3= 141, ch4= 197, ch5=  38, ts=1714036108918664,	delta=882,
seq_no=2946,	ch0= 732, ch1= 434, ch2=  10, ch3= 130, ch4= 224, ch5=   0, ts=1714036108919527,	delta=863,
seq_no=2947,	ch0= 653, ch1= 448, ch2=   0, ch3=  53, ch4= 151, ch5=  22, ts=1714036108920315,	delta=788,
seq_no=2948,	ch0= 455, ch1= 571, ch2=   0, ch3= 100, ch4= 211, ch5=  90, ts=1714036108921150,	delta=835,
seq_no=2949,	ch0= 471, ch1= 658, ch2=   0, ch3=  16, ch4= 222, ch5=  92, ts=1714036108921992,	delta=842,
seq_no=2950,	ch0= 366, ch1= 722, ch2=  16, ch3=   0, ch4= 199, ch5= 130, ts=1714036108922839,	delta=847,
seq_no=2951,	ch0= 260, ch1= 762, ch2=  98, ch3=   0, ch4= 175, ch5= 158, ts=1714036108923671,	delta=832,
seq_no=2952,	ch0= 171, ch1= 792, ch2= 195, ch3=   0, ch4= 151, ch5= 181, ts=1714036108924512,	delta=841,
seq_no=2953,	ch0=  74, ch1= 774, ch2= 303, ch3=   0, ch4= 124, ch5= 210, ts=1714036108925358,	delta=846,
seq_no=2954,	ch0=   2, ch1= 736, ch2= 421, ch3=   0, ch4=  79, ch5= 227, ts=1714036108926198,	delta=840,
seq_no=2955,	ch0=   0, ch1= 660, ch2= 538, ch3=  21, ch4=  46, ch5= 229, ts=1714036108927045,	delta=847,
seq_no=2956,	ch0=   0, ch1= 576, ch2= 645, ch3=  64, ch4=  17, ch5= 225, ts=1714036108927879,	delta=834,
seq_no=2957,	ch0=   0, ch1= 490, ch2= 738, ch3=  97, ch4=  15, ch5= 213, ts=1714036108928720,	delta=841,
seq_no=2958,	ch0= 148, ch1= 337, ch2= 802, ch3= 123, ch4=   0, ch5= 189, ts=1714036108929562,	delta=842,
seq_no=2959,	ch0=  29, ch1= 257, ch2= 871, ch3= 194, ch4=   0, ch5= 206, ts=1714036108930403,	delta=841,
seq_no=2960,	ch0= 165, ch1= 160, ch2= 864, ch3= 188, ch4=   0, ch5= 127, ts=1714036108931253,	delta=850,
seq_no=2961,	ch0= 276, ch1=  81, ch2= 840, ch3= 229, ch4=   0, ch5= 109, ts=1714036108932084,	delta=831,
seq_no=2962,	ch0= 378, ch1=  16, ch2= 786, ch3= 245, ch4=   0, ch5=  77, ts=1714036108932929,	delta=845,
seq_no=2963,	ch0= 480, ch1=   0, ch2= 715, ch3= 256, ch4=  30, ch5=  43, ts=1714036108933770,	delta=841,
seq_no=2964,	ch0= 569, ch1=   0, ch2= 619, ch3= 253, ch4=  64, ch5=  20, ts=1714036108934650,	delta=880,
seq_no=2965,	ch0= 652, ch1=   0, ch2= 511, ch3= 246, ch4=  90, ch5=   0, ts=1714036108935456,	delta=806,
seq_no=2966,	ch0= 711, ch1=  46, ch2= 411, ch3= 227, ch4= 125, ch5=  55, ts=1714036108936295,	delta=839,
seq_no=2967,	ch0= 740, ch1= 188, ch2= 266, ch3= 203, ch4= 164, ch5=   0, ts=1714036108937136,	delta=841,
seq_no=2968,	ch0= 751, ch1= 162, ch2= 166, ch3= 170, ch4= 213, ch5=   0, ts=1714036108937980,	delta=844,
seq_no=2969,	ch0= 697, ch1= 282, ch2=  74, ch3= 185, ch4= 198, ch5=   0, ts=1714036108938827,	delta=847,
seq_no=2970,	ch0= 673, ch1= 436, ch2=  18, ch3=  73, ch4= 214, ch5=  31, ts=1714036108939663,	delta=836,
seq_no=2971,	ch0= 612, ch1= 522, ch2=  34, ch3=  64, ch4= 242, ch5=  29, ts=1714036108940501,	delta=838,
seq_no=2972,	ch0= 550, ch1= 600, ch2=   0, ch3=  29, ch4= 221, ch5=  20, ts=1714036108941342,	delta=841,
seq_no=2973,	ch0= 448, ch1= 691, ch2=   0, ch3=   0, ch4= 212, ch5= 100, ts=1714036108942186,	delta=844,
seq_no=2974,	ch0= 338, ch1= 751, ch2=  34, ch3=   0, ch4= 197, ch5= 134, ts=1714036108943223,	delta=1037,
seq_no=2975,	ch0= 237, ch1= 784, ch2= 110, ch3=   0, ch4= 170, ch5= 161, ts=1714036108943910,	delta=687,
seq_no=2976,	ch0= 144, ch1= 790, ch2= 211, ch3=   0, ch4= 143, ch5= 193, ts=1714036108944718,	delta=808,
seq_no=2977,	ch0=  64, ch1= 768, ch2= 329, ch3=   0, ch4= 103, ch5= 210, ts=1714036108945555,	delta=837,
seq_no=2978,	ch0=  11, ch1= 730, ch2= 452, ch3=   9, ch4=  64, ch5= 221, ts=1714036108946397,	delta=842,
seq_no=2979,	ch0=   0, ch1= 642, ch2= 562, ch3=  20, ch4=  20, ch5= 235, ts=1714036108947254,	delta=857,
seq_no=2980,	ch0=   0, ch1= 562, ch2= 678, ch3=  66, ch4=   8, ch5= 233, ts=1714036108948082,	delta=828,
seq_no=2981,	ch0=   0, ch1= 470, ch2= 759, ch3=  76, ch4=   0, ch5= 229, ts=1714036108948919,	delta=837,
seq_no=2982,	ch0=  31, ch1= 366, ch2= 884, ch3= 132, ch4=   4, ch5= 206, ts=1714036108949762,	delta=843,
seq_no=2983,	ch0= 137, ch1= 233, ch2= 813, ch3= 171, ch4=   0, ch5=  98, ts=1714036108950646,	delta=884,
seq_no=2984,	ch0= 197, ch1=  90, ch2= 851, ch3= 204, ch4=  11, ch5= 140, ts=1714036108951450,	delta=804,
seq_no=2985,	ch0= 297, ch1=  64, ch2= 833, ch3= 232, ch4=   0, ch5= 101, ts=1714036108952289,	delta=839,
seq_no=2986,	ch0= 400, ch1=   2, ch2= 775, ch3= 253, ch4=   0, ch5=  65, ts=1714036108953129,	delta=840,
seq_no=2987,	ch0= 498, ch1=   0, ch2= 690, ch3= 252, ch4=  34, ch5=  37, ts=1714036108953968,	delta=839,
seq_no=2988,	ch0= 586, ch1=   0, ch2= 596, ch3= 250, ch4=  66, ch5=   5, ts=1714036108954820,	delta=852,
seq_no=2989,	ch0= 673, ch1=   0, ch2= 485, ch3= 242, ch4=  92, ch5=   0, ts=1714036108955655,	delta=835,
seq_no=2990,	ch0= 722, ch1=  33, ch2= 369, ch3= 224, ch4=  96, ch5=   0, ts=1714036108956493,	delta=838,
seq_no=2991,	ch0= 704, ch1= 122, ch2= 246, ch3= 247, ch4= 159, ch5=   0, ts=1714036108957335,	delta=842,
seq_no=2992,	ch0= 745, ch1= 221, ch2= 149, ch3= 157, ch4= 192, ch5=   0, ts=1714036108958177,	delta=842,
seq_no=2993,	ch0= 736, ch1= 320, ch2=   0, ch3= 121, ch4= 211, ch5=  64, ts=1714036108959028,	delta=851,
seq_no=2994,	ch0= 723, ch1= 492, ch2=   0, ch3= 109, ch4= 228, ch5=   0, ts=1714036108959853,	delta=825,
seq_no=2995,	ch0= 610, ch1= 487, ch2=   0, ch3=  41, ch4= 151, ch5=  27, ts=1714036108960697,	delta=844,
seq_no=2996,	ch0= 559, ch1= 612, ch2=   0, ch3=  27, ch4= 218, ch5=  68, ts=1714036108961535,	delta=838,
seq_no=2997,	ch0= 425, ch1= 704, ch2=   0, ch3=   6, ch4= 211, ch5= 103, ts=1714036108962375,	delta=840,
seq_no=2998,	ch0= 302, ch1= 752, ch2=  64, ch3=   0, ch4= 194, ch5= 138, ts=1714036108963296,	delta=921,
seq_no=2999,	ch0= 212, ch1= 784, ch2= 146, ch3=   0, ch4= 162, ch5= 177, ts=1714036108964073,	delta=777,
seq_no=3000,	ch0= 125, ch1= 777, ch2= 242, ch3=   0, ch4= 126, ch5= 199, ts=1714036108964914,	delta=841,
seq_no=3001,	ch0=  46, ch1= 747, ch2= 354, ch3=   2, ch4=  97, ch5= 216, ts=1714036108965751,	delta=837,
seq_no=3002,	ch0=   0, ch1= 697, ch2= 476, ch3=   0, ch4=  64, ch5= 230, ts=1714036108966637,	delta=886,
seq_no=3003,	ch0=   0, ch1= 619, ch2= 590, ch3=  35, ch4=  43, ch5= 233, ts=1714036108967438,	delta=801,
seq_no=3004,	ch0=   0, ch1= 530, ch2= 682, ch3=  73, ch4=   9, ch5= 225, ts=1714036108968277,	delta=839,
seq_no=3005,	ch0=  23, ch1= 481, ch2= 764, ch3= 130, ch4=   0, ch5= 181, ts=1714036108969115,	delta=838,
seq_no=3006,	ch0=  47, ch1= 270, ch2= 834, ch3= 138, ch4=   0, ch5= 185, ts=1714036108969958,	delta=843,
seq_no=3007,	ch0=  32, ch1= 202, ch2= 834, ch3= 241, ch4=   0, ch5= 199, ts=1714036108970806,	delta=848,
seq_no=3008,	ch0= 209, ch1= 133, ch2= 856, ch3= 199, ch4=   0, ch5= 138, ts=1714036108971641,	delta=835,
seq_no=3009,	ch0= 323, ch1=  42, ch2= 822, ch3= 229, ch4=   0, ch5= 105, ts=1714036108972480,	delta=839,
seq_no=3010,	ch0= 430, ch1=   0, ch2= 754, ch3= 252, ch4=   4, ch5=  56, ts=1714036108973323,	delta=843,
seq_no=3011,	ch0= 534, ch1=   0, ch2= 669, ch3= 257, ch4=  32, ch5=  27, ts=1714036108974164,	delta=841,
seq_no=3012,	ch0= 608, ch1=   0, ch2= 570, ch3= 252, ch4=  76, ch5=   9, ts=1714036108975011,	delta=847,
seq_no=3013,	ch0= 687, ch1=  10, ch2= 452, ch3= 239, ch4= 113, ch5=   0, ts=1714036108976035,	delta=1024,
seq_no=3014,	ch0= 736, ch1=  66, ch2= 388, ch3= 218, ch4= 151, ch5=   0, ts=1714036108976732,	delta=697,
seq_no=3015,	ch0= 779, ch1= 144, ch2= 202, ch3= 193, ch4= 169, ch5=   0, ts=1714036108977548,	delta=816,
seq_no=3016,	ch0= 750, ch1= 206, ch2= 119, ch3= 164, ch4= 234, ch5=   0, ts=1714036108978380,	delta=832,
seq_no=3017,	ch0= 791, ch1= 331, ch2=  66, ch3= 116, ch4= 192, ch5=   0, ts=1714036108979229,	delta=849,
seq_no=3018,	ch0= 627, ch1= 450, ch2=   0, ch3=  27, ch4= 220, ch5=  26, ts=1714036108980061,	delta=832,
seq_no=3019,	ch0= 583, ch1= 529, ch2=  93, ch3=  40, ch4= 238, ch5=  47, ts=1714036108980902,	delta=841,
seq_no=3020,	ch0= 498, ch1= 642, ch2=   0, ch3=  23, ch4= 219, ch5=  79, ts=1714036108981742,	delta=840,
seq_no=3021,	ch0= 392, ch1= 716, ch2=  10, ch3=   1, ch4= 210, ch5= 118, ts=1714036108982632,	delta=890,
seq_no=3022,	ch0= 293, ch1= 769, ch2=  76, ch3=   0, ch4= 192, ch5= 146, ts=1714036108983427,	delta=795,
seq_no=3023,	ch0= 193, ch1= 789, ch2= 161, ch3=   0, ch4= 157, ch5= 179, ts=1714036108984267,	delta=840,
seq_no=3024,	ch0= 104, ch1= 773, ch2= 275, ch3=   0, ch4= 123, ch5= 210, ts=1714036108985108,	delta=841,
seq_no=3025,	ch0=  29, ch1= 741, ch2= 386, ch3=   0, ch4=  85, ch5= 211, ts=1714036108985947,	delta=839,
seq_no=3026,	ch0=   0, ch1= 679, ch2= 508, ch3=  30, ch4=  58, ch5= 218, ts=1714036108986796,	delta=849,
seq_no=3027,	ch0=   0, ch1= 600, ch2= 617, ch3=  53, ch4=  35, ch5= 214, ts=1714036108987626,	delta=830,
seq_no=3028,	ch0=   0, ch1= 489, ch2= 713, ch3=  92, ch4=  11, ch5= 215, ts=1714036108988469,	delta=843,
seq_no=3029,	ch0=   0, ch1= 381, ch2= 760, ch3=  69, ch4=   0, ch5= 192, ts=1714036108989312,	delta=843,
seq_no=3030,	ch0=  58, ch1= 279, ch2= 928, ch3= 146, ch4=   0, ch5= 201, ts=1714036108990155,	delta=843,
seq_no=3031,	ch0= 205, ch1= 214, ch2= 832, ch3= 192, ch4=   0, ch5= 137, ts=1714036108991003,	delta=848,
seq_no=3032,	ch0= 241, ch1= 103, ch2= 853, ch3= 209, ch4=   0, ch5= 129, ts=1714036108991839,	delta=836,
seq_no=3033,	ch0= 346, ch1=  34, ch2= 802, ch3= 231, ch4=   0, ch5=  92, ts=1714036108992683,	delta=844,
seq_no=3034,	ch0= 451, ch1=   0, ch2= 738, ch3= 243, ch4=  14, ch5=  56, ts=1714036108993522,	delta=839,
seq_no=3035,	ch0= 548, ch1=   0, ch2= 653, ch3= 247, ch4=  45, ch5=  29, ts=1714036108994362,	delta=840,
seq_no=3036,	ch0= 637, ch1=   0, ch2= 545, ch3= 242, ch4=  78, ch5=   2, ts=1714036108995211,	delta=849,
seq_no=3037,	ch0= 697, ch1=  61, ch2= 419, ch3= 229, ch4= 109, ch5=   0, ts=1714036108996042,	delta=831,
seq_no=3038,	ch0= 747, ch1=  66, ch2= 300, ch3= 210, ch4= 106, ch5=   0, ts=1714036108996888,	delta=846,
seq_no=3039,	ch0= 714, ch1= 161, ch2= 195, ch3= 230, ch4= 164, ch5=   0, ts=1714036108997729,	delta=841,
seq_no=3040,	ch0= 743, ch1= 263, ch2= 101, ch3= 125, ch4= 192, ch5=   0, ts=1714036108998611,	delta=882,
seq_no=3041,	ch0= 715, ch1= 405, ch2=  82, ch3= 102, ch4= 210, ch5=   0, ts=1714036108999416,	delta=805,
seq_no=3042,	ch0= 681, ch1= 476, ch2=   0, ch3=  68, ch4= 206, ch5=   0, ts=1714036109000253,	delta=837,
seq_no=3043,	ch0= 546, ch1= 498, ch2=   0, ch3=  52, ch4= 311, ch5=  22, ts=1714036109001094,	delta=841,
seq_no=3044,	ch0= 471, ch1= 663, ch2=   0, ch3=  16, ch4= 212, ch5=  79, ts=1714036109001937,	delta=843,
seq_no=3045,	ch0= 370, ch1= 736, ch2=  29, ch3=   0, ch4= 199, ch5= 115, ts=1714036109002788,	delta=851,
seq_no=3046,	ch0= 262, ch1= 778, ch2=  99, ch3=   0, ch4= 180, ch5= 149, ts=1714036109003622,	delta=834,
seq_no=3047,	ch0= 165, ch1= 796, ch2= 197, ch3=   0, ch4= 146, ch5= 173, ts=1714036109004458,	delta=836,
seq_no=3048,	ch0=  82, ch1= 774, ch2= 305, ch3=   0, ch4= 113, ch5= 214, ts=1714036109005302,	delta=844,
seq_no=3049,	ch0=  21, ch1= 717, ch2= 421, ch3=   2, ch4=  64, ch5= 209, ts=1714036109006144,	delta=842,
seq_no=3050,	ch0=   0, ch1= 659, ch2= 554, ch3=  29, ch4=  44, ch5= 244, ts=1714036109007003,	delta=859,
seq_no=3051,	ch0=   0, ch1= 589, ch2= 647, ch3=  57, ch4=  16, ch5= 232, ts=1714036109007828,	delta=825,
seq_no=3052,	ch0=   0, ch1= 482, ch2= 718, ch3=  97, ch4=   0, ch5= 219, ts=1714036109008833,	delta=1005,
seq_no=3053,	ch0=   0, ch1= 490, ch2= 780, ch3= 138, ch4=   0, ch5= 138, ts=1714036109009543,	delta=710,
seq_no=3054,	ch0=  82, ch1= 207, ch2= 842, ch3= 197, ch4=  29, ch5= 173, ts=1714036109010365,	delta=822,
seq_no=3055,	ch0= 237, ch1= 150, ch2= 865, ch3= 199, ch4=   0, ch5= 150, ts=1714036109011212,	delta=847,
seq_no=3056,	ch0= 265, ch1=  71, ch2= 837, ch3= 228, ch4=   0, ch5= 113, ts=1714036109012080,	delta=868,
seq_no=3057,	ch0= 372, ch1=  18, ch2= 784, ch3= 242, ch4=   2, ch5=  78, ts=1714036109012884,	delta=804,
seq_no=3058,	ch0= 466, ch1=   0, ch2= 711, ch3= 250, ch4=  29, ch5=  54, ts=1714036109013717,	delta=833,
seq_no=3059,	ch0= 564, ch1=   0, ch2= 619, ch3= 250, ch4=  53, ch5=  26, ts=1714036109014685,	delta=968,
seq_no=3060,	ch0= 644, ch1=   0, ch2= 506, ch3= 242, ch4=  92, ch5=   4, ts=1714036109015420,	delta=735,
seq_no=3061,	ch0= 685, ch1=  32, ch2= 389, ch3= 246, ch4= 127, ch5=   0, ts=1714036109016250,	delta=830,
seq_no=3062,	ch0= 743, ch1=  93, ch2= 371, ch3= 200, ch4= 149, ch5=   0, ts=1714036109017088,	delta=838,
seq_no=3063,	ch0= 765, ch1= 185, ch2= 146, ch3= 161, ch4= 179, ch5=  25, ts=1714036109017927,	delta=839,
seq_no=3064,	ch0= 746, ch1= 241, ch2=  82, ch3= 134, ch4= 247, ch5=   0, ts=1714036109018779,	delta=852,
seq_no=3065,	ch0= 815, ch1= 383, ch2=  64, ch3= 102, ch4= 173, ch5=   0, ts=1714036109019611,	delta=832,
seq_no=3066,	ch0= 578, ch1= 502, ch2=   0, ch3=  81, ch4= 218, ch5=  18, ts=1714036109020451,	delta=840,
seq_no=3067,	ch0= 530, ch1= 613, ch2=  13, ch3=  14, ch4= 225, ch5=  45, ts=1714036109021294,	delta=843,
