seq_no=0,	ch0=   0, ch1=1419, ch2= 998, ch3=  48, ch4=   6, ch5=  78, ts=1714036576071640,	delta=1714036576071640,
seq_no=2947,	ch0=1328, ch1=2240, ch2=   0, ch3=   0, ch4= 113, ch5=   0, ts=1714036578542521,	delta=842,
seq_no=2948,	ch0=1040, ch1=2309, ch2= 173, ch3=   0, ch4= 124, ch5=  77, ts=1714036578543366,	delta=845,
seq_no=2949,	ch0= 731, ch1=2408, ch2= 436, ch3=   0, ch4=  85, ch5= 100, ts=1714036578544204,	delta=838,
seq_no=2950,	ch0= 455, ch1=2419, ch2= 742, ch3=   0, ch4=  65, ch5= 111, ts=1714036578545046,	delta=842,
seq_no=2951,	ch0= 207, ch1=2343, ch2=1088, ch3=   0, ch4=  49, ch5= 125, ts=1714036578545887,	delta=841,
seq_no=2952,	ch0=  35, ch1=2183, ch2=1431, ch3=  10, ch4=  33, ch5= 129, ts=1714036578546738,	delta=851,
seq_no=2953,	ch0=   0, ch1=1932, ch2=1761, ch3=  30, ch4=  56, ch5= 118, ts=1714036578547574,	delta=836,
seq_no=2954,	ch0=  30, ch1=1668, ch2=2079, ch3=  54, ch4=   0, ch5= 130, ts=1714036578548410,	delta=836,
seq_no=2955,	ch0=   0, ch1=1359, ch2=2323, ch3=  41, ch4=   0, ch5= 123, ts=1714036578549251,	delta=841,
seq_no=2956,	ch0= 154, ch1=1036, ch2=2590, ch3= 101, ch4=   0, ch5= 118, ts=1714036578550094,	delta=843,
seq_no=2957,	ch0= 404, ch1= 728, ch2=2559, ch3= 111, ch4=   0, ch5=  11, ts=1714036578550947,	delta=853,
seq_no=2958,	ch0= 649, ch1= 388, ch2=2600, ch3= 151, ch4=  21, ch5=  71, ts=1714036578551782,	delta=835,
seq_no=2959,	ch0=1018, ch1= 192, ch2=2552, ch3= 147, ch4=   0, ch5=  64, ts=1714036578552623,	delta=841,
seq_no=2960,	ch0=1271, ch1=  35, ch2=2346, ch3= 158, ch4=   0, ch5=  33, ts=1714036578553503,	delta=880,
seq_no=2961,	ch0=1567, ch1=   5, ch2=2096, ch3= 164, ch4=   8, ch5=  10, ts=1714036578554310,	delta=807,
seq_no=2962,	ch0=1835, ch1=  11, ch2=1798, ch3= 156, ch4=  34, ch5=   0, ts=1714036578555159,	delta=849,
seq_no=2963,	ch0=2065, ch1=  41, ch2=1452, ch3= 145, ch4=  50, ch5=   0, ts=1714036578555991,	delta=832,
seq_no=2964,	ch0=2240, ch1= 200, ch2=1095, ch3= 134, ch4=  74, ch5=   0, ts=1714036578556835,	delta=844,
seq_no=2965,	ch0=2315, ch1= 429, ch2= 760, ch3= 100, ch4=  97, ch5=   0, ts=1714036578557672,	delta=837,
seq_no=2966,	ch0=2321, ch1= 718, ch2= 451, ch3= 100, ch4= 118, ch5=   0, ts=1714036578558517,	delta=845,
seq_no=2967,	ch0=2244, ch1=1033, ch2= 184, ch3=  66, ch4= 106, ch5=   0, ts=1714036578559353,	delta=836,
seq_no=2968,	ch0=2075, ch1=1332, ch2=   8, ch3=  44, ch4= 125, ch5=   1, ts=1714036578560195,	delta=842,
seq_no=2969,	ch0=1919, ch1=1660, ch2=  32, ch3=  16, ch4=  94, ch5=  25, ts=1714036578561035,	delta=840,
seq_no=2970,	ch0=1550, ch1=1952, ch2=   0, ch3=   0, ch4= 119, ch5=  36, ts=1714036578561874,	delta=839,
seq_no=2971,	ch0=1266, ch1=2152, ch2= 132, ch3=   0, ch4= 133, ch5=  64, ts=1714036578562781,	delta=907,
seq_no=2972,	ch0= 962, ch1=2338, ch2= 237, ch3=   0, ch4=  93, ch5=  72, ts=1714036578563587,	delta=806,
seq_no=2973,	ch0= 653, ch1=2417, ch2= 501, ch3=   0, ch4=  79, ch5=  93, ts=1714036578564412,	delta=825,
seq_no=2974,	ch0= 386, ch1=2415, ch2= 832, ch3=   0, ch4=  69, ch5= 113, ts=1714036578565428,	delta=1016,
seq_no=2975,	ch0= 160, ch1=2309, ch2=1159, ch3=   4, ch4=  46, ch5= 134, ts=1714036578566120,	delta=692,
seq_no=2976,	ch0=   2, ch1=2129, ch2=1505, ch3=  18, ch4=  25, ch5= 130, ts=1714036578566950,	delta=830,
seq_no=2977,	ch0=   0, ch1=1888, ch2=1816, ch3=  38, ch4=  23, ch5= 181, ts=1714036578567773,	delta=823,
seq_no=2978,	ch0=   0, ch1=1562, ch2=2127, ch3=  64, ch4=  78, ch5= 118, ts=1714036578568629,	delta=856,
seq_no=2979,	ch0= 142, ch1=1284, ch2=2368, ch3=  77, ch4=   0, ch5= 117, ts=1714036578569463,	delta=834,
seq_no=2980,	ch0= 176, ch1= 972, ch2=2537, ch3= 132, ch4=   0, ch5= 114, ts=1714036578570302,	delta=839,
seq_no=2981,	ch0= 429, ch1= 688, ch2=2595, ch3= 110, ch4=   0, ch5=  84, ts=1714036578571157,	delta=855,
seq_no=2982,	ch0= 713, ch1= 379, ch2=2496, ch3= 128, ch4=   0, ch5= 153, ts=1714036578571986,	delta=829,
seq_no=2983,	ch0=1058, ch1= 225, ch2=2480, ch3= 159, ch4=   0, ch5=  18, ts=1714036578572830,	delta=844,
seq_no=2984,	ch0=1337, ch1=   9, ch2=2301, ch3= 161, ch4=   1, ch5=  24, ts=1714036578573680,	delta=850,
seq_no=2985,	ch0=1632, ch1=   2, ch2=2027, ch3= 160, ch4=  17, ch5=   8, ts=1714036578574508,	delta=828,
seq_no=2986,	ch0=1894, ch1=  12, ch2=1718, ch3= 155, ch4=  37, ch5=   0, ts=1714036578575358,	delta=850,
seq_no=2987,	ch0=2112, ch1=  82, ch2=1368, ch3= 142, ch4=  57, ch5=   0, ts=1714036578576197,	delta=839,
seq_no=2988,	ch0=2260, ch1= 251, ch2=1012, ch3= 126, ch4=  75, ch5=   0, ts=1714036578577036,	delta=839,
seq_no=2989,	ch0=2325, ch1= 480, ch2= 671, ch3= 112, ch4=  96, ch5=   0, ts=1714036578577876,	delta=840,
seq_no=2990,	ch0=2288, ch1= 781, ch2= 393, ch3=  91, ch4= 105, ch5=   0, ts=1714036578578729,	delta=853,
seq_no=2991,	ch0=2200, ch1=1126, ch2= 149, ch3=  50, ch4= 107, ch5=   0, ts=1714036578579562,	delta=833,
seq_no=2992,	ch0=2016, ch1=1443, ch2=   0, ch3=  30, ch4= 129, ch5=   9, ts=1714036578580403,	delta=841,
seq_no=2993,	ch0=1767, ch1=1832, ch2=   0, ch3=  21, ch4= 121, ch5=   0, ts=1714036578581245,	delta=842,
seq_no=2994,	ch0=1532, ch1=1949, ch2=   0, ch3=   9, ch4= 149, ch5=  33, ts=1714036578582085,	delta=840,
seq_no=2995,	ch0=1147, ch1=2203, ch2=  88, ch3=  64, ch4=  84, ch5=  50, ts=1714036578582934,	delta=849,
seq_no=2996,	ch0= 888, ch1=2371, ch2= 302, ch3=   0, ch4=  89, ch5=  82, ts=1714036578583769,	delta=835,
seq_no=2997,	ch0= 587, ch1=2423, ch2= 577, ch3=   0, ch4=  78, ch5=  90, ts=1714036578584611,	delta=842,
seq_no=2998,	ch0= 326, ch1=2395, ch2= 902, ch3=   0, ch4=  64, ch5= 123, ts=1714036578585453,	delta=842,
seq_no=2999,	ch0= 118, ch1=2268, ch2=1231, ch3=   3, ch4=  45, ch5= 137, ts=1714036578586295,	delta=842,
seq_no=3000,	ch0=   0, ch1=2081, ch2=1585, ch3=  19, ch4=  26, ch5= 129, ts=1714036578587143,	delta=848,
seq_no=3001,	ch0=   0, ch1=1828, ch2=1895, ch3=  17, ch4=   5, ch5= 136, ts=1714036578587980,	delta=837,
seq_no=3002,	ch0=   0, ch1=1543, ch2=2232, ch3=  64, ch4=   0, ch5= 134, ts=1714036578588822,	delta=842,
seq_no=3003,	ch0=  64, ch1=1240, ch2=2402, ch3=  82, ch4=   0, ch5=  85, ts=1714036578589664,	delta=842,
seq_no=3004,	ch0= 259, ch1= 866, ch2=2561, ch3= 106, ch4=   0, ch5= 107, ts=1714036578590504,	delta=840,
seq_no=3005,	ch0= 434, ch1= 590, ch2=2578, ch3= 207, ch4=   0, ch5=  90, ts=1714036578591343,	delta=839,
seq_no=3006,	ch0= 772, ch1= 368, ch2=2584, ch3= 116, ch4=   0, ch5=  84, ts=1714036578592186,	delta=843,
seq_no=3007,	ch0=1088, ch1= 117, ch2=2351, ch3= 158, ch4=   0, ch5= 144, ts=1714036578593025,	delta=839,
seq_no=3008,	ch0=1405, ch1=   0, ch2=2244, ch3= 163, ch4=   2, ch5=  26, ts=1714036578593865,	delta=840,
seq_no=3009,	ch0=1706, ch1=   1, ch2=1964, ch3= 160, ch4=  22, ch5=  12, ts=1714036578594741,	delta=876,
seq_no=3010,	ch0=1953, ch1=   2, ch2=1632, ch3= 150, ch4=  42, ch5=   0, ts=1714036578595563,	delta=822,
seq_no=3011,	ch0=2159, ch1= 100, ch2=1280, ch3= 146, ch4=  66, ch5=   0, ts=1714036578596445,	delta=882,
seq_no=3012,	ch0=2292, ch1= 305, ch2= 929, ch3= 123, ch4=  83, ch5=   0, ts=1714036578597252,	delta=807,
seq_no=3013,	ch0=2319, ch1= 566, ch2= 609, ch3= 101, ch4=  97, ch5=   0, ts=1714036578598264,	delta=1012,
seq_no=3014,	ch0=2297, ch1= 864, ch2= 324, ch3=  76, ch4= 117, ch5=   0, ts=1714036578598975,	delta=711,
seq_no=3015,	ch0=2143, ch1=1189, ch2=  91, ch3=  54, ch4= 103, ch5=   0, ts=1714036578599780,	delta=805,
seq_no=3016,	ch0=1964, ch1=1525, ch2=   0, ch3=  29, ch4= 118, ch5=   5, ts=1714036578600616,	delta=836,
seq_no=3017,	ch0=1720, ch1=1830, ch2=  44, ch3=  14, ch4= 130, ch5=  17, ts=1714036578601455,	delta=839,
seq_no=3018,	ch0=1434, ch1=2179, ch2=   0, ch3=   1, ch4= 110, ch5=   0, ts=1714036578602294,	delta=839,
seq_no=3019,	ch0=1097, ch1=2175, ch2= 117, ch3=   0, ch4= 170, ch5=  55, ts=1714036578603142,	delta=848,
seq_no=3020,	ch0= 803, ch1=2385, ch2= 364, ch3=   0, ch4=  90, ch5=  86, ts=1714036578603976,	delta=834,
seq_no=3021,	ch0= 526, ch1=2416, ch2= 644, ch3=   0, ch4=  79, ch5= 110, ts=1714036578604815,	delta=839,
seq_no=3022,	ch0= 277, ch1=2389, ch2= 969, ch3=   0, ch4=  58, ch5= 123, ts=1714036578605658,	delta=843,
seq_no=3023,	ch0=  73, ch1=2226, ch2=1324, ch3=   0, ch4=  31, ch5= 141, ts=1714036578606502,	delta=844,
seq_no=3024,	ch0=   0, ch1=2024, ch2=1670, ch3=  20, ch4=  14, ch5= 134, ts=1714036578607354,	delta=852,
seq_no=3025,	ch0=  55, ch1=1752, ch2=1998, ch3=  40, ch4=   0, ch5= 134, ts=1714036578608190,	delta=836,
seq_no=3026,	ch0=   0, ch1=1449, ch2=2261, ch3=  75, ch4=   0, ch5= 125, ts=1714036578609030,	delta=840,
seq_no=3027,	ch0= 100, ch1=1129, ch2=2552, ch3=  90, ch4=   0, ch5= 110, ts=1714036578609869,	delta=839,
seq_no=3028,	ch0= 307, ch1= 814, ch2=2560, ch3= 114, ch4=   0, ch5=  64, ts=1714036578610720,	delta=851,
seq_no=3029,	ch0= 545, ch1= 432, ch2=2599, ch3= 144, ch4=  38, ch5=  65, ts=1714036578611553,	delta=833,
seq_no=3030,	ch0= 946, ch1= 244, ch2=2614, ch3= 159, ch4=   0, ch5=  64, ts=1714036578612395,	delta=842,
seq_no=3031,	ch0=1131, ch1=  54, ch2=2424, ch3=  79, ch4=   0, ch5=  28, ts=1714036578613235,	delta=840,
seq_no=3032,	ch0=1482, ch1=   0, ch2=2183, ch3= 164, ch4=   9, ch5=  21, ts=1714036578614076,	delta=841,
seq_no=3033,	ch0=1763, ch1=   0, ch2=1881, ch3= 159, ch4=  26, ch5=   2, ts=1714036578614926,	delta=850,
seq_no=3034,	ch0=2012, ch1=  13, ch2=1545, ch3= 146, ch4=  47, ch5=   0, ts=1714036578615760,	delta=834,
seq_no=3035,	ch0=2198, ch1= 169, ch2=1195, ch3= 134, ch4=  75, ch5=   0, ts=1714036578616601,	delta=841,
seq_no=3036,	ch0=2305, ch1= 368, ch2= 857, ch3= 113, ch4=  79, ch5=   0, ts=1714036578617442,	delta=841,
seq_no=3037,	ch0=2331, ch1= 632, ch2= 540, ch3=  93, ch4= 100, ch5=   0, ts=1714036578618285,	delta=843,
seq_no=3038,	ch0=2280, ch1= 949, ch2= 248, ch3=  70, ch4= 113, ch5=   0, ts=1714036578619137,	delta=852,
seq_no=3039,	ch0=2125, ch1=1268, ch2=  66, ch3=  50, ch4= 118, ch5=   0, ts=1714036578619969,	delta=832,
seq_no=3040,	ch0=1922, ch1=1576, ch2=   5, ch3=  37, ch4= 109, ch5=  17, ts=1714036578620812,	delta=843,
seq_no=3041,	ch0=1604, ch1=1877, ch2=  13, ch3=   0, ch4= 115, ch5=  23, ts=1714036578621651,	delta=839,
seq_no=3042,	ch0=1361, ch1=2096, ch2=  96, ch3=   0, ch4= 133, ch5=  53, ts=1714036578622493,	delta=842,
seq_no=3043,	ch0=1068, ch1=2297, ch2= 117, ch3=   0, ch4= 129, ch5= 128, ts=1714036578623343,	delta=850,
seq_no=3044,	ch0= 740, ch1=2412, ch2= 421, ch3=   0, ch4=  89, ch5=  96, ts=1714036578624181,	delta=838,
seq_no=3045,	ch0= 458, ch1=2416, ch2= 715, ch3=   0, ch4=  76, ch5= 117, ts=1714036578625022,	delta=841,
seq_no=3046,	ch0= 221, ch1=2353, ch2=1057, ch3=   0, ch4=  45, ch5= 130, ts=1714036578625862,	delta=840,
seq_no=3047,	ch0=  44, ch1=2186, ch2=1402, ch3=  11, ch4=  25, ch5= 132, ts=1714036578626713,	delta=851,
seq_no=3048,	ch0=   0, ch1=1959, ch2=1752, ch3=  33, ch4=   8, ch5= 125, ts=1714036578627548,	delta=835,
seq_no=3049,	ch0=   0, ch1=1731, ch2=2049, ch3=  56, ch4=   0, ch5= 109, ts=1714036578628388,	delta=840,
seq_no=3050,	ch0=   0, ch1=1369, ch2=2318, ch3=  75, ch4=   0, ch5= 117, ts=1714036578629230,	delta=842,
seq_no=3051,	ch0= 117, ch1=1054, ch2=2510, ch3= 129, ch4=   0, ch5= 109, ts=1714036578630071,	delta=841,
seq_no=3052,	ch0= 356, ch1= 737, ch2=2591, ch3= 112, ch4=   0, ch5=  97, ts=1714036578631085,	delta=1014,
seq_no=3053,	ch0= 642, ch1= 430, ch2=2504, ch3= 149, ch4=   0, ch5= 150, ts=1714036578631791,	delta=706,
seq_no=3054,	ch0= 966, ch1= 272, ch2=2504, ch3= 180, ch4=   0, ch5=  24, ts=1714036578632614,	delta=823,
seq_no=3055,	ch0=1258, ch1=  10, ch2=2344, ch3= 137, ch4=   0, ch5=  30, ts=1714036578633447,	delta=833,
seq_no=3056,	ch0=1556, ch1=   1, ch2=2112, ch3= 154, ch4=  13, ch5=  18, ts=1714036578634285,	delta=838,
seq_no=3057,	ch0=1827, ch1=   4, ch2=1804, ch3= 150, ch4=  29, ch5=   6, ts=1714036578635142,	delta=857,
seq_no=3058,	ch0=2062, ch1=  43, ch2=1472, ch3= 143, ch4=  51, ch5=   0, ts=1714036578635967,	delta=825,
seq_no=3059,	ch0=2236, ch1= 212, ch2=1111, ch3= 133, ch4=  67, ch5=   0, ts=1714036578636809,	delta=842,
seq_no=3060,	ch0=2328, ch1= 436, ch2= 773, ch3= 114, ch4=  82, ch5=   0, ts=1714036578637651,	delta=842,
seq_no=3061,	ch0=2288, ch1= 707, ch2= 473, ch3=  96, ch4= 100, ch5=   0, ts=1714036578638490,	delta=839,
seq_no=3062,	ch0=2219, ch1=1036, ch2= 220, ch3=  64, ch4= 121, ch5=   0, ts=1714036578639334,	delta=844,
seq_no=3063,	ch0=2061, ch1=1344, ch2=  18, ch3=  42, ch4= 119, ch5=   1, ts=1714036578640175,	delta=841,
seq_no=3064,	ch0=1868, ch1=1665, ch2=   0, ch3=  38, ch4= 125, ch5=   5, ts=1714036578641018,	delta=843,
seq_no=3065,	ch0=1590, ch1=1907, ch2=   0, ch3=   4, ch4=  58, ch5=  21, ts=1714036578641860,	delta=842,
seq_no=3066,	ch0=1208, ch1=2154, ch2=  41, ch3=  33, ch4= 104, ch5= 100, ts=1714036578642706,	delta=846,
seq_no=3067,	ch0= 936, ch1=2370, ch2= 248, ch3=   0, ch4=  88, ch5=  79, ts=1714036578643542,	delta=836,
seq_no=3068,	ch0= 674, ch1=2416, ch2= 510, ch3=   0, ch4=  79, ch5= 102, ts=1714036578644384,	delta=842,
seq_no=3069,	ch0= 402, ch1=2412, ch2= 806, ch3=   0, ch4=  64, ch5= 114, ts=1714036578645268,	delta=884,
seq_no=3070,	ch0= 165, ch1=2327, ch2=1152, ch3=   0, ch4=  45, ch5= 122, ts=1714036578646070,	delta=802,
seq_no=3071,	ch0=   4, ch1=2132, ch2=1501, ch3=  13, ch4=  29, ch5= 139, ts=1714036578646916,	delta=846,
seq_no=3072,	ch0=   0, ch1=1894, ch2=1835, ch3=  38, ch4=   8, ch5= 132, ts=1714036578647751,	delta=835,
seq_no=3073,	ch0=   0, ch1=1603, ch2=2092, ch3=  64, ch4=   0, ch5= 198, ts=1714036578648592,	delta=841,
seq_no=3074,	ch0=  25, ch1=1365, ch2=2360, ch3=  82, ch4=   0, ch5= 100, ts=1714036578649437,	delta=845,
seq_no=3075,	ch0= 199, ch1= 941, ch2=2532, ch3= 106, ch4=   0, ch5= 110, ts=1714036578650275,	delta=838,
seq_no=3076,	ch0= 393, ch1= 670, ch2=2595, ch3= 160, ch4=   0, ch5=  98, ts=1714036578651125,	delta=850,
seq_no=3077,	ch0= 704, ch1= 441, ch2=2593, ch3= 121, ch4=   0, ch5=  65, ts=1714036578651960,	delta=835,
seq_no=3078,	ch0=1011, ch1= 148, ch2=2414, ch3= 150, ch4=   0, ch5= 114, ts=1714036578652803,	delta=843,
seq_no=3079,	ch0=1359, ch1=  77, ch2=2289, ch3= 195, ch4=   0, ch5=   0, ts=1714036578653644,	delta=841,
seq_no=3080,	ch0=1628, ch1=   0, ch2=2039, ch3= 155, ch4=   6, ch5=   8, ts=1714036578654484,	delta=840,
seq_no=3081,	ch0=1888, ch1=  11, ch2=1723, ch3= 154, ch4=  39, ch5=   0, ts=1714036578655326,	delta=842,
seq_no=3082,	ch0=2103, ch1=  72, ch2=1373, ch3= 146, ch4=  56, ch5=   0, ts=1714036578656170,	delta=844,
seq_no=3083,	ch0=2259, ch1= 252, ch2=1024, ch3= 133, ch4=  79, ch5=   0, ts=1714036578657009,	delta=839,
seq_no=3084,	ch0=2334, ch1= 485, ch2= 692, ch3= 113, ch4=  93, ch5=   0, ts=1714036578657852,	delta=843,
seq_no=3085,	ch0=2319, ch1= 766, ch2= 392, ch3=  90, ch4= 109, ch5=   0, ts=1714036578658704,	delta=852,
seq_no=3086,	ch0=2168, ch1=1100, ch2= 146, ch3=  56, ch4= 128, ch5=   0, ts=1714036578659535,	delta=831,
seq_no=3087,	ch0=2032, ch1=1440, ch2=   0, ch3=  31, ch4= 122, ch5=   8, ts=1714036578660375,	delta=840,
seq_no=3088,	ch0=1803, ch1=1730, ch2=   0, ch3=  17, ch4= 125, ch5=  75, ts=1714036578661219,	delta=844,
seq_no=3089,	ch0=1504, ch1=2101, ch2=   0, ch3=   2, ch4= 106, ch5=   0, ts=1714036578662061,	delta=842,
seq_no=3090,	ch0=1223, ch1=2163, ch2=  77, ch3=   6, ch4= 138, ch5=  43, ts=1714036578662912,	delta=851,
seq_no=3091,	ch0= 948, ch1=2359, ch2= 320, ch3=   0, ch4=  69, ch5=  77, ts=1714036578663890,	delta=978,
seq_no=3092,	ch0= 596, ch1=2421, ch2= 567, ch3=   0, ch4=  78, ch5=  96, ts=1714036578664608,	delta=718,
seq_no=3093,	ch0= 330, ch1=2394, ch2= 895, ch3=   0, ch4=  64, ch5= 117, ts=1714036578665431,	delta=823,
seq_no=3094,	ch0= 123, ch1=2279, ch2=1231, ch3=   5, ch4=  42, ch5= 130, ts=1714036578666269,	delta=838,
seq_no=3095,	ch0=   0, ch1=2083, ch2=1582, ch3=  24, ch4=  21, ch5= 144, ts=1714036578667143,	delta=874,
seq_no=3096,	ch0=   0, ch1=1836, ch2=1902, ch3=  43, ch4=   7, ch5= 130, ts=1714036578667966,	delta=823,
seq_no=3097,	ch0=   0, ch1=1542, ch2=2186, ch3=  29, ch4=   0, ch5= 130, ts=1714036578668801,	delta=835,
seq_no=3098,	ch0=  64, ch1=1225, ch2=2503, ch3=  77, ch4=   0, ch5= 116, ts=1714036578669645,	delta=844,
seq_no=3099,	ch0= 258, ch1= 906, ch2=2552, ch3= 105, ch4=   0, ch5=  65, ts=1714036578670486,	delta=841,
seq_no=3100,	ch0= 498, ch1= 560, ch2=2591, ch3= 126, ch4=  20, ch5=  86, ts=1714036578671330,	delta=844,
seq_no=3101,	ch0= 866, ch1= 331, ch2=2608, ch3= 153, ch4=   0, ch5=  64, ts=1714036578672165,	delta=835,
seq_no=3102,	ch0=1045, ch1= 113, ch2=2445, ch3= 105, ch4=   0, ch5=  51, ts=1714036578673007,	delta=842,
seq_no=3103,	ch0=1384, ch1=   0, ch2=2320, ch3= 148, ch4=  26, ch5=  32, ts=1714036578673848,	delta=841,
seq_no=3104,	ch0=1689, ch1=   2, ch2=1977, ch3= 160, ch4=  21, ch5=  21, ts=1714036578674702,	delta=854,
seq_no=3105,	ch0=1945, ch1=   2, ch2=1647, ch3= 154, ch4=  40, ch5=   0, ts=1714036578675534,	delta=832,
seq_no=3106,	ch0=2147, ch1= 103, ch2=1295, ch3= 145, ch4=  68, ch5=   0, ts=1714036578676374,	delta=840,
seq_no=3107,	ch0=2289, ch1= 304, ch2= 938, ch3= 125, ch4=  83, ch5=   0, ts=1714036578677214,	delta=840,
seq_no=3108,	ch0=2328, ch1= 559, ch2= 608, ch3= 103, ch4=  98, ch5=   0, ts=1714036578678056,	delta=842,
seq_no=3109,	ch0=2315, ch1= 857, ch2= 320, ch3=  72, ch4= 117, ch5=   0, ts=1714036578678909,	delta=853,
seq_no=3110,	ch0=2191, ch1=1152, ch2= 101, ch3=  45, ch4= 122, ch5=   0, ts=1714036578679742,	delta=833,
seq_no=3111,	ch0=1986, ch1=1504, ch2=   0, ch3=  29, ch4= 109, ch5=  13, ts=1714036578680581,	delta=839,
seq_no=3112,	ch0=1689, ch1=1792, ch2=   2, ch3=  37, ch4= 110, ch5=  34, ts=1714036578681422,	delta=841,
seq_no=3113,	ch0=1442, ch1=2032, ch2=  98, ch3=   0, ch4= 114, ch5=  38, ts=1714036578682264,	delta=842,
seq_no=3114,	ch0=1145, ch1=2255, ch2=  67, ch3=   0, ch4= 125, ch5= 106, ts=1714036578683116,	delta=852,
seq_no=3115,	ch0= 824, ch1=2259, ch2= 346, ch3=   0, ch4= 169, ch5=  81, ts=1714036578683949,	delta=833,
seq_no=3116,	ch0= 524, ch1=2412, ch2= 646, ch3=   0, ch4=  78, ch5= 109, ts=1714036578684793,	delta=844,
seq_no=3117,	ch0= 283, ch1=2374, ch2= 957, ch3=   0, ch4=  64, ch5= 118, ts=1714036578685633,	delta=840,
seq_no=3118,	ch0=  85, ch1=2247, ch2=1298, ch3=   4, ch4=  41, ch5= 129, ts=1714036578686475,	delta=842,
seq_no=3119,	ch0=   0, ch1=2042, ch2=1658, ch3=  18, ch4=  13, ch5= 136, ts=1714036578687323,	delta=848,
seq_no=3120,	ch0=   0, ch1=1772, ch2=1969, ch3=  40, ch4=   3, ch5= 145, ts=1714036578688161,	delta=838,
seq_no=3121,	ch0=   0, ch1=1462, ch2=2242, ch3=  64, ch4=   0, ch5= 123, ts=1714036578688999,	delta=838,
seq_no=3122,	ch0=  66, ch1=1146, ch2=2456, ch3= 137, ch4=   0, ch5= 119, ts=1714036578689840,	delta=841,
seq_no=3123,	ch0= 298, ch1= 832, ch2=2576, ch3= 106, ch4=   0, ch5=  98, ts=1714036578690690,	delta=850,
seq_no=3124,	ch0= 562, ch1= 538, ch2=2542, ch3= 138, ch4=   0, ch5= 136, ts=1714036578691529,	delta=839,
seq_no=3125,	ch0= 868, ch1= 322, ch2=2557, ch3= 155, ch4=  40, ch5=  34, ts=1714036578692366,	delta=837,
seq_no=3126,	ch0=1255, ch1=  59, ch2=2437, ch3= 157, ch4=   0, ch5=  36, ts=1714036578693208,	delta=842,
seq_no=3127,	ch0=1429, ch1=   0, ch2=2192, ch3= 185, ch4=   6, ch5=  25, ts=1714036578694088,	delta=880,
seq_no=3128,	ch0=1756, ch1=   0, ch2=1899, ch3= 162, ch4=  26, ch5=   6, ts=1714036578694904,	delta=816,
seq_no=3129,	ch0=2002, ch1=   6, ch2=1565, ch3= 147, ch4=  50, ch5=   0, ts=1714036578695739,	delta=835,
seq_no=3130,	ch0=2190, ch1= 145, ch2=1208, ch3= 134, ch4=  69, ch5=   0, ts=1714036578696745,	delta=1006,
seq_no=3131,	ch0=2304, ch1= 368, ch2= 873, ch3= 112, ch4=  79, ch5=   0, ts=1714036578697452,	delta=707,
seq_no=3132,	ch0=2311, ch1= 625, ch2= 553, ch3=  98, ch4=  92, ch5=   0, ts=1714036578698272,	delta=820,
seq_no=3133,	ch0=2277, ch1= 931, ch2= 279, ch3=  68, ch4= 105, ch5=   0, ts=1714036578699121,	delta=849,
seq_no=3134,	ch0=2140, ch1=1266, ch2=  55, ch3=  49, ch4= 138, ch5=   0, ts=1714036578699949,	delta=828,
seq_no=3135,	ch0=1926, ch1=1576, ch2=   0, ch3=  30, ch4= 122, ch5=   0, ts=1714036578700789,	delta=840,
seq_no=3136,	ch0=1779, ch1=1838, ch2=   0, ch3=  16, ch4=  85, ch5=  26, ts=1714036578701630,	delta=841,
seq_no=3137,	ch0=1322, ch1=2098, ch2=  25, ch3=  43, ch4= 105, ch5=  90, ts=1714036578702469,	delta=839,
seq_no=3138,	ch0=1045, ch1=2289, ch2= 221, ch3=   0, ch4= 101, ch5=  64, ts=1714036578703323,	delta=854,
seq_no=3139,	ch0= 752, ch1=2402, ch2= 373, ch3=   0, ch4= 101, ch5= 146, ts=1714036578704158,	delta=835,
seq_no=3140,	ch0= 468, ch1=2419, ch2= 710, ch3=   0, ch4=  75, ch5= 117, ts=1714036578704999,	delta=841,
seq_no=3141,	ch0= 232, ch1=2358, ch2=1048, ch3=   0, ch4=  50, ch5= 126, ts=1714036578705841,	delta=842,
seq_no=3142,	ch0=  46, ch1=2203, ch2=1396, ch3=  11, ch4=  22, ch5= 128, ts=1714036578706688,	delta=847,
seq_no=3143,	ch0=   0, ch1=1971, ch2=1731, ch3=  27, ch4=   2, ch5= 136, ts=1714036578707525,	delta=837,
seq_no=3144,	ch0=   0, ch1=1701, ch2=2051, ch3=  50, ch4=   0, ch5= 123, ts=1714036578708365,	delta=840,
seq_no=3145,	ch0=   0, ch1=1455, ch2=2295, ch3=  78, ch4=   0, ch5= 103, ts=1714036578709208,	delta=843,
seq_no=3146,	ch0= 145, ch1=1048, ch2=2497, ch3=  97, ch4=   0, ch5=  98, ts=1714036578710047,	delta=839,
seq_no=3147,	ch0= 322, ch1= 748, ch2=2599, ch3= 157, ch4=   0, ch5=  98, ts=1714036578710896,	delta=849,
seq_no=3148,	ch0= 610, ch1= 490, ch2=2593, ch3= 130, ch4=   0, ch5=  74, ts=1714036578711731,	delta=835,
seq_no=3149,	ch0= 920, ch1= 211, ch2=2445, ch3= 154, ch4=   0, ch5= 120, ts=1714036578712576,	delta=845,
seq_no=3150,	ch0=1282, ch1= 101, ch2=2350, ch3= 168, ch4=   0, ch5=   5, ts=1714036578713416,	delta=840,
